Fc5.,Fc3.,Fc1.,Fcz.,Fc2.,Fc4.,Fc6.,C5..,C3..,C1..,Cz..,C2..,C4..,C6..,Cp5.,Cp3.,Cp1.,Cpz.,Cp2.,Cp4.,Cp6.,Fp1.,Fpz.,Fp2.,Af7.,Af3.,Afz.,Af4.,Af8.,F7..,F5..,F3..,F1..,Fz..,F2..,F4..,F6..,F8..,Ft7.,Ft8.,T7..,T8..,T9..,T10.,Tp7.,Tp8.,P7..,P5..,P3..,P1..,Pz..,P2..,P4..,P6..,P8..,Po7.,Po3.,Poz.,Po4.,Po8.,O1..,Oz..,O2..,Iz..
-22.0,-6.0,-7.0,-11.0,-30.0,-29.0,-24.0,17.0,-20.0,-23.0,-15.0,-24.0,-23.0,-39.0,-26.0,-14.0,-27.0,-31.0,-30.0,-23.0,-27.0,-151.0,-146.0,-157.0,-111.0,-94.0,-26.0,-101.0,-132.0,-56.0,-55.0,-35.0,-31.0,-31.0,-52.0,-55.0,-67.0,-40.0,-27.0,-81.0,-13.0,6.0,5.0,-3.0,17.0,-53.0,1.0,20.0,-4.0,-8.0,-17.0,-23.0,-21.0,-29.0,-38.0,-7.0,-12.0,-3.0,-43.0,-12.0,-9.0,-23.0,24.0,-15.0
-19.0,-5.0,-4.0,-11.0,-33.0,-32.0,-29.0,25.0,-16.0,-22.0,-16.0,-26.0,-24.0,-44.0,-25.0,-15.0,-31.0,-32.0,-32.0,-26.0,-26.0,-150.0,-147.0,-161.0,-108.0,-90.0,-28.0,-104.0,-138.0,-55.0,-48.0,-32.0,-28.0,-27.0,-51.0,-54.0,-67.0,-40.0,-20.0,-82.0,-18.0,10.0,-25.0,1.0,-1.0,-49.0,-6.0,18.0,-8.0,-12.0,-20.0,-22.0,-21.0,-28.0,-40.0,-14.0,-15.0,-5.0,-42.0,-9.0,-10.0,-21.0,27.0,-15.0
-18.0,-11.0,-12.0,-11.0,-29.0,-27.0,-24.0,15.0,-23.0,-28.0,-19.0,-22.0,-22.0,-40.0,-44.0,-26.0,-36.0,-36.0,-32.0,-21.0,-22.0,-157.0,-150.0,-160.0,-124.0,-101.0,-33.0,-101.0,-131.0,-64.0,-67.0,-43.0,-35.0,-33.0,-51.0,-50.0,-62.0,-39.0,-44.0,-79.0,-49.0,21.0,-15.0,1.0,-17.0,-48.0,-7.0,14.0,-15.0,-18.0,-25.0,-22.0,-19.0,-22.0,-36.0,-15.0,-17.0,-8.0,-38.0,-4.0,-12.0,-19.0,27.0,-17.0
-39.0,-25.0,-24.0,-14.0,-24.0,-24.0,-21.0,1.0,-33.0,-33.0,-23.0,-20.0,-19.0,-35.0,-47.0,-30.0,-39.0,-37.0,-30.0,-17.0,-22.0,-158.0,-148.0,-156.0,-120.0,-102.0,-33.0,-95.0,-125.0,-69.0,-71.0,-43.0,-37.0,-31.0,-46.0,-44.0,-56.0,-37.0,-46.0,-80.0,-40.0,15.0,-6.0,4.0,-8.0,-50.0,-2.0,21.0,-9.0,-11.0,-16.0,-16.0,-14.0,-20.0,-34.0,-6.0,-10.0,-1.0,-32.0,2.0,-6.0,-12.0,35.0,-9.0
-32.0,-14.0,-16.0,-5.0,-19.0,-18.0,-14.0,13.0,-20.0,-23.0,-15.0,-11.0,-14.0,-31.0,-35.0,-18.0,-31.0,-26.0,-22.0,-11.0,-20.0,-148.0,-138.0,-146.0,-108.0,-90.0,-23.0,-86.0,-118.0,-62.0,-61.0,-31.0,-29.0,-24.0,-42.0,-37.0,-50.0,-32.0,-32.0,-73.0,-34.0,17.0,-4.0,5.0,-11.0,-41.0,-5.0,24.0,-7.0,-6.0,-12.0,-14.0,-10.0,-15.0,-30.0,1.0,-11.0,1.0,-31.0,5.0,1.0,-10.0,40.0,-6.0
-35.0,-12.0,-10.0,-4.0,-18.0,-16.0,-11.0,15.0,-21.0,-24.0,-16.0,-10.0,-13.0,-30.0,-42.0,-21.0,-30.0,-24.0,-23.0,-11.0,-22.0,-149.0,-138.0,-144.0,-113.0,-92.0,-23.0,-84.0,-114.0,-67.0,-62.0,-31.0,-26.0,-23.0,-44.0,-39.0,-44.0,-26.0,-31.0,-71.0,-41.0,17.0,3.0,6.0,-14.0,-34.0,0.0,24.0,-6.0,-5.0,-14.0,-17.0,-13.0,-16.0,-29.0,-3.0,-11.0,2.0,-30.0,6.0,3.0,-11.0,36.0,-9.0
-46.0,-44.0,-35.0,-43.0,-29.0,-29.0,-5.0,-25.0,-36.0,-17.0,-8.0,-18.0,-23.0,-56.0,-27.0,-31.0,-32.0,2.0,-16.0,-2.0,-13.0,-54.0,-50.0,-68.0,-18.0,-34.0,-39.0,-45.0,-34.0,-1.0,-29.0,-41.0,-39.0,-25.0,-27.0,-21.0,-35.0,-26.0,-49.0,-51.0,-29.0,10.0,27.0,-5.0,-11.0,-19.0,-12.0,-13.0,-11.0,-12.0,8.0,-5.0,11.0,15.0,-15.0,13.0,-25.0,-11.0,5.0,-12.0,-10.0,-13.0,1.0,-29.0
-34.0,-24.0,-21.0,-29.0,-16.0,-16.0,4.0,-23.0,-20.0,-6.0,3.0,-10.0,-14.0,-47.0,-24.0,-24.0,-26.0,8.0,-11.0,5.0,-3.0,-42.0,-43.0,-62.0,-5.0,-23.0,-26.0,-40.0,-32.0,11.0,-16.0,-30.0,-31.0,-16.0,-18.0,-16.0,-34.0,-26.0,-41.0,-46.0,-31.0,8.0,6.0,-8.0,-12.0,-14.0,-6.0,-13.0,-8.0,-11.0,11.0,-3.0,11.0,16.0,-13.0,12.0,-22.0,-7.0,1.0,-10.0,-6.0,-11.0,3.0,-29.0
-37.0,-30.0,-15.0,-31.0,-20.0,-20.0,-1.0,-24.0,-25.0,-5.0,2.0,-12.0,-17.0,-52.0,-29.0,-28.0,-29.0,8.0,-12.0,2.0,-4.0,-55.0,-53.0,-72.0,-17.0,-34.0,-33.0,-45.0,-34.0,2.0,-26.0,-38.0,-37.0,-20.0,-22.0,-19.0,-35.0,-29.0,-44.0,-47.0,-31.0,-2.0,14.0,-8.0,-13.0,-9.0,-12.0,-13.0,-8.0,-8.0,13.0,-1.0,14.0,19.0,-8.0,12.0,-17.0,-4.0,7.0,-4.0,-5.0,-5.0,7.0,-23.0
-26.0,-31.0,-14.0,-27.0,-19.0,-20.0,1.0,-9.0,-26.0,2.0,5.0,-12.0,-16.0,-47.0,-18.0,-22.0,-21.0,12.0,-11.0,4.0,-3.0,-48.0,-45.0,-64.0,-3.0,-23.0,-32.0,-40.0,-29.0,13.0,-13.0,-31.0,-25.0,-13.0,-21.0,-17.0,-35.0,-30.0,-34.0,-52.0,-3.0,-1.0,32.0,-5.0,5.0,-7.0,3.0,-1.0,6.0,6.0,21.0,6.0,20.0,22.0,1.0,23.0,-3.0,8.0,17.0,2.0,12.0,8.0,21.0,-15.0
-19.0,-15.0,-5.0,-22.0,-17.0,-17.0,-3.0,1.0,-15.0,14.0,14.0,-8.0,-14.0,-45.0,-5.0,-10.0,-9.0,22.0,-5.0,8.0,2.0,-36.0,-37.0,-62.0,12.0,-12.0,-27.0,-43.0,-38.0,25.0,-3.0,-29.0,-17.0,-10.0,-16.0,-13.0,-41.0,-32.0,-27.0,-53.0,-4.0,1.0,8.0,-5.0,6.0,-8.0,22.0,11.0,18.0,21.0,31.0,14.0,27.0,26.0,4.0,37.0,8.0,22.0,22.0,6.0,24.0,20.0,30.0,-7.0
-18.0,-14.0,7.0,-13.0,-7.0,-8.0,1.0,2.0,-10.0,23.0,26.0,4.0,-5.0,-40.0,-4.0,1.0,1.0,33.0,6.0,14.0,9.0,-38.0,-40.0,-65.0,1.0,-13.0,-21.0,-41.0,-41.0,24.0,-10.0,-24.0,-10.0,-6.0,-9.0,-9.0,-36.0,-37.0,-24.0,-54.0,-15.0,3.0,21.0,-7.0,6.0,-4.0,27.0,17.0,21.0,27.0,34.0,17.0,31.0,29.0,1.0,38.0,9.0,24.0,22.0,3.0,21.0,18.0,26.0,-10.0
-18.0,-15.0,7.0,-13.0,-9.0,-9.0,2.0,-2.0,-14.0,17.0,18.0,-3.0,-9.0,-48.0,-11.0,-5.0,-5.0,22.0,-3.0,5.0,1.0,-51.0,-48.0,-67.0,-16.0,-26.0,-26.0,-42.0,-39.0,5.0,-21.0,-29.0,-13.0,-13.0,-14.0,-12.0,-33.0,-29.0,-34.0,-46.0,-20.0,4.0,23.0,-5.0,1.0,-11.0,12.0,6.0,10.0,11.0,23.0,6.0,18.0,17.0,-12.0,21.0,-5.0,8.0,11.0,-12.0,8.0,6.0,11.0,-25.0
-16.0,-15.0,2.0,-15.0,-11.0,-12.0,8.0,3.0,-13.0,16.0,15.0,-3.0,-8.0,-41.0,-7.0,-4.0,-7.0,21.0,-3.0,5.0,0.0,-50.0,-43.0,-60.0,-11.0,-22.0,-21.0,-32.0,-26.0,12.0,-11.0,-19.0,-5.0,-6.0,-8.0,-3.0,-23.0,-20.0,-23.0,-39.0,-12.0,9.0,16.0,1.0,6.0,-7.0,15.0,8.0,15.0,12.0,29.0,8.0,20.0,22.0,-11.0,25.0,-2.0,9.0,13.0,-8.0,10.0,8.0,13.0,-18.0
-10.0,-8.0,8.0,-7.0,-5.0,-5.0,12.0,7.0,-8.0,22.0,22.0,4.0,-4.0,-37.0,2.0,-3.0,-4.0,26.0,3.0,10.0,3.0,-45.0,-39.0,-57.0,-10.0,-18.0,-16.0,-30.0,-21.0,8.0,-15.0,-18.0,-7.0,-5.0,-7.0,-2.0,-26.0,-25.0,-28.0,-40.0,-12.0,12.0,14.0,0.0,12.0,-13.0,21.0,7.0,12.0,10.0,23.0,3.0,16.0,18.0,-12.0,24.0,-4.0,7.0,16.0,-9.0,9.0,3.0,7.0,-16.0
-24.0,-20.0,4.0,-17.0,-11.0,-11.0,5.0,-6.0,-22.0,11.0,13.0,-5.0,-13.0,-45.0,-7.0,-11.0,-14.0,16.0,-7.0,1.0,-6.0,-52.0,-48.0,-67.0,-13.0,-26.0,-26.0,-44.0,-36.0,5.0,-21.0,-22.0,-18.0,-17.0,-15.0,-12.0,-41.0,-26.0,-32.0,-50.0,-13.0,-1.0,23.0,-6.0,7.0,-21.0,16.0,-1.0,4.0,4.0,13.0,-7.0,8.0,11.0,-15.0,20.0,-12.0,1.0,14.0,-15.0,5.0,-2.0,1.0,-20.0
-20.0,-16.0,4.0,-23.0,-16.0,-16.0,-3.0,1.0,-23.0,7.0,8.0,-11.0,-19.0,-51.0,-3.0,-12.0,-17.0,13.0,-11.0,-5.0,-15.0,-41.0,-39.0,-61.0,5.0,-13.0,-18.0,-43.0,-33.0,28.0,-3.0,-11.0,-15.0,-16.0,-17.0,-14.0,-40.0,-31.0,-11.0,-55.0,4.0,-10.0,42.0,-8.0,6.0,-19.0,14.0,-1.0,5.0,7.0,10.0,-8.0,10.0,11.0,-10.0,21.0,-13.0,0.0,17.0,-12.0,1.0,-5.0,-1.0,-14.0
-6.0,-5.0,12.0,-22.0,-18.0,-18.0,-5.0,6.0,-19.0,8.0,8.0,-10.0,-20.0,-50.0,1.0,-11.0,-16.0,12.0,-11.0,-2.0,-16.0,-39.0,-38.0,-63.0,7.0,-10.0,-20.0,-43.0,-36.0,26.0,1.0,-8.0,-17.0,-19.0,-21.0,-20.0,-43.0,-36.0,-10.0,-54.0,1.0,-5.0,32.0,-7.0,7.0,-18.0,22.0,3.0,5.0,7.0,11.0,-8.0,12.0,12.0,-1.0,22.0,-10.0,1.0,18.0,-8.0,3.0,-4.0,1.0,-11.0
-12.0,-5.0,10.0,-25.0,-19.0,-20.0,-5.0,5.0,-24.0,7.0,4.0,-8.0,-21.0,-45.0,-2.0,-8.0,-16.0,13.0,-10.0,-1.0,-16.0,-42.0,-40.0,-62.0,4.0,-15.0,-24.0,-41.0,-33.0,25.0,-2.0,-10.0,-16.0,-17.0,-19.0,-15.0,-36.0,-29.0,-10.0,-49.0,-7.0,-3.0,30.0,-1.0,14.0,-20.0,27.0,7.0,11.0,12.0,16.0,-5.0,11.0,16.0,2.0,26.0,-5.0,5.0,19.0,-2.0,5.0,-1.0,3.0,-12.0
-6.0,2.0,13.0,-21.0,-14.0,-14.0,-2.0,13.0,-20.0,12.0,5.0,-8.0,-22.0,-46.0,0.0,-8.0,-13.0,14.0,-11.0,-1.0,-13.0,-44.0,-40.0,-59.0,0.0,-20.0,-21.0,-37.0,-31.0,27.0,-10.0,-16.0,-17.0,-18.0,-18.0,-14.0,-33.0,-34.0,-17.0,-50.0,-10.0,-5.0,39.0,-8.0,5.0,-23.0,18.0,-4.0,4.0,3.0,11.0,-9.0,4.0,15.0,-2.0,18.0,-15.0,-2.0,15.0,-6.0,-5.0,-8.0,-3.0,-17.0
-21.0,-8.0,7.0,-27.0,-18.0,-18.0,-6.0,-3.0,-29.0,3.0,2.0,-13.0,-23.0,-46.0,-9.0,-17.0,-19.0,9.0,-14.0,-2.0,-4.0,-48.0,-42.0,-61.0,-8.0,-23.0,-24.0,-41.0,-37.0,15.0,-15.0,-18.0,-18.0,-21.0,-19.0,-17.0,-40.0,-33.0,-23.0,-48.0,-8.0,-6.0,39.0,-7.0,5.0,-17.0,17.0,-1.0,4.0,4.0,13.0,-6.0,10.0,17.0,7.0,19.0,-11.0,4.0,20.0,-3.0,1.0,-4.0,2.0,-15.0
-18.0,-3.0,16.0,-24.0,-14.0,-14.0,-6.0,1.0,-24.0,7.0,9.0,-7.0,-19.0,-42.0,-4.0,-12.0,-13.0,13.0,-8.0,3.0,1.0,-44.0,-40.0,-62.0,-6.0,-18.0,-20.0,-40.0,-36.0,17.0,-10.0,-15.0,-16.0,-20.0,-18.0,-13.0,-37.0,-26.0,-29.0,-46.0,-8.0,-6.0,31.0,-5.0,4.0,-20.0,13.0,-3.0,1.0,1.0,6.0,-10.0,3.0,9.0,0.0,12.0,-15.0,-3.0,12.0,-10.0,-8.0,-12.0,-5.0,-21.0
-31.0,-15.0,8.0,-34.0,-19.0,-20.0,-6.0,-16.0,-42.0,-8.0,-4.0,-19.0,-29.0,-49.0,-23.0,-31.0,-30.0,-3.0,-24.0,-8.0,-17.0,-49.0,-41.0,-57.0,-13.0,-27.0,-26.0,-34.0,-18.0,1.0,-23.0,-29.0,-27.0,-30.0,-23.0,-14.0,-30.0,-13.0,-49.0,-40.0,-22.0,-7.0,10.0,-3.0,-13.0,-27.0,-5.0,-15.0,-12.0,-12.0,-7.0,-21.0,-7.0,1.0,-13.0,3.0,-21.0,-12.0,0.0,-18.0,-14.0,-17.0,-13.0,-27.0
-41.0,-17.0,5.0,-36.0,-19.0,-18.0,-4.0,-18.0,-48.0,-11.0,-6.0,-16.0,-29.0,-50.0,-23.0,-32.0,-35.0,-3.0,-24.0,-7.0,-19.0,-51.0,-40.0,-51.0,-18.0,-31.0,-25.0,-31.0,-13.0,-8.0,-32.0,-30.0,-27.0,-29.0,-22.0,-15.0,-31.0,-13.0,-56.0,-36.0,-26.0,-4.0,13.0,2.0,-17.0,-27.0,-5.0,-15.0,-15.0,-13.0,-8.0,-20.0,-8.0,3.0,-12.0,6.0,-20.0,-12.0,-2.0,-22.0,-11.0,-15.0,-12.0,-26.0
-47.0,-24.0,2.0,-39.0,-24.0,-23.0,-7.0,-21.0,-53.0,-14.0,-10.0,-19.0,-31.0,-50.0,-22.0,-35.0,-36.0,-4.0,-25.0,-11.0,-20.0,-52.0,-46.0,-64.0,-12.0,-30.0,-31.0,-44.0,-29.0,7.0,-24.0,-30.0,-29.0,-32.0,-25.0,-22.0,-37.0,-27.0,-45.0,-47.0,-21.0,-5.0,26.0,-1.0,-15.0,-29.0,-4.0,-9.0,-10.0,-7.0,-3.0,-14.0,-5.0,5.0,-6.0,16.0,-13.0,-1.0,7.0,-18.0,1.0,1.0,-3.0,-16.0
-33.0,-17.0,8.0,-38.0,-25.0,-26.0,-13.0,-11.0,-41.0,-12.0,-7.0,-17.0,-29.0,-52.0,-13.0,-26.0,-27.0,2.0,-22.0,-8.0,-15.0,-58.0,-53.0,-77.0,-16.0,-32.0,-39.0,-56.0,-50.0,0.0,-27.0,-31.0,-29.0,-36.0,-31.0,-30.0,-51.0,-49.0,-52.0,-61.0,-24.0,-12.0,23.0,-6.0,-12.0,-26.0,2.0,-3.0,-1.0,-1.0,4.0,-8.0,-2.0,6.0,-7.0,17.0,-7.0,5.0,15.0,-13.0,10.0,9.0,4.0,-11.0
-52.0,-18.0,11.0,-42.0,-32.0,-32.0,-20.0,-26.0,-42.0,-16.0,-11.0,-22.0,-34.0,-58.0,-19.0,-27.0,-32.0,-2.0,-25.0,-13.0,-18.0,-75.0,-67.0,-84.0,-35.0,-46.0,-45.0,-58.0,-46.0,-25.0,-38.0,-40.0,-40.0,-44.0,-35.0,-31.0,-48.0,-41.0,-70.0,-59.0,-43.0,-20.0,1.0,-11.0,-27.0,-28.0,2.0,-10.0,-12.0,-12.0,-8.0,-17.0,-11.0,-1.0,-13.0,5.0,-18.0,-6.0,6.0,-20.0,2.0,0.0,-4.0,-16.0
-55.0,-34.0,1.0,-52.0,-39.0,-39.0,-18.0,-34.0,-65.0,-29.0,-21.0,-31.0,-41.0,-62.0,-35.0,-40.0,-46.0,-12.0,-34.0,-20.0,-23.0,-82.0,-70.0,-82.0,-51.0,-58.0,-52.0,-58.0,-42.0,-32.0,-54.0,-56.0,-50.0,-51.0,-36.0,-34.0,-51.0,-30.0,-71.0,-56.0,-36.0,-21.0,3.0,-11.0,-25.0,-31.0,2.0,-14.0,-17.0,-14.0,-13.0,-20.0,-11.0,-4.0,-15.0,2.0,-21.0,-7.0,0.0,-23.0,-4.0,-3.0,-6.0,-16.0
-54.0,-36.0,5.0,-51.0,-37.0,-37.0,-18.0,-33.0,-61.0,-25.0,-15.0,-28.0,-39.0,-61.0,-32.0,-35.0,-42.0,-8.0,-30.0,-15.0,-22.0,-66.0,-59.0,-76.0,-29.0,-41.0,-43.0,-53.0,-33.0,-7.0,-32.0,-39.0,-31.0,-39.0,-30.0,-27.0,-46.0,-29.0,-48.0,-53.0,-20.0,-20.0,25.0,-5.0,-26.0,-27.0,8.0,-5.0,-5.0,-3.0,-3.0,-12.0,-3.0,3.0,-7.0,10.0,-10.0,3.0,7.0,-13.0,6.0,7.0,2.0,-5.0
-31.0,-7.0,26.0,-32.0,-26.0,-25.0,-9.0,-13.0,-34.0,-1.0,5.0,-11.0,-27.0,-49.0,-13.0,-17.0,-22.0,10.0,-12.0,-3.0,-15.0,-45.0,-44.0,-67.0,-6.0,-23.0,-27.0,-46.0,-39.0,4.0,-19.0,-23.0,-16.0,-27.0,-19.0,-18.0,-42.0,-31.0,-38.0,-47.0,-7.0,-6.0,27.0,-9.0,-5.0,-18.0,25.0,5.0,5.0,6.0,10.0,-1.0,9.0,10.0,-3.0,22.0,-3.0,8.0,13.0,-4.0,11.0,14.0,2.0,-3.0
-28.0,-5.0,27.0,-28.0,-21.0,-21.0,-6.0,-12.0,-31.0,4.0,11.0,-3.0,-23.0,-42.0,-8.0,-13.0,-18.0,15.0,-6.0,0.0,-14.0,-52.0,-48.0,-69.0,-13.0,-27.0,-29.0,-46.0,-40.0,1.0,-21.0,-24.0,-16.0,-28.0,-16.0,-17.0,-46.0,-33.0,-35.0,-49.0,2.0,-15.0,20.0,-10.0,0.0,-22.0,24.0,3.0,2.0,3.0,10.0,-1.0,7.0,8.0,-7.0,17.0,-4.0,5.0,8.0,-7.0,7.0,14.0,-3.0,-6.0
-25.0,-4.0,29.0,-26.0,-21.0,-21.0,-10.0,-9.0,-31.0,7.0,10.0,-2.0,-22.0,-44.0,-9.0,-10.0,-17.0,14.0,-7.0,2.0,-10.0,-53.0,-52.0,-75.0,-14.0,-27.0,-33.0,-54.0,-45.0,5.0,-16.0,-20.0,-16.0,-31.0,-18.0,-23.0,-50.0,-47.0,-30.0,-56.0,-5.0,-14.0,27.0,-8.0,-9.0,-20.0,17.0,2.0,0.0,1.0,10.0,-5.0,4.0,7.0,-2.0,11.0,-6.0,1.0,10.0,-7.0,7.0,13.0,-3.0,-6.0
-34.0,-16.0,20.0,-31.0,-25.0,-25.0,-13.0,-15.0,-40.0,-2.0,1.0,-14.0,-29.0,-51.0,-18.0,-17.0,-25.0,2.0,-18.0,-7.0,-10.0,-57.0,-53.0,-73.0,-23.0,-34.0,-34.0,-53.0,-42.0,-4.0,-25.0,-30.0,-26.0,-39.0,-24.0,-26.0,-47.0,-40.0,-38.0,-52.0,-16.0,-15.0,8.0,-6.0,-16.0,-21.0,5.0,-6.0,-11.0,-10.0,-3.0,-17.0,-6.0,-1.0,-7.0,3.0,-16.0,-11.0,4.0,-12.0,-5.0,1.0,-10.0,-10.0
