Fc5.,Fc3.,Fc1.,Fcz.,Fc2.,Fc4.,Fc6.,C5..,C3..,C1..,Cz..,C2..,C4..,C6..,Cp5.,Cp3.,Cp1.,Cpz.,Cp2.,Cp4.,Cp6.,Fp1.,Fpz.,Fp2.,Af7.,Af3.,Afz.,Af4.,Af8.,F7..,F5..,F3..,F1..,Fz..,F2..,F4..,F6..,F8..,Ft7.,Ft8.,T7..,T8..,T9..,T10.,Tp7.,Tp8.,P7..,P5..,P3..,P1..,Pz..,P2..,P4..,P6..,P8..,Po7.,Po3.,Poz.,Po4.,Po8.,O1..,Oz..,O2..,Iz..
24.0,29.0,28.0,18.0,5.0,1.0,-22.0,2.0,17.0,9.0,23.0,4.0,-6.0,-2.0,6.0,-11.0,-9.0,-3.0,-5.0,-23.0,-1.0,-35.0,-29.0,-21.0,-1.0,-23.0,-21.0,-12.0,-78.0,11.0,3.0,5.0,-7.0,-4.0,-13.0,-14.0,-12.0,-8.0,6.0,24.0,15.0,7.0,14.0,-1.0,29.0,14.0,17.0,20.0,-16.0,-18.0,-2.0,3.0,5.0,3.0,-20.0,6.0,33.0,29.0,-2.0,-58.0,-125.0,-13.0,-12.0,-7.0
36.0,20.0,17.0,5.0,-4.0,-4.0,-13.0,-5.0,10.0,-5.0,11.0,-5.0,-14.0,9.0,-5.0,-26.0,-26.0,-18.0,-20.0,-29.0,-3.0,-55.0,-54.0,-49.0,-15.0,-15.0,-27.0,-25.0,-115.0,-7.0,-7.0,-5.0,-17.0,-13.0,-24.0,-25.0,-22.0,-17.0,-7.0,18.0,3.0,11.0,22.0,2.0,18.0,11.0,-2.0,2.0,-32.0,-33.0,-14.0,-8.0,0.0,-1.0,-20.0,-17.0,19.0,16.0,-10.0,-57.0,-149.0,-27.0,-18.0,-30.0
24.0,17.0,18.0,5.0,-6.0,-4.0,-17.0,-1.0,7.0,-5.0,10.0,-5.0,-11.0,14.0,-5.0,-29.0,-28.0,-20.0,-19.0,-21.0,8.0,-37.0,-28.0,-21.0,12.0,-1.0,-9.0,-4.0,64.0,24.0,3.0,6.0,-6.0,-3.0,-3.0,-4.0,-2.0,32.0,17.0,16.0,8.0,10.0,55.0,3.0,30.0,36.0,1.0,4.0,-29.0,-32.0,-12.0,-5.0,2.0,7.0,-1.0,-5.0,22.0,19.0,-4.0,-44.0,-143.0,-15.0,-7.0,-13.0
20.0,17.0,17.0,6.0,-11.0,-13.0,-40.0,-3.0,3.0,-5.0,6.0,-13.0,-28.0,-27.0,-8.0,-33.0,-30.0,-26.0,-29.0,-34.0,-17.0,-30.0,-44.0,-46.0,1.0,-20.0,-15.0,-12.0,13.0,22.0,-1.0,2.0,-12.0,-8.0,-13.0,-15.0,-14.0,6.0,8.0,-3.0,1.0,-26.0,21.0,-6.0,13.0,35.0,-7.0,-4.0,-39.0,-42.0,-23.0,-15.0,-12.0,-8.0,-18.0,-7.0,12.0,13.0,-13.0,-50.0,-136.0,-14.0,-2.0,3.0
14.0,7.0,6.0,-5.0,-22.0,-18.0,-29.0,-9.0,-8.0,-19.0,-6.0,-23.0,-35.0,-26.0,-23.0,-51.0,-46.0,-37.0,-38.0,-40.0,-22.0,-61.0,-54.0,-54.0,-37.0,-40.0,-30.0,-25.0,-58.0,-12.0,-14.0,-12.0,-23.0,-19.0,-25.0,-26.0,-23.0,-39.0,1.0,-3.0,9.0,-1.0,-8.0,-5.0,8.0,35.0,-12.0,-10.0,-48.0,-50.0,-31.0,-17.0,-7.0,-2.0,-11.0,-9.0,5.0,14.0,-8.0,-39.0,-133.0,-9.0,8.0,24.0
8.0,-1.0,-4.0,-14.0,-26.0,-10.0,-1.0,-17.0,-16.0,-30.0,-14.0,-27.0,-32.0,-7.0,-37.0,-65.0,-55.0,-44.0,-42.0,-36.0,-18.0,-68.0,-67.0,-25.0,-35.0,-46.0,-44.0,-23.0,-42.0,-20.0,-23.0,-20.0,-34.0,-30.0,-21.0,-23.0,-20.0,-7.0,-14.0,-15.0,-20.0,-4.0,-6.0,19.0,-18.0,32.0,-39.0,-36.0,-64.0,-67.0,-46.0,-31.0,-21.0,-13.0,-25.0,-43.0,-19.0,0.0,-23.0,-46.0,-173.0,-39.0,-15.0,-27.0
-7.0,-15.0,-17.0,-22.0,-34.0,-24.0,-35.0,-32.0,-28.0,-35.0,-19.0,-33.0,-41.0,-24.0,-50.0,-68.0,-56.0,-46.0,-44.0,-40.0,-30.0,-76.0,-62.0,-58.0,-26.0,-36.0,-41.0,-16.0,-12.0,-5.0,-22.0,-18.0,-33.0,-27.0,-15.0,-17.0,-14.0,28.0,-13.0,25.0,-20.0,-11.0,-16.0,5.0,2.0,27.0,-24.0,-18.0,-49.0,-50.0,-27.0,-16.0,-10.0,-8.0,-23.0,-26.0,-1.0,14.0,-13.0,-40.0,-168.0,-35.0,-17.0,-39.0
13.0,3.0,1.0,-9.0,-22.0,-17.0,-45.0,7.0,-4.0,-15.0,-2.0,-21.0,-28.0,-11.0,-11.0,-40.0,-33.0,-25.0,-25.0,-24.0,-16.0,-62.0,-34.0,-59.0,-21.0,-33.0,-42.0,-23.0,4.0,1.0,-18.0,-16.0,-29.0,-24.0,-23.0,-24.0,-21.0,6.0,3.0,26.0,9.0,-1.0,8.0,-4.0,31.0,31.0,8.0,13.0,-26.0,-27.0,-3.0,6.0,11.0,10.0,-12.0,1.0,26.0,36.0,11.0,-29.0,-138.0,-6.0,3.0,-2.0
11.0,6.0,9.0,2.0,-4.0,11.0,-1.0,13.0,8.0,-3.0,11.0,1.0,-3.0,16.0,2.0,-27.0,-18.0,-6.0,-1.0,-1.0,11.0,-68.0,-46.0,-11.0,-21.0,-38.0,-26.0,7.0,-78.0,-13.0,-11.0,-7.0,-9.0,-6.0,12.0,12.0,14.0,5.0,-11.0,23.0,21.0,26.0,29.0,15.0,33.0,41.0,16.0,22.0,-7.0,-7.0,17.0,30.0,35.0,32.0,7.0,14.0,48.0,54.0,31.0,-15.0,-115.0,14.0,18.0,18.0
58.0,42.0,41.0,33.0,23.0,39.0,15.0,40.0,37.0,23.0,37.0,24.0,13.0,27.0,18.0,-6.0,4.0,15.0,17.0,13.0,18.0,-36.0,-39.0,-34.0,16.0,-5.0,-1.0,24.0,-77.0,18.0,13.0,15.0,10.0,12.0,22.0,18.0,18.0,4.0,30.0,22.0,25.0,18.0,26.0,8.0,34.0,40.0,19.0,23.0,-7.0,-9.0,14.0,26.0,29.0,25.0,-4.0,6.0,37.0,43.0,19.0,-31.0,-136.0,-9.0,-3.0,-21.0
20.0,21.0,26.0,19.0,3.0,3.0,-28.0,6.0,16.0,5.0,21.0,-2.0,-14.0,-9.0,0.0,-26.0,-13.0,-4.0,-4.0,-10.0,-2.0,-56.0,-45.0,-64.0,-29.0,-32.0,-22.0,-13.0,52.0,11.0,-10.0,-6.0,-13.0,-9.0,-13.0,-14.0,-12.0,-19.0,22.0,-8.0,12.0,-19.0,5.0,3.0,20.0,24.0,5.0,8.0,-22.0,-25.0,-2.0,10.0,14.0,11.0,-10.0,-3.0,23.0,32.0,9.0,-29.0,-146.0,-15.0,-5.0,-20.0
15.0,20.0,22.0,10.0,-5.0,-4.0,-31.0,7.0,12.0,5.0,19.0,-4.0,-13.0,-10.0,-6.0,-30.0,-15.0,-5.0,-2.0,-6.0,4.0,-71.0,-55.0,-39.0,-7.0,-27.0,-28.0,-8.0,-21.0,18.0,-1.0,1.0,-11.0,-8.0,-8.0,-8.0,-5.0,3.0,-2.0,20.0,4.0,15.0,-5.0,-10.0,13.0,30.0,3.0,7.0,-23.0,-25.0,1.0,14.0,19.0,16.0,-2.0,1.0,21.0,34.0,13.0,-24.0,-144.0,-7.0,9.0,3.0
36.0,22.0,22.0,9.0,0.0,12.0,6.0,11.0,11.0,4.0,17.0,0.0,-3.0,18.0,-14.0,-35.0,-17.0,-6.0,-4.0,-4.0,2.0,-63.0,-54.0,-63.0,-21.0,-36.0,-31.0,-8.0,-49.0,-27.0,-10.0,-8.0,-17.0,-13.0,-10.0,-12.0,-9.0,4.0,-13.0,33.0,11.0,41.0,-6.0,-11.0,-1.0,24.0,-7.0,-4.0,-35.0,-39.0,-13.0,4.0,7.0,7.0,-10.0,-19.0,5.0,25.0,2.0,-35.0,-164.0,-22.0,-1.0,-7.0
17.0,2.0,4.0,-6.0,-16.0,-2.0,-18.0,-17.0,-16.0,-16.0,-3.0,-21.0,-25.0,-16.0,-39.0,-57.0,-41.0,-31.0,-30.0,-29.0,-24.0,-77.0,-74.0,-41.0,-50.0,-56.0,-53.0,-40.0,-14.0,-18.0,-40.0,-36.0,-48.0,-42.0,-42.0,-44.0,-41.0,-22.0,-17.0,-47.0,-35.0,-26.0,-37.0,24.0,-28.0,30.0,-40.0,-36.0,-61.0,-64.0,-42.0,-23.0,-22.0,-8.0,-18.0,-47.0,-14.0,6.0,-15.0,-42.0,-178.0,-39.0,-17.0,-25.0
-27.0,-27.0,-22.0,-29.0,-39.0,-26.0,-39.0,-40.0,-38.0,-35.0,-18.0,-37.0,-47.0,-55.0,-50.0,-65.0,-52.0,-40.0,-41.0,-37.0,-36.0,-77.0,-62.0,-37.0,-35.0,-55.0,-53.0,-31.0,-12.0,4.0,-37.0,-34.0,-42.0,-36.0,-25.0,-24.0,-20.0,6.0,-7.0,-29.0,-23.0,-39.0,12.0,7.0,-5.0,31.0,-30.0,-24.0,-39.0,-41.0,-22.0,-6.0,-3.0,9.0,-3.0,-26.0,11.0,29.0,4.0,-28.0,-157.0,-13.0,8.0,6.0
15.0,5.0,6.0,-2.0,-12.0,-1.0,-24.0,-8.0,-10.0,-9.0,9.0,-11.0,-21.0,-6.0,-18.0,-39.0,-24.0,-16.0,-18.0,-17.0,-13.0,-61.0,-42.0,-35.0,3.0,-12.0,-29.0,1.0,-65.0,16.0,-11.0,-9.0,-22.0,-18.0,1.0,-2.0,0.0,-8.0,5.0,42.0,-11.0,21.0,31.0,-10.0,14.0,21.0,-3.0,1.0,-26.0,-27.0,-11.0,1.0,4.0,11.0,-6.0,-4.0,24.0,36.0,8.0,-29.0,-147.0,-6.0,11.0,20.0
13.0,8.0,14.0,7.0,-5.0,9.0,-12.0,-7.0,-8.0,-1.0,14.0,-5.0,-14.0,11.0,-4.0,-30.0,-18.0,-11.0,-14.0,-15.0,-4.0,-53.0,-31.0,-31.0,-14.0,-17.0,-24.0,-10.0,-16.0,-4.0,-16.0,-14.0,-17.0,-12.0,-10.0,-12.0,-9.0,-12.0,-7.0,22.0,3.0,-4.0,14.0,10.0,17.0,24.0,4.0,7.0,-24.0,-26.0,-12.0,1.0,5.0,12.0,-8.0,-11.0,24.0,35.0,7.0,-25.0,-161.0,-11.0,8.0,-3.0
21.0,18.0,23.0,17.0,2.0,12.0,-12.0,2.0,-1.0,5.0,21.0,3.0,-11.0,-9.0,-4.0,-22.0,-15.0,-6.0,-7.0,-7.0,-5.0,-45.0,-32.0,-44.0,7.0,3.0,-11.0,13.0,12.0,15.0,7.0,10.0,2.0,4.0,17.0,16.0,18.0,31.0,14.0,4.0,23.0,-13.0,-4.0,14.0,7.0,48.0,-13.0,-8.0,-21.0,-23.0,-7.0,9.0,16.0,20.0,1.0,-32.0,15.0,32.0,11.0,-28.0,-174.0,-21.0,4.0,-29.0
37.0,29.0,29.0,23.0,8.0,19.0,-10.0,4.0,2.0,5.0,20.0,6.0,-7.0,-12.0,-5.0,-23.0,-16.0,-7.0,-8.0,-2.0,-3.0,-55.0,-59.0,-46.0,2.0,-8.0,-12.0,13.0,-26.0,10.0,1.0,3.0,-3.0,0.0,12.0,8.0,10.0,26.0,13.0,10.0,13.0,-4.0,-10.0,2.0,3.0,39.0,-9.0,-5.0,-25.0,-27.0,-13.0,6.0,12.0,14.0,-5.0,-19.0,18.0,34.0,7.0,-27.0,-166.0,-11.0,6.0,-16.0
32.0,29.0,27.0,20.0,2.0,14.0,-12.0,15.0,6.0,8.0,22.0,2.0,-5.0,4.0,6.0,-23.0,-11.0,-2.0,-5.0,4.0,8.0,-30.0,-27.0,6.0,13.0,-1.0,1.0,2.0,-7.0,33.0,15.0,17.0,7.0,10.0,3.0,3.0,4.0,23.0,11.0,34.0,20.0,18.0,20.0,-17.0,23.0,31.0,10.0,13.0,-18.0,-20.0,-4.0,15.0,15.0,14.0,-7.0,3.0,35.0,48.0,13.0,-22.0,-141.0,2.0,13.0,-7.0
37.0,35.0,35.0,26.0,7.0,21.0,4.0,3.0,4.0,12.0,25.0,6.0,1.0,23.0,3.0,-30.0,-10.0,-1.0,-4.0,7.0,11.0,-58.0,-22.0,-22.0,-17.0,-18.0,-21.0,8.0,6.0,-28.0,-2.0,-1.0,-5.0,-3.0,8.0,6.0,7.0,25.0,-34.0,22.0,-3.0,29.0,-13.0,21.0,9.0,44.0,4.0,6.0,-31.0,-33.0,-16.0,8.0,6.0,13.0,-1.0,3.0,33.0,41.0,6.0,-23.0,-130.0,-2.0,11.0,1.0
16.0,8.0,10.0,3.0,-14.0,1.0,-8.0,-34.0,-26.0,-13.0,1.0,-17.0,-25.0,-4.0,-21.0,-48.0,-33.0,-24.0,-24.0,-17.0,-13.0,-75.0,-58.0,-44.0,-55.0,-43.0,-39.0,5.0,39.0,-20.0,-14.0,-12.0,-25.0,-20.0,5.0,3.0,5.0,18.0,-13.0,-11.0,-22.0,13.0,1.0,12.0,-6.0,28.0,-10.0,-8.0,-47.0,-50.0,-35.0,-8.0,-8.0,-2.0,-6.0,-7.0,20.0,26.0,-5.0,-35.0,-144.0,-19.0,1.0,-11.0
-7.0,-10.0,-7.0,-16.0,-31.0,-12.0,-18.0,-41.0,-40.0,-31.0,-18.0,-32.0,-39.0,-18.0,-32.0,-59.0,-49.0,-40.0,-36.0,-30.0,-22.0,-46.0,-30.0,-26.0,-27.0,-26.0,-36.0,-13.0,-43.0,-9.0,-31.0,-28.0,-34.0,-29.0,-16.0,-18.0,-16.0,-3.0,-25.0,-9.0,-28.0,-30.0,18.0,1.0,-7.0,20.0,-18.0,-16.0,-54.0,-58.0,-46.0,-21.0,-18.0,-12.0,-10.0,-22.0,6.0,13.0,-13.0,-43.0,-164.0,-36.0,-11.0,-26.0
-5.0,-18.0,-17.0,-27.0,-44.0,-40.0,-65.0,-43.0,-41.0,-39.0,-28.0,-46.0,-58.0,-50.0,-34.0,-64.0,-58.0,-50.0,-51.0,-43.0,-41.0,-86.0,-65.0,-61.0,-50.0,-41.0,-54.0,-42.0,-96.0,-35.0,-48.0,-44.0,-47.0,-42.0,-43.0,-44.0,-40.0,-42.0,-23.0,-31.0,-19.0,-59.0,-16.0,-5.0,-11.0,15.0,-25.0,-23.0,-62.0,-65.0,-54.0,-31.0,-29.0,-21.0,-13.0,-31.0,-2.0,6.0,-21.0,-46.0,-172.0,-39.0,-12.0,-28.0
-16.0,-23.0,-18.0,-29.0,-48.0,-42.0,-64.0,-39.0,-42.0,-38.0,-27.0,-46.0,-57.0,-50.0,-26.0,-58.0,-54.0,-46.0,-49.0,-41.0,-40.0,-69.0,-68.0,-63.0,-29.0,-39.0,-46.0,-33.0,-1.0,-10.0,-33.0,-29.0,-37.0,-32.0,-32.0,-32.0,-28.0,-15.0,-6.0,-11.0,-16.0,-44.0,-6.0,-10.0,-7.0,20.0,-14.0,-12.0,-49.0,-52.0,-41.0,-15.0,-15.0,-5.0,-4.0,-13.0,12.0,20.0,-6.0,-37.0,-156.0,-19.0,6.0,-3.0
15.0,1.0,-3.0,-14.0,-33.0,-29.0,-53.0,-14.0,-25.0,-25.0,-14.0,-31.0,-41.0,-33.0,-17.0,-44.0,-44.0,-36.0,-36.0,-31.0,-31.0,-58.0,-61.0,-46.0,-26.0,-30.0,-37.0,-19.0,-32.0,-25.0,-11.0,-9.0,-26.0,-22.0,-17.0,-19.0,-15.0,-12.0,-16.0,-11.0,6.0,-32.0,-42.0,-6.0,-5.0,2.0,-12.0,-11.0,-45.0,-48.0,-40.0,-11.0,-12.0,-3.0,-14.0,-12.0,11.0,18.0,-5.0,-45.0,-161.0,-27.0,-3.0,-10.0
16.0,1.0,-1.0,-10.0,-24.0,-11.0,-16.0,-17.0,-29.0,-26.0,-12.0,-24.0,-30.0,-4.0,-23.0,-48.0,-47.0,-37.0,-34.0,-30.0,-21.0,-82.0,-73.0,-52.0,-37.0,-34.0,-40.0,-19.0,-51.0,-18.0,-31.0,-29.0,-32.0,-27.0,-20.0,-23.0,-20.0,-38.0,-25.0,-9.0,-24.0,9.0,-15.0,-23.0,-20.0,6.0,-29.0,-29.0,-62.0,-67.0,-51.0,-20.0,-17.0,-7.0,-10.0,-30.0,-8.0,2.0,-13.0,-50.0,-173.0,-42.0,-14.0,-18.0
-32.0,-31.0,-17.0,-22.0,-34.0,-20.0,-26.0,-59.0,-56.0,-41.0,-25.0,-34.0,-39.0,-15.0,-52.0,-67.0,-60.0,-45.0,-39.0,-37.0,-29.0,-61.0,-48.0,-26.0,-32.0,-33.0,-43.0,-25.0,-76.0,-12.0,-41.0,-36.0,-34.0,-29.0,-23.0,-23.0,-20.0,-23.0,-27.0,2.0,-37.0,-18.0,-24.0,-1.0,-18.0,22.0,-26.0,-24.0,-54.0,-56.0,-41.0,-13.0,-10.0,-5.0,-9.0,-4.0,9.0,17.0,-4.0,-40.0,-162.0,-20.0,5.0,14.0
6.0,5.0,11.0,1.0,-19.0,-22.0,-57.0,-12.0,-18.0,-8.0,2.0,-15.0,-31.0,-26.0,-19.0,-40.0,-30.0,-18.0,-17.0,-21.0,-23.0,-28.0,-22.0,-12.0,23.0,18.0,-13.0,-5.0,-23.0,13.0,8.0,11.0,-8.0,-4.0,-5.0,-7.0,-4.0,26.0,6.0,27.0,6.0,-4.0,21.0,-15.0,12.0,20.0,-12.0,-12.0,-41.0,-42.0,-28.0,-5.0,-2.0,-3.0,-17.0,-16.0,7.0,23.0,-3.0,-41.0,-165.0,-25.0,3.0,-9.0
28.0,20.0,17.0,6.0,-14.0,-11.0,-39.0,-20.0,-12.0,-7.0,4.0,-16.0,-24.0,-9.0,-24.0,-48.0,-33.0,-23.0,-23.0,-27.0,-16.0,-48.0,-12.0,-25.0,-29.0,-17.0,-30.0,-11.0,31.0,-1.0,-10.0,-8.0,-24.0,-20.0,-11.0,-13.0,-11.0,-5.0,-4.0,-4.0,-9.0,0.0,23.0,4.0,-7.0,2.0,-53.0,-52.0,-64.0,-67.0,-49.0,-28.0,-25.0,-22.0,-32.0,-74.0,-27.0,-7.0,-26.0,-62.0,-207.0,-67.0,-32.0,-72.0
9.0,-3.0,-3.0,-14.0,-31.0,-18.0,-28.0,-32.0,-26.0,-24.0,-14.0,-32.0,-40.0,-21.0,-40.0,-59.0,-50.0,-41.0,-42.0,-46.0,-25.0,-54.0,-50.0,-26.0,-25.0,-28.0,-37.0,-14.0,-57.0,3.0,-21.0,-17.0,-32.0,-27.0,-14.0,-15.0,-13.0,-17.0,0.0,-6.0,3.0,-24.0,-12.0,4.0,-12.0,11.0,-47.0,-43.0,-56.0,-59.0,-44.0,-27.0,-25.0,-23.0,-31.0,-51.0,-7.0,1.0,-22.0,-54.0,-187.0,-53.0,-28.0,-51.0
38.0,20.0,15.0,-1.0,-17.0,-8.0,-28.0,4.0,4.0,1.0,6.0,-13.0,-26.0,-5.0,-3.0,-27.0,-22.0,-15.0,-18.0,-30.0,-6.0,-20.0,-29.0,-27.0,29.0,10.0,-11.0,-14.0,-2.0,48.0,16.0,18.0,-8.0,-5.0,-14.0,-15.0,-13.0,12.0,36.0,23.0,41.0,-20.0,42.0,-3.0,32.0,22.0,-3.0,1.0,-20.0,-22.0,-14.0,2.0,1.0,2.0,-15.0,-5.0,33.0,32.0,3.0,-32.0,-144.0,-18.0,-3.0,-15.0
58.0,31.0,27.0,12.0,-4.0,-3.0,-35.0,17.0,17.0,8.0,16.0,-6.0,-19.0,-8.0,13.0,-17.0,-12.0,-7.0,-12.0,-26.0,-9.0,-38.0,-33.0,-23.0,-6.0,-15.0,-29.0,-18.0,-11.0,-4.0,7.0,8.0,-17.0,-13.0,-16.0,-17.0,-14.0,8.0,-11.0,3.0,24.0,-40.0,37.0,-12.0,37.0,22.0,6.0,8.0,-25.0,-27.0,-21.0,-3.0,-7.0,-8.0,-23.0,2.0,34.0,25.0,-5.0,-43.0,-140.0,-27.0,-13.0,-25.0
59.0,28.0,20.0,6.0,-11.0,-10.0,-41.0,7.0,5.0,-1.0,8.0,-10.0,-26.0,-27.0,7.0,-24.0,-24.0,-17.0,-20.0,-33.0,-17.0,-46.0,-46.0,-33.0,-18.0,-21.0,-25.0,14.0,-57.0,4.0,4.0,6.0,-14.0,-10.0,17.0,16.0,18.0,18.0,20.0,10.0,8.0,-42.0,-12.0,2.0,38.0,32.0,32.0,31.0,-21.0,-22.0,-16.0,6.0,0.0,0.0,-14.0,42.0,54.0,36.0,4.0,-34.0,-107.0,3.0,2.0,27.0
12.0,21.0,27.0,20.0,10.0,23.0,1.0,6.0,5.0,10.0,22.0,14.0,3.0,13.0,18.0,-10.0,-12.0,-1.0,3.0,-10.0,13.0,-41.0,-28.0,-14.0,4.0,6.0,-6.0,25.0,7.0,15.0,2.0,5.0,1.0,4.0,25.0,22.0,22.0,35.0,34.0,27.0,39.0,16.0,4.0,-4.0,49.0,38.0,48.0,45.0,-10.0,-13.0,-3.0,24.0,14.0,11.0,-5.0,51.0,59.0,46.0,15.0,-30.0,-103.0,15.0,14.0,32.0
