Fc5.,Fc3.,Fc1.,Fcz.,Fc2.,Fc4.,Fc6.,C5..,C3..,C1..,Cz..,C2..,C4..,C6..,Cp5.,Cp3.,Cp1.,Cpz.,Cp2.,Cp4.,Cp6.,Fp1.,Fpz.,Fp2.,Af7.,Af3.,Afz.,Af4.,Af8.,F7..,F5..,F3..,F1..,Fz..,F2..,F4..,F6..,F8..,Ft7.,Ft8.,T7..,T8..,T9..,T10.,Tp7.,Tp8.,P7..,P5..,P3..,P1..,Pz..,P2..,P4..,P6..,P8..,Po7.,Po3.,Poz.,Po4.,Po8.,O1..,Oz..,O2..,Iz..
-7.0,-17.0,-16.0,2.0,-6.0,5.0,2.0,1.0,-12.0,-1.0,-20.0,10.0,-37.0,4.0,-6.0,-10.0,-6.0,-11.0,-2.0,-61.0,9.0,-59.0,-56.0,-36.0,-51.0,-5.0,-30.0,-36.0,-31.0,-54.0,-166.0,-12.0,-7.0,-17.0,-5.0,-7.0,-16.0,-14.0,-43.0,4.0,-31.0,-27.0,-26.0,-17.0,7.0,-26.0,1.0,11.0,12.0,0.0,14.0,17.0,8.0,3.0,-12.0,-13.0,21.0,19.0,-4.0,4.0,-1.0,9.0,3.0,6.0
7.0,-10.0,-4.0,11.0,7.0,15.0,16.0,6.0,2.0,17.0,-4.0,21.0,-33.0,1.0,7.0,7.0,6.0,6.0,16.0,-48.0,15.0,-24.0,-19.0,-40.0,-20.0,-5.0,-31.0,-25.0,-20.0,21.0,-125.0,-4.0,-1.0,-5.0,-1.0,-10.0,-20.0,-17.0,6.0,-14.0,8.0,6.0,14.0,12.0,34.0,16.0,-15.0,24.0,24.0,8.0,20.0,22.0,7.0,1.0,-5.0,-15.0,24.0,24.0,-8.0,-5.0,-1.0,6.0,4.0,4.0
-6.0,-11.0,-10.0,3.0,-2.0,1.0,-9.0,21.0,-1.0,21.0,-6.0,12.0,-41.0,-22.0,13.0,7.0,20.0,7.0,15.0,-52.0,5.0,-20.0,-17.0,-39.0,8.0,11.0,-22.0,-24.0,-20.0,63.0,-160.0,5.0,7.0,8.0,7.0,-3.0,-3.0,-2.0,25.0,10.0,13.0,7.0,18.0,15.0,7.0,26.0,-5.0,32.0,23.0,17.0,27.0,28.0,16.0,5.0,-15.0,-22.0,17.0,19.0,-11.0,-2.0,-7.0,-6.0,-9.0,-9.0
13.0,0.0,4.0,11.0,1.0,10.0,-15.0,21.0,-1.0,21.0,0.0,20.0,-35.0,-13.0,-2.0,-2.0,12.0,2.0,10.0,-51.0,4.0,-31.0,-27.0,-40.0,-12.0,14.0,-18.0,-21.0,-16.0,27.0,-75.0,19.0,11.0,8.0,2.0,-1.0,-2.0,1.0,25.0,1.0,23.0,7.0,27.0,16.0,29.0,4.0,-27.0,10.0,12.0,11.0,22.0,25.0,11.0,1.0,-24.0,-22.0,17.0,13.0,-11.0,5.0,-11.0,-5.0,-4.0,1.0
29.0,13.0,14.0,17.0,7.0,15.0,8.0,43.0,11.0,32.0,1.0,27.0,-40.0,-26.0,13.0,9.0,20.0,-1.0,2.0,-52.0,-8.0,-60.0,-57.0,-72.0,-73.0,10.0,-29.0,-39.0,-35.0,4.0,-114.0,9.0,-4.0,-4.0,-8.0,-1.0,-9.0,-6.0,-15.0,-17.0,-16.0,-39.0,-13.0,-26.0,-22.0,-33.0,-46.0,-11.0,-16.0,-16.0,-11.0,-6.0,-19.0,-26.0,-50.0,-40.0,-2.0,-12.0,-34.0,-18.0,-16.0,-21.0,-20.0,-12.0
-15.0,-4.0,2.0,5.0,2.0,13.0,15.0,30.0,-6.0,17.0,-8.0,29.0,-22.0,26.0,6.0,3.0,15.0,-3.0,6.0,-27.0,10.0,-17.0,-14.0,-29.0,-18.0,-70.0,-22.0,-12.0,-7.0,27.0,-116.0,32.0,11.0,1.0,3.0,4.0,-5.0,-3.0,12.0,53.0,-2.0,-40.0,3.0,-29.0,6.0,1.0,-36.0,3.0,-5.0,-4.0,4.0,7.0,-2.0,-9.0,-27.0,-9.0,12.0,2.0,-14.0,3.0,-3.0,-5.0,-3.0,14.0
15.0,6.0,1.0,5.0,2.0,8.0,1.0,27.0,-9.0,7.0,-11.0,26.0,-25.0,-6.0,1.0,-5.0,2.0,-7.0,-3.0,-27.0,10.0,-36.0,-33.0,-23.0,-53.0,13.0,-22.0,-31.0,-28.0,12.0,-133.0,-8.0,-10.0,-14.0,-16.0,-17.0,-27.0,-25.0,1.0,-21.0,0.0,5.0,1.0,14.0,39.0,-4.0,-49.0,-23.0,-34.0,-34.0,-22.0,-17.0,-22.0,-20.0,-27.0,-52.0,-26.0,-30.0,-36.0,-12.0,-54.0,-40.0,-33.0,-8.0
-36.0,-39.0,-25.0,-29.0,-29.0,-25.0,-33.0,-43.0,-54.0,-24.0,-42.0,-6.0,-50.0,-24.0,-40.0,-40.0,-31.0,-38.0,-29.0,-60.0,-21.0,-99.0,-95.0,-52.0,-63.0,-20.0,-41.0,-44.0,-37.0,-46.0,-147.0,-10.0,-16.0,-19.0,-31.0,-26.0,-27.0,-24.0,-32.0,1.0,-23.0,-21.0,-20.0,-6.0,10.0,1.0,-39.0,-18.0,-36.0,-30.0,-14.0,-6.0,-14.0,-15.0,-24.0,-25.0,-7.0,-22.0,-26.0,-7.0,-29.0,-19.0,-17.0,-3.0
-14.0,-29.0,-15.0,-23.0,-23.0,-15.0,3.0,-21.0,-40.0,-9.0,-33.0,3.0,-44.0,-22.0,-28.0,-27.0,-18.0,-32.0,-24.0,-59.0,-17.0,-72.0,-69.0,-84.0,-72.0,-42.0,-51.0,-50.0,-45.0,-29.0,-188.0,-26.0,-38.0,-31.0,-48.0,-32.0,-44.0,-41.0,-31.0,-5.0,-32.0,-21.0,-28.0,-8.0,-9.0,-17.0,-30.0,-13.0,-30.0,-23.0,-11.0,-3.0,-18.0,-16.0,-30.0,-9.0,-1.0,-11.0,-23.0,-6.0,-10.0,-8.0,-11.0,10.0
-15.0,-25.0,-11.0,-27.0,-24.0,-27.0,-46.0,3.0,-30.0,2.0,-29.0,-17.0,-60.0,-31.0,-14.0,-15.0,-7.0,-26.0,-25.0,-64.0,-22.0,-49.0,-45.0,-57.0,-25.0,-29.0,-47.0,-56.0,-52.0,15.0,-163.0,-24.0,-35.0,-32.0,-50.0,-42.0,-36.0,-33.0,-7.0,-8.0,-17.0,-65.0,-11.0,-52.0,15.0,-48.0,-26.0,-6.0,-27.0,-22.0,-15.0,-15.0,-19.0,-20.0,-32.0,-10.0,4.0,-11.0,-11.0,6.0,-10.0,-10.0,0.0,7.0
-22.0,-15.0,-5.0,-17.0,-10.0,-14.0,-11.0,15.0,-12.0,20.0,-12.0,-1.0,-30.0,-17.0,12.0,14.0,15.0,-3.0,0.0,-46.0,4.0,-21.0,-16.0,-31.0,-18.0,-7.0,-31.0,-26.0,-21.0,35.0,-152.0,-4.0,-11.0,-19.0,-30.0,-19.0,-9.0,-7.0,12.0,-29.0,3.0,27.0,6.0,36.0,34.0,27.0,-17.0,2.0,-1.0,3.0,11.0,3.0,-5.0,-5.0,-15.0,15.0,21.0,-2.0,-6.0,5.0,13.0,3.0,10.0,17.0
-46.0,-27.0,-24.0,-33.0,-26.0,-32.0,-30.0,-31.0,-37.0,-3.0,-32.0,-20.0,-41.0,-28.0,-31.0,-18.0,-16.0,-26.0,-25.0,-73.0,-14.0,-55.0,-52.0,-51.0,-52.0,-37.0,-61.0,-42.0,-36.0,-1.0,-147.0,-32.0,-35.0,-46.0,-44.0,-34.0,-14.0,-10.0,-12.0,-22.0,-24.0,-31.0,-20.0,-23.0,-1.0,-30.0,-27.0,-20.0,-25.0,-15.0,-4.0,-12.0,-21.0,-15.0,-46.0,-20.0,-7.0,-10.0,-13.0,5.0,-25.0,-11.0,14.0,12.0
22.0,1.0,-12.0,-32.0,-27.0,-21.0,-14.0,56.0,-10.0,7.0,-25.0,-13.0,-27.0,14.0,-5.0,-4.0,-10.0,-26.0,-22.0,-69.0,-14.0,-60.0,-57.0,-46.0,-48.0,-44.0,-51.0,-47.0,-43.0,11.0,-144.0,-23.0,-33.0,-46.0,-43.0,-29.0,-20.0,-17.0,-3.0,14.0,-8.0,-45.0,-4.0,-33.0,18.0,-26.0,-37.0,-12.0,-27.0,-21.0,-15.0,-17.0,-26.0,-26.0,-50.0,-19.0,-4.0,-13.0,-24.0,-20.0,-3.0,1.0,10.0,11.0
-41.0,-29.0,-28.0,-33.0,-29.0,-18.0,-16.0,-27.0,-41.0,-2.0,-29.0,-16.0,-28.0,10.0,-14.0,-15.0,-11.0,-24.0,-18.0,-60.0,-3.0,-51.0,-48.0,-65.0,-79.0,-15.0,-49.0,-51.0,-46.0,5.0,-182.0,-20.0,-34.0,-39.0,-39.0,-22.0,-15.0,-12.0,-5.0,-14.0,-4.0,4.0,0.0,12.0,11.0,13.0,-33.0,1.0,-26.0,-20.0,-9.0,-4.0,-15.0,-12.0,-35.0,-17.0,-8.0,-4.0,-15.0,1.0,-18.0,-5.0,14.0,-12.0
-26.0,-19.0,-21.0,-20.0,-16.0,8.0,16.0,-17.0,-34.0,5.0,-16.0,-6.0,-7.0,26.0,-14.0,-16.0,-14.0,-18.0,-12.0,-38.0,1.0,-63.0,-60.0,-73.0,-71.0,-43.0,-38.0,-22.0,-16.0,-2.0,-109.0,-3.0,-16.0,-16.0,-12.0,7.0,-3.0,0.0,-8.0,15.0,-4.0,16.0,-1.0,25.0,35.0,30.0,-17.0,7.0,-23.0,-11.0,2.0,8.0,-4.0,-2.0,-29.0,-20.0,1.0,5.0,-7.0,3.0,-8.0,-1.0,20.0,-5.0
-22.0,-11.0,-17.0,-14.0,-15.0,-4.0,-11.0,-10.0,-33.0,5.0,-18.0,-15.0,-27.0,9.0,-14.0,-15.0,-12.0,-18.0,-11.0,-48.0,-7.0,-62.0,-57.0,-37.0,-14.0,13.0,-36.0,-50.0,-45.0,-14.0,-152.0,-31.0,-27.0,-26.0,-22.0,-17.0,-31.0,-29.0,-18.0,-1.0,-20.0,29.0,-17.0,36.0,13.0,18.0,-45.0,1.0,-34.0,-20.0,-2.0,-2.0,-9.0,-5.0,-23.0,-32.0,-13.0,9.0,-11.0,-4.0,-22.0,-9.0,14.0,-14.0
5.0,2.0,-14.0,-17.0,-18.0,-10.0,-14.0,26.0,-21.0,10.0,-16.0,-12.0,-30.0,10.0,-7.0,-6.0,-7.0,-15.0,-5.0,-37.0,-5.0,-39.0,-37.0,-24.0,-64.0,-48.0,-39.0,-42.0,-37.0,-76.0,-130.0,3.0,-20.0,-21.0,-29.0,-15.0,-39.0,-35.0,-49.0,6.0,-46.0,27.0,-43.0,32.0,13.0,29.0,-41.0,10.0,-43.0,-23.0,1.0,3.0,-12.0,-11.0,-42.0,-36.0,-20.0,-3.0,-18.0,-21.0,-35.0,-18.0,4.0,-20.0
-3.0,-3.0,-16.0,-19.0,-23.0,-16.0,-12.0,-25.0,-38.0,-7.0,-21.0,-15.0,-37.0,12.0,-29.0,-22.0,-18.0,-19.0,-6.0,-36.0,-6.0,-75.0,-72.0,-53.0,-44.0,-43.0,-45.0,-31.0,-25.0,49.0,-174.0,-10.0,-22.0,-23.0,-29.0,-11.0,-25.0,-21.0,15.0,-3.0,0.0,10.0,4.0,14.0,28.0,-12.0,-21.0,31.0,-33.0,-5.0,11.0,13.0,2.0,3.0,-18.0,-26.0,-2.0,12.0,-4.0,4.0,-31.0,-12.0,17.0,-12.0
-33.0,-13.0,-15.0,-8.0,-18.0,-10.0,-16.0,-24.0,-33.0,-4.0,-14.0,-11.0,-43.0,1.0,-15.0,-14.0,-21.0,-18.0,-3.0,-26.0,-10.0,-66.0,-62.0,-72.0,-64.0,-31.0,-47.0,-22.0,-17.0,-43.0,-191.0,-16.0,-29.0,-28.0,-22.0,-3.0,-3.0,-2.0,-33.0,-1.0,-32.0,2.0,-28.0,6.0,-4.0,10.0,-53.0,0.0,-42.0,-21.0,3.0,12.0,1.0,-2.0,-14.0,-31.0,-17.0,11.0,-8.0,10.0,-21.0,-6.0,17.0,-3.0
-20.0,-6.0,-12.0,-2.0,-8.0,-3.0,-5.0,-18.0,-29.0,3.0,-4.0,-10.0,-23.0,9.0,-24.0,-7.0,-4.0,-7.0,7.0,-10.0,-1.0,-33.0,-28.0,-18.0,-41.0,-14.0,-35.0,-33.0,-27.0,30.0,-166.0,-3.0,-16.0,-25.0,-25.0,-5.0,-17.0,-14.0,2.0,-1.0,-18.0,20.0,-14.0,24.0,-5.0,12.0,-25.0,22.0,-23.0,-2.0,17.0,21.0,8.0,8.0,-6.0,-20.0,3.0,16.0,2.0,7.0,-5.0,2.0,17.0,4.0
-8.0,6.0,-6.0,2.0,-6.0,2.0,3.0,16.0,-11.0,11.0,-3.0,-18.0,-9.0,11.0,-10.0,-3.0,-3.0,-11.0,3.0,-2.0,-1.0,-40.0,-39.0,-35.0,-33.0,-26.0,-49.0,-40.0,-35.0,9.0,-182.0,-10.0,-24.0,-36.0,-39.0,-10.0,-14.0,-12.0,-4.0,-1.0,-32.0,4.0,-27.0,8.0,-22.0,6.0,-29.0,6.0,-37.0,-18.0,2.0,11.0,-6.0,0.0,-22.0,-40.0,-14.0,1.0,-6.0,-7.0,-32.0,-26.0,8.0,-7.0
-26.0,-13.0,-28.0,-21.0,-30.0,-21.0,-32.0,-20.0,-33.0,-12.0,-26.0,-26.0,-26.0,-12.0,-28.0,-23.0,-25.0,-30.0,-17.0,-24.0,-14.0,-84.0,-82.0,-68.0,-70.0,-27.0,-58.0,-47.0,-42.0,2.0,-161.0,-18.0,-24.0,-40.0,-41.0,-8.0,-7.0,-2.0,-6.0,-21.0,-18.0,-43.0,-14.0,-39.0,15.0,-36.0,-27.0,4.0,-36.0,-20.0,-5.0,10.0,-11.0,-8.0,-25.0,-41.0,-13.0,4.0,-4.0,-8.0,-32.0,-27.0,13.0,-8.0
-17.0,-5.0,-21.0,-15.0,-17.0,-2.0,16.0,-12.0,-25.0,-16.0,-21.0,-14.0,-2.0,22.0,-12.0,-16.0,-21.0,-21.0,-10.0,-16.0,-2.0,-61.0,-59.0,-67.0,-59.0,-50.0,-55.0,-47.0,-42.0,-3.0,-181.0,-20.0,-23.0,-40.0,-35.0,-11.0,-29.0,-26.0,-7.0,-26.0,-16.0,12.0,-11.0,15.0,22.0,30.0,-15.0,8.0,-26.0,-12.0,5.0,12.0,-6.0,1.0,-5.0,-23.0,-2.0,10.0,-4.0,2.0,-15.0,-10.0,18.0,2.0
-31.0,-19.0,-28.0,-17.0,-22.0,-16.0,-20.0,-38.0,-33.0,-18.0,-26.0,-15.0,-30.0,-15.0,-18.0,-22.0,-21.0,-25.0,-20.0,-29.0,-18.0,-77.0,-73.0,-82.0,-69.0,-49.0,-59.0,-56.0,-52.0,-46.0,-229.0,-26.0,-37.0,-45.0,-50.0,-26.0,-31.0,-29.0,-34.0,-20.0,-39.0,-7.0,-36.0,-7.0,14.0,-5.0,-18.0,3.0,-20.0,-15.0,-7.0,-6.0,-25.0,-27.0,-41.0,-24.0,2.0,6.0,-22.0,-13.0,-10.0,-13.0,8.0,-7.0
-6.0,-20.0,-35.0,-29.0,-30.0,-26.0,-26.0,-17.0,-25.0,-17.0,-27.0,-18.0,-41.0,-20.0,-1.0,-11.0,-10.0,-17.0,-12.0,-35.0,-24.0,-84.0,-79.0,-60.0,-85.0,-51.0,-47.0,-22.0,-16.0,-23.0,-137.0,11.0,-18.0,-26.0,-35.0,-8.0,-16.0,-13.0,-27.0,-16.0,-40.0,12.0,-33.0,15.0,37.0,8.0,22.0,42.0,21.0,17.0,23.0,15.0,-3.0,-10.0,-14.0,13.0,40.0,29.0,-3.0,-4.0,32.0,12.0,13.0,17.0
12.0,12.0,-4.0,-2.0,-11.0,-4.0,-10.0,6.0,-4.0,1.0,-8.0,-4.0,-22.0,2.0,-8.0,-5.0,-4.0,-5.0,2.0,-23.0,-7.0,-67.0,-62.0,-39.0,-99.0,-64.0,-48.0,-57.0,-53.0,-36.0,-189.0,-4.0,-20.0,-31.0,-30.0,-14.0,-25.0,-23.0,-34.0,-21.0,-41.0,-2.0,-38.0,-1.0,4.0,-11.0,-41.0,-35.0,-25.0,-18.0,-8.0,-1.0,-16.0,-23.0,-45.0,-45.0,-17.0,4.0,-20.0,-18.0,-25.0,-23.0,-2.0,-12.0
-25.0,-15.0,-26.0,-23.0,-22.0,-14.0,-11.0,-49.0,-39.0,-21.0,-25.0,-10.0,-33.0,-7.0,-42.0,-30.0,-20.0,-19.0,-12.0,-23.0,-23.0,-60.0,-58.0,-41.0,-6.0,-37.0,-46.0,-50.0,-44.0,14.0,-188.0,-19.0,-33.0,-37.0,-31.0,-6.0,-25.0,-21.0,-10.0,10.0,-24.0,1.0,-19.0,1.0,-5.0,-12.0,-39.0,-26.0,-24.0,-15.0,-6.0,7.0,-13.0,-20.0,-38.0,-54.0,-15.0,11.0,-13.0,-14.0,-34.0,-26.0,1.0,-15.0
