Fc5.,Fc3.,Fc1.,Fcz.,Fc2.,Fc4.,Fc6.,C5..,C3..,C1..,Cz..,C2..,C4..,C6..,Cp5.,Cp3.,Cp1.,Cpz.,Cp2.,Cp4.,Cp6.,Fp1.,Fpz.,Fp2.,Af7.,Af3.,Afz.,Af4.,Af8.,F7..,F5..,F3..,F1..,Fz..,F2..,F4..,F6..,F8..,Ft7.,Ft8.,T7..,T8..,T9..,T10.,Tp7.,Tp8.,P7..,P5..,P3..,P1..,Pz..,P2..,P4..,P6..,P8..,Po7.,Po3.,Poz.,Po4.,Po8.,O1..,Oz..,O2..,Iz..
-30.0,3.0,2.0,-2.0,3.0,4.0,-6.0,7.0,10.0,-1.0,3.0,13.0,11.0,-1.0,1.0,1.0,4.0,4.0,12.0,17.0,16.0,-37.0,-27.0,-32.0,-40.0,-40.0,-14.0,-25.0,-22.0,-22.0,-17.0,-18.0,-18.0,-18.0,-8.0,-10.0,3.0,-35.0,8.0,-10.0,-18.0,-9.0,-25.0,3.0,8.0,-10.0,4.0,5.0,-11.0,-11.0,-6.0,5.0,-2.0,-2.0,-15.0,-10.0,-12.0,-13.0,-20.0,-41.0,-14.0,-13.0,-15.0,-25.0
-14.0,-6.0,-8.0,-13.0,-14.0,-12.0,-26.0,5.0,-1.0,-16.0,-13.0,-7.0,-12.0,-16.0,-15.0,-17.0,-12.0,-16.0,-12.0,-7.0,-4.0,-54.0,-42.0,-45.0,-50.0,-51.0,-25.0,-40.0,-37.0,-50.0,-22.0,-22.0,-22.0,-22.0,-16.0,-17.0,-24.0,-45.0,-3.0,-14.0,-25.0,-11.0,-23.0,-21.0,-2.0,-11.0,1.0,2.0,-16.0,-15.0,-15.0,-6.0,-13.0,-12.0,-13.0,-10.0,-12.0,-13.0,-22.0,-43.0,-14.0,-10.0,-10.0,-12.0
2.0,4.0,2.0,-5.0,-2.0,1.0,-1.0,12.0,4.0,-10.0,-7.0,-4.0,-7.0,-5.0,-6.0,-10.0,-8.0,-12.0,-11.0,-8.0,-3.0,-59.0,-35.0,-41.0,-26.0,-27.0,-7.0,-16.0,-14.0,-35.0,-2.0,-3.0,-3.0,-3.0,3.0,1.0,10.0,-23.0,-11.0,-3.0,12.0,-1.0,1.0,-23.0,4.0,-2.0,5.0,6.0,-15.0,-14.0,-16.0,-9.0,-16.0,-15.0,-6.0,-9.0,-12.0,-19.0,-23.0,-44.0,-15.0,-17.0,-16.0,-14.0
-32.0,-2.0,-4.0,-10.0,-4.0,-3.0,-4.0,-12.0,-12.0,-24.0,-18.0,-16.0,-21.0,-9.0,-16.0,-25.0,-22.0,-26.0,-28.0,-28.0,-18.0,-58.0,-42.0,-54.0,-23.0,-25.0,-21.0,-28.0,-26.0,-24.0,-20.0,-23.0,-23.0,-21.0,-22.0,-22.0,-9.0,-35.0,-25.0,-14.0,-1.0,-13.0,-16.0,-28.0,1.0,-14.0,-8.0,-8.0,-32.0,-32.0,-37.0,-30.0,-35.0,-34.0,-17.0,-24.0,-27.0,-33.0,-40.0,-61.0,-30.0,-27.0,-24.0,-25.0
-55.0,-22.0,-24.0,-30.0,-33.0,-31.0,-40.0,-30.0,-30.0,-43.0,-39.0,-36.0,-42.0,-16.0,-27.0,-40.0,-36.0,-38.0,-37.0,-36.0,-24.0,-83.0,-48.0,-56.0,-54.0,-56.0,-29.0,-37.0,-34.0,-39.0,-22.0,-22.0,-23.0,-21.0,-29.0,-29.0,-39.0,-20.0,-33.0,-9.0,3.0,-6.0,-17.0,-7.0,21.0,-5.0,-3.0,-2.0,-25.0,-25.0,-27.0,-16.0,-18.0,-17.0,-5.0,-16.0,-19.0,-20.0,-23.0,-44.0,-21.0,-21.0,-14.0,-15.0
-41.0,-15.0,-16.0,-20.0,-17.0,-15.0,-27.0,-22.0,-23.0,-34.0,-27.0,-20.0,-20.0,1.0,-18.0,-29.0,-26.0,-23.0,-17.0,-12.0,-1.0,-72.0,-39.0,-55.0,-28.0,-29.0,-22.0,-29.0,-27.0,-37.0,-27.0,-29.0,-29.0,-28.0,-20.0,-22.0,-31.0,-14.0,-27.0,-2.0,-1.0,0.0,-23.0,-8.0,11.0,-2.0,-10.0,-9.0,-31.0,-32.0,-31.0,-12.0,-13.0,-12.0,-6.0,-26.0,-30.0,-30.0,-26.0,-48.0,-35.0,-37.0,-25.0,-28.0
-60.0,-39.0,-41.0,-40.0,-32.0,-31.0,-32.0,-43.0,-45.0,-58.0,-45.0,-35.0,-30.0,-11.0,-43.0,-52.0,-48.0,-44.0,-34.0,-25.0,-13.0,-58.0,-63.0,-81.0,-38.0,-40.0,-53.0,-65.0,-63.0,-65.0,-59.0,-61.0,-60.0,-59.0,-51.0,-50.0,-31.0,-43.0,-11.0,-15.0,-33.0,-13.0,-60.0,-31.0,-19.0,-12.0,-24.0,-24.0,-44.0,-43.0,-44.0,-22.0,-21.0,-20.0,-14.0,-33.0,-37.0,-34.0,-31.0,-52.0,-37.0,-36.0,-22.0,-24.0
-52.0,-35.0,-37.0,-40.0,-39.0,-36.0,-26.0,-14.0,-30.0,-46.0,-40.0,-31.0,-27.0,-6.0,-20.0,-33.0,-32.0,-33.0,-24.0,-15.0,1.0,-68.0,-68.0,-73.0,-62.0,-64.0,-36.0,-67.0,-65.0,-54.0,-31.0,-30.0,-30.0,-30.0,-28.0,-30.0,-19.0,-37.0,14.0,2.0,-23.0,4.0,-24.0,-11.0,0.0,4.0,16.0,16.0,-11.0,-11.0,-15.0,5.0,3.0,4.0,1.0,6.0,-1.0,-8.0,-2.0,-24.0,-2.0,-7.0,2.0,8.0
-11.0,-4.0,-5.0,-17.0,-18.0,-16.0,-20.0,8.0,-1.0,-19.0,-21.0,-13.0,-17.0,0.0,14.0,-8.0,-7.0,-17.0,-12.0,-7.0,6.0,-80.0,-58.0,-66.0,-64.0,-65.0,-31.0,-64.0,-62.0,-35.0,-25.0,-28.0,-28.0,-28.0,-26.0,-28.0,-28.0,-46.0,4.0,-5.0,3.0,-4.0,-14.0,-21.0,20.0,-6.0,26.0,26.0,-12.0,-13.0,-22.0,-5.0,-12.0,-11.0,-11.0,7.0,-3.0,-16.0,-16.0,-37.0,-7.0,-11.0,-3.0,-1.0
-35.0,-22.0,-25.0,-36.0,-37.0,-35.0,-39.0,-24.0,-23.0,-36.0,-40.0,-34.0,-39.0,-14.0,-2.0,-30.0,-26.0,-39.0,-33.0,-33.0,-19.0,-60.0,-60.0,-80.0,-73.0,-74.0,-51.0,-59.0,-56.0,-43.0,-53.0,-55.0,-55.0,-55.0,-46.0,-47.0,-37.0,-44.0,-13.0,-18.0,15.0,-16.0,-16.0,-25.0,25.0,-17.0,13.0,13.0,-24.0,-24.0,-30.0,-13.0,-22.0,-20.0,-19.0,-3.0,-8.0,-14.0,-20.0,-41.0,-10.0,-11.0,-4.0,-3.0
-50.0,-31.0,-32.0,-42.0,-36.0,-33.0,-33.0,-23.0,-24.0,-33.0,-35.0,-29.0,-32.0,-16.0,-4.0,-23.0,-21.0,-28.0,-21.0,-25.0,-9.0,-53.0,-56.0,-63.0,-48.0,-48.0,-41.0,-37.0,-35.0,-25.0,-40.0,-41.0,-40.0,-41.0,-34.0,-36.0,-47.0,-31.0,-4.0,-12.0,5.0,-11.0,-8.0,3.0,16.0,-12.0,17.0,18.0,-7.0,-7.0,-9.0,6.0,-6.0,-4.0,-14.0,6.0,6.0,3.0,-3.0,-24.0,4.0,2.0,5.0,6.0
-40.0,-18.0,-18.0,-29.0,-23.0,-21.0,-34.0,-9.0,-8.0,-21.0,-21.0,-15.0,-24.0,-16.0,2.0,-13.0,-11.0,-18.0,-15.0,-22.0,-8.0,-68.0,-60.0,-72.0,-46.0,-48.0,-36.0,-42.0,-40.0,-29.0,-32.0,-34.0,-34.0,-34.0,-32.0,-33.0,-22.0,-46.0,20.0,-23.0,-30.0,-22.0,-23.0,-6.0,0.0,-24.0,8.0,10.0,-14.0,-14.0,-20.0,-7.0,-21.0,-19.0,-30.0,-4.0,-6.0,-10.0,-19.0,-40.0,-10.0,-4.0,-1.0,3.0
-43.0,-23.0,-25.0,-34.0,-34.0,-33.0,-54.0,-20.0,-16.0,-28.0,-31.0,-25.0,-35.0,-26.0,-8.0,-24.0,-20.0,-32.0,-27.0,-31.0,-20.0,-50.0,-55.0,-84.0,-72.0,-74.0,-42.0,-70.0,-68.0,-49.0,-34.0,-35.0,-35.0,-34.0,-25.0,-25.0,-14.0,-60.0,7.0,-14.0,-22.0,-11.0,-10.0,-14.0,8.0,-10.0,18.0,19.0,-6.0,-5.0,-13.0,3.0,-12.0,-9.0,-7.0,12.0,7.0,1.0,-4.0,-26.0,7.0,10.0,11.0,26.0
-32.0,-6.0,-8.0,-16.0,-12.0,-8.0,-20.0,-10.0,1.0,-7.0,-13.0,-5.0,-10.0,6.0,14.0,-2.0,1.0,-11.0,-2.0,-6.0,6.0,-56.0,-46.0,-67.0,-49.0,-49.0,-28.0,-50.0,-47.0,-36.0,-17.0,-18.0,-19.0,-18.0,-12.0,-14.0,-11.0,-50.0,15.0,7.0,61.0,7.0,14.0,-6.0,47.0,5.0,34.0,35.0,5.0,5.0,-4.0,13.0,-3.0,-1.0,-2.0,22.0,15.0,3.0,-1.0,-24.0,11.0,4.0,6.0,21.0
-35.0,-13.0,-14.0,-26.0,-24.0,-22.0,-27.0,-17.0,-8.0,-17.0,-23.0,-18.0,-24.0,-12.0,7.0,-15.0,-12.0,-24.0,-17.0,-24.0,-12.0,-80.0,-61.0,-81.0,-53.0,-54.0,-48.0,-48.0,-44.0,-36.0,-43.0,-45.0,-45.0,-44.0,-42.0,-43.0,-11.0,-25.0,15.0,-25.0,34.0,-24.0,-12.0,-19.0,16.0,-24.0,7.0,8.0,-17.0,-17.0,-24.0,-8.0,-22.0,-21.0,-27.0,-11.0,-13.0,-18.0,-22.0,-42.0,-17.0,-22.0,-14.0,-15.0
-34.0,-28.0,-29.0,-39.0,-39.0,-36.0,-40.0,-20.0,-17.0,-27.0,-31.0,-26.0,-31.0,-22.0,-5.0,-25.0,-22.0,-31.0,-18.0,-26.0,-11.0,-74.0,-64.0,-82.0,-50.0,-50.0,-49.0,-51.0,-49.0,-32.0,-48.0,-49.0,-48.0,-48.0,-33.0,-35.0,-4.0,-21.0,22.0,-12.0,-15.0,-8.0,-19.0,-4.0,-3.0,-8.0,11.0,10.0,-9.0,-8.0,-9.0,11.0,-3.0,-2.0,-8.0,-7.0,-3.0,-6.0,0.0,-22.0,-4.0,-13.0,-5.0,-7.0
-20.0,-12.0,-13.0,-20.0,-14.0,-12.0,-27.0,9.0,3.0,-8.0,-10.0,-3.0,-7.0,-1.0,7.0,-7.0,-5.0,-8.0,2.0,-5.0,11.0,-64.0,-58.0,-70.0,-36.0,-37.0,-33.0,-65.0,-63.0,-1.0,-23.0,-24.0,-25.0,-24.0,-17.0,-18.0,-41.0,-69.0,54.0,-2.0,-17.0,-2.0,-25.0,-10.0,1.0,-3.0,10.0,10.0,-8.0,-8.0,-9.0,10.0,-4.0,-3.0,-9.0,-5.0,-2.0,-8.0,-4.0,-26.0,-4.0,-11.0,-3.0,2.0
-21.0,-12.0,-13.0,-20.0,-17.0,-16.0,-28.0,-2.0,-7.0,-16.0,-20.0,-14.0,-20.0,-15.0,-12.0,-21.0,-17.0,-21.0,-20.0,-24.0,-10.0,-83.0,-74.0,-86.0,-60.0,-61.0,-42.0,-70.0,-67.0,-21.0,-20.0,-22.0,-22.0,-20.0,-27.0,-27.0,-49.0,-81.0,24.0,-17.0,-13.0,-15.0,-30.0,-21.0,-5.0,-14.0,0.0,1.0,-20.0,-18.0,-22.0,-3.0,-14.0,-13.0,-14.0,-11.0,-10.0,-16.0,-12.0,-33.0,-11.0,-18.0,-7.0,-5.0
-21.0,-7.0,-8.0,-13.0,-11.0,-8.0,-3.0,-5.0,-2.0,-9.0,-12.0,-5.0,-7.0,-2.0,-5.0,-12.0,-8.0,-13.0,-8.0,-11.0,4.0,-49.0,-49.0,-60.0,-39.0,-40.0,-24.0,-30.0,-26.0,-22.0,-8.0,-8.0,-9.0,-8.0,-2.0,-4.0,-13.0,-25.0,31.0,4.0,-15.0,6.0,6.0,-2.0,4.0,5.0,18.0,17.0,-1.0,-1.0,-2.0,15.0,1.0,2.0,2.0,1.0,4.0,-5.0,-2.0,-24.0,1.0,-14.0,-7.0,-4.0
6.0,13.0,12.0,6.0,10.0,11.0,1.0,10.0,16.0,4.0,4.0,13.0,8.0,2.0,10.0,-2.0,1.0,0.0,3.0,-2.0,12.0,-48.0,-47.0,-68.0,-51.0,-53.0,-16.0,-45.0,-44.0,-39.0,-12.0,-13.0,-13.0,-13.0,7.0,5.0,-6.0,-40.0,13.0,-4.0,-3.0,-2.0,9.0,2.0,16.0,-2.0,14.0,14.0,-5.0,-5.0,-7.0,8.0,-6.0,-5.0,-6.0,-6.0,-3.0,-9.0,-12.0,-34.0,-7.0,-17.0,-11.0,-10.0
-2.0,2.0,-1.0,-2.0,-1.0,1.0,-16.0,-10.0,1.0,-10.0,-6.0,4.0,-1.0,-3.0,-4.0,-17.0,-14.0,-8.0,-5.0,-8.0,8.0,-54.0,-47.0,-78.0,-51.0,-52.0,-22.0,-37.0,-34.0,-39.0,-20.0,-21.0,-21.0,-20.0,-10.0,-11.0,-9.0,-49.0,-4.0,2.0,11.0,4.0,3.0,2.0,19.0,5.0,11.0,11.0,-9.0,-8.0,-11.0,7.0,-2.0,-1.0,5.0,-1.0,0.0,-8.0,-6.0,-29.0,-2.0,-17.0,-4.0,-5.0
-25.0,-9.0,-12.0,-11.0,-12.0,-11.0,-25.0,-22.0,-3.0,-13.0,-9.0,1.0,-1.0,11.0,2.0,-13.0,-11.0,-5.0,1.0,-2.0,18.0,-40.0,-34.0,-62.0,-30.0,-31.0,-26.0,-11.0,-7.0,-17.0,-17.0,-19.0,-20.0,-19.0,-27.0,-29.0,-11.0,-24.0,-11.0,8.0,31.0,9.0,-21.0,-1.0,19.0,7.0,6.0,6.0,-15.0,-14.0,-17.0,2.0,-5.0,-4.0,1.0,-10.0,-11.0,-18.0,-14.0,-36.0,-15.0,-33.0,-10.0,-26.0
-48.0,-31.0,-33.0,-30.0,-32.0,-30.0,-44.0,-43.0,-23.0,-34.0,-29.0,-17.0,-20.0,-9.0,-18.0,-33.0,-30.0,-28.0,-22.0,-21.0,-2.0,-52.0,-62.0,-74.0,-43.0,-45.0,-51.0,-51.0,-48.0,-16.0,-44.0,-46.0,-46.0,-45.0,-42.0,-43.0,-28.0,-42.0,-51.0,-18.0,-7.0,-17.0,-36.0,-16.0,-15.0,-17.0,-17.0,-16.0,-34.0,-33.0,-36.0,-15.0,-20.0,-20.0,-21.0,-31.0,-32.0,-32.0,-30.0,-50.0,-33.0,-48.0,-17.0,-45.0
-46.0,-34.0,-35.0,-29.0,-27.0,-24.0,-26.0,-45.0,-26.0,-35.0,-27.0,-14.0,-14.0,-14.0,-22.0,-30.0,-27.0,-24.0,-18.0,-16.0,5.0,-85.0,-59.0,-61.0,-55.0,-55.0,-37.0,-77.0,-74.0,-25.0,-30.0,-28.0,-29.0,-28.0,-15.0,-17.0,-21.0,-42.0,-40.0,-4.0,-21.0,-1.0,-13.0,10.0,-8.0,0.0,-1.0,1.0,-13.0,-12.0,-15.0,5.0,-1.0,1.0,1.0,-16.0,-15.0,-17.0,-8.0,-29.0,-15.0,-33.0,-9.0,-25.0
-3.0,2.0,2.0,3.0,7.0,8.0,2.0,-15.0,1.0,-6.0,1.0,13.0,11.0,7.0,-1.0,-3.0,-2.0,1.0,2.0,-1.0,20.0,-112.0,-35.0,-55.0,-38.0,-37.0,-12.0,-55.0,-53.0,-36.0,1.0,1.0,-1.0,0.0,4.0,2.0,-33.0,-29.0,-4.0,3.0,-16.0,4.0,-8.0,-2.0,2.0,2.0,4.0,4.0,-8.0,-9.0,-13.0,2.0,-8.0,-7.0,-3.0,-18.0,-18.0,-26.0,-20.0,-41.0,-23.0,-40.0,-20.0,-28.0
-14.0,3.0,1.0,5.0,4.0,4.0,-3.0,-33.0,-12.0,-11.0,-5.0,7.0,-3.0,-4.0,-9.0,-18.0,-14.0,-12.0,-14.0,-18.0,1.0,-97.0,-54.0,-62.0,-33.0,-33.0,-17.0,-46.0,-43.0,-45.0,-16.0,-18.0,-18.0,-16.0,-4.0,-4.0,-25.0,-33.0,-22.0,-4.0,10.0,-2.0,-16.0,-14.0,1.0,-1.0,-8.0,-7.0,-18.0,-18.0,-20.0,-5.0,-15.0,-13.0,-3.0,-28.0,-26.0,-27.0,-22.0,-42.0,-27.0,-45.0,-22.0,-29.0
-15.0,1.0,-1.0,7.0,1.0,2.0,-10.0,-24.0,-1.0,-1.0,3.0,14.0,2.0,4.0,6.0,-5.0,-2.0,-2.0,3.0,1.0,18.0,-64.0,-31.0,-32.0,-2.0,-4.0,-2.0,2.0,5.0,-22.0,-2.0,-2.0,-3.0,-2.0,6.0,5.0,-10.0,-18.0,-8.0,7.0,18.0,8.0,-5.0,1.0,11.0,8.0,13.0,13.0,1.0,2.0,1.0,20.0,10.0,12.0,5.0,-4.0,-3.0,-6.0,3.0,-18.0,-4.0,-27.0,-6.0,-9.0
7.0,13.0,11.0,15.0,15.0,16.0,10.0,-5.0,16.0,7.0,13.0,23.0,15.0,6.0,12.0,4.0,6.0,5.0,12.0,11.0,22.0,-54.0,-27.0,-40.0,-21.0,-23.0,-12.0,-25.0,-23.0,-29.0,2.0,0.0,-1.0,-1.0,-2.0,-2.0,-20.0,-40.0,-31.0,-1.0,6.0,1.0,-22.0,-18.0,4.0,0.0,5.0,4.0,-10.0,-9.0,-12.0,10.0,2.0,3.0,-4.0,-16.0,-15.0,-15.0,-7.0,-29.0,-18.0,-35.0,-12.0,-21.0
-34.0,-5.0,-6.0,-1.0,-4.0,-3.0,-10.0,-21.0,-1.0,-11.0,-3.0,5.0,-2.0,2.0,-1.0,-11.0,-6.0,-6.0,1.0,2.0,14.0,-49.0,-35.0,-43.0,-20.0,-21.0,-20.0,-31.0,-27.0,-31.0,-12.0,-15.0,-14.0,-13.0,-9.0,-9.0,10.0,-15.0,-23.0,13.0,-2.0,17.0,-18.0,-1.0,4.0,16.0,16.0,16.0,4.0,6.0,4.0,25.0,16.0,18.0,17.0,3.0,5.0,4.0,13.0,-8.0,5.0,-15.0,5.0,2.0
-21.0,8.0,7.0,10.0,4.0,6.0,-19.0,-10.0,15.0,7.0,15.0,22.0,11.0,23.0,20.0,12.0,14.0,17.0,23.0,22.0,34.0,-43.0,-14.0,-10.0,12.0,11.0,-2.0,3.0,7.0,-22.0,0.0,-1.0,-1.0,-1.0,2.0,1.0,17.0,21.0,3.0,19.0,-3.0,20.0,11.0,9.0,9.0,17.0,20.0,21.0,16.0,17.0,20.0,37.0,22.0,23.0,11.0,10.0,13.0,13.0,16.0,-5.0,11.0,-13.0,4.0,-3.0
11.0,14.0,13.0,11.0,3.0,4.0,-25.0,-10.0,15.0,6.0,14.0,21.0,3.0,6.0,10.0,8.0,11.0,14.0,16.0,12.0,20.0,-43.0,-28.0,-23.0,-10.0,-13.0,-15.0,-22.0,-19.0,-18.0,-7.0,-10.0,-9.0,-8.0,-9.0,-9.0,-4.0,-5.0,7.0,2.0,-1.0,3.0,-7.0,-10.0,1.0,3.0,7.0,8.0,7.0,7.0,8.0,26.0,8.0,9.0,0.0,0.0,2.0,7.0,3.0,-18.0,0.0,-24.0,-2.0,-13.0
12.0,11.0,10.0,13.0,6.0,7.0,-8.0,-14.0,16.0,9.0,17.0,23.0,5.0,8.0,11.0,11.0,14.0,20.0,18.0,14.0,21.0,-58.0,-37.0,-41.0,-27.0,-28.0,-7.0,-43.0,-41.0,-18.0,6.0,6.0,5.0,7.0,14.0,13.0,20.0,-20.0,-8.0,13.0,33.0,16.0,5.0,3.0,27.0,16.0,24.0,24.0,18.0,20.0,20.0,36.0,15.0,16.0,14.0,11.0,12.0,11.0,11.0,-11.0,10.0,-21.0,-2.0,-7.0
7.0,23.0,22.0,27.0,27.0,28.0,14.0,-7.0,26.0,20.0,27.0,33.0,16.0,16.0,19.0,19.0,22.0,28.0,22.0,13.0,20.0,-62.0,-36.0,-45.0,-12.0,-12.0,1.0,-40.0,-37.0,-24.0,8.0,7.0,7.0,7.0,10.0,9.0,9.0,-20.0,-13.0,6.0,10.0,7.0,4.0,-3.0,15.0,4.0,13.0,13.0,8.0,10.0,6.0,19.0,-2.0,-1.0,-3.0,-4.0,-4.0,-6.0,-6.0,-27.0,-7.0,-28.0,-12.0,-18.0
