Fc5.,Fc3.,Fc1.,Fcz.,Fc2.,Fc4.,Fc6.,C5..,C3..,C1..,Cz..,C2..,C4..,C6..,Cp5.,Cp3.,Cp1.,Cpz.,Cp2.,Cp4.,Cp6.,Fp1.,Fpz.,Fp2.,Af7.,Af3.,Afz.,Af4.,Af8.,F7..,F5..,F3..,F1..,Fz..,F2..,F4..,F6..,F8..,Ft7.,Ft8.,T7..,T8..,T9..,T10.,Tp7.,Tp8.,P7..,P5..,P3..,P1..,Pz..,P2..,P4..,P6..,P8..,Po7.,Po3.,Poz.,Po4.,Po8.,O1..,Oz..,O2..,Iz..
-31.0,-64.0,-35.0,-41.0,-33.0,-26.0,-3.0,-63.0,-50.0,-62.0,-59.0,-39.0,-26.0,-28.0,-67.0,-71.0,-59.0,-60.0,-53.0,-34.0,-29.0,-11.0,-7.0,-23.0,-34.0,-26.0,-17.0,-13.0,6.0,-24.0,-36.0,-31.0,-23.0,-35.0,-17.0,-2.0,32.0,5.0,-29.0,-4.0,-46.0,0.0,-23.0,6.0,-54.0,-14.0,-48.0,-87.0,-51.0,-59.0,-55.0,-54.0,-48.0,-45.0,-42.0,-59.0,-71.0,-36.0,-46.0,-64.0,-55.0,-35.0,-21.0,-35.0
-29.0,-51.0,-25.0,-38.0,-35.0,-29.0,-19.0,-49.0,-35.0,-48.0,-45.0,-34.0,-26.0,-26.0,-45.0,-50.0,-35.0,-41.0,-32.0,-26.0,-27.0,9.0,-2.0,-14.0,-42.0,-16.0,-4.0,-4.0,-8.0,-16.0,-18.0,-12.0,-5.0,-21.0,-10.0,3.0,39.0,6.0,-15.0,-4.0,-25.0,5.0,-5.0,13.0,-34.0,-7.0,-22.0,-54.0,-21.0,-33.0,-34.0,-35.0,-34.0,-27.0,-37.0,-26.0,-39.0,-20.0,-25.0,-49.0,-33.0,-18.0,-10.0,-15.0
-16.0,-41.0,-18.0,-34.0,-34.0,-33.0,-22.0,-37.0,-27.0,-47.0,-45.0,-42.0,-30.0,-32.0,-46.0,-47.0,-32.0,-44.0,-37.0,-30.0,-39.0,-14.0,-7.0,-19.0,-39.0,2.0,-11.0,-12.0,-7.0,-23.0,-22.0,-23.0,-13.0,-32.0,-22.0,-12.0,30.0,-2.0,-27.0,-12.0,-31.0,-11.0,-6.0,10.0,-46.0,-14.0,-30.0,-58.0,-24.0,-40.0,-41.0,-37.0,-49.0,-32.0,-39.0,-34.0,-39.0,-24.0,-26.0,-48.0,-38.0,-22.0,-14.0,-20.0
-11.0,-40.0,-23.0,-37.0,-41.0,-33.0,-32.0,-35.0,-22.0,-42.0,-36.0,-36.0,-28.0,-35.0,-29.0,-33.0,-16.0,-26.0,-23.0,-31.0,-27.0,21.0,19.0,17.0,8.0,3.0,1.0,-9.0,12.0,-3.0,-20.0,-13.0,-1.0,-22.0,-12.0,-3.0,35.0,-3.0,-3.0,-11.0,-10.0,-3.0,23.0,12.0,-23.0,-7.0,-8.0,-34.0,-1.0,-21.0,-18.0,-17.0,-29.0,-15.0,-18.0,-18.0,-21.0,-6.0,-4.0,-15.0,-20.0,1.0,8.0,2.0
-3.0,-25.0,-5.0,-17.0,-30.0,-30.0,-30.0,-15.0,-20.0,-23.0,-21.0,-21.0,-18.0,-33.0,-27.0,-30.0,-4.0,-11.0,-9.0,-19.0,-18.0,52.0,31.0,16.0,13.0,1.0,8.0,-5.0,13.0,2.0,-26.0,-7.0,5.0,-17.0,-8.0,2.0,40.0,-2.0,-6.0,-11.0,-11.0,2.0,10.0,18.0,-32.0,-5.0,-14.0,-43.0,-7.0,-21.0,-12.0,-17.0,-29.0,-18.0,-22.0,-26.0,-25.0,-15.0,-7.0,-32.0,-27.0,-10.0,-1.0,-10.0
-23.0,-36.0,-15.0,-27.0,-41.0,-48.0,-35.0,-22.0,-34.0,-30.0,-29.0,-28.0,-26.0,-35.0,-45.0,-42.0,-18.0,-21.0,-23.0,-30.0,-30.0,25.0,16.0,6.0,-8.0,-2.0,-10.0,-39.0,27.0,-15.0,-14.0,-18.0,-11.0,-37.0,-32.0,-17.0,18.0,-7.0,-23.0,-19.0,-25.0,-3.0,-14.0,20.0,-49.0,-10.0,-29.0,-51.0,-11.0,-27.0,-21.0,-29.0,-33.0,-29.0,-30.0,-35.0,-24.0,-18.0,-25.0,-39.0,-33.0,-14.0,-12.0,-10.0
-15.0,-40.0,-30.0,-38.0,-49.0,-50.0,-36.0,-23.0,-24.0,-34.0,-34.0,-27.0,-24.0,-29.0,-38.0,-35.0,-21.0,-22.0,-16.0,-24.0,-22.0,10.0,5.0,2.0,-18.0,-12.0,-17.0,-33.0,10.0,-16.0,-18.0,-22.0,-18.0,-43.0,-39.0,-16.0,16.0,-14.0,-18.0,-18.0,-16.0,0.0,-7.0,18.0,-38.0,-1.0,-23.0,-50.0,-5.0,-26.0,-26.0,-30.0,-27.0,-25.0,-22.0,-33.0,-23.0,-13.0,-24.0,-33.0,-31.0,-13.0,-8.0,-7.0
-21.0,-48.0,-42.0,-46.0,-46.0,-37.0,-31.0,-13.0,-20.0,-41.0,-42.0,-27.0,-23.0,-24.0,-44.0,-40.0,-32.0,-32.0,-10.0,-18.0,-19.0,-13.0,-16.0,-12.0,-27.0,-12.0,-17.0,-39.0,-20.0,-16.0,-29.0,-32.0,-21.0,-42.0,-34.0,-15.0,18.0,-16.0,-17.0,-20.0,-22.0,-8.0,-16.0,11.0,-46.0,0.0,-31.0,-61.0,-17.0,-29.0,-30.0,-32.0,-27.0,-21.0,-22.0,-45.0,-35.0,-14.0,-18.0,-36.0,-41.0,-19.0,-10.0,-25.0
-36.0,-61.0,-47.0,-53.0,-48.0,-37.0,-38.0,-32.0,-35.0,-51.0,-43.0,-28.0,-25.0,-24.0,-50.0,-48.0,-38.0,-33.0,-7.0,-25.0,-25.0,-25.0,-25.0,-31.0,-40.0,-21.0,-20.0,-34.0,-6.0,-24.0,-27.0,-46.0,-30.0,-46.0,-39.0,-23.0,17.0,-20.0,-31.0,-20.0,-48.0,-13.0,-24.0,1.0,-45.0,-9.0,-30.0,-56.0,-20.0,-23.0,-17.0,-29.0,-26.0,-21.0,-29.0,-51.0,-29.0,-10.0,-21.0,-37.0,-34.0,-20.0,-11.0,-20.0
-41.0,-64.0,-50.0,-54.0,-50.0,-45.0,-44.0,-42.0,-42.0,-51.0,-43.0,-32.0,-26.0,-26.0,-46.0,-47.0,-37.0,-31.0,-7.0,-24.0,-30.0,-10.0,-15.0,-22.0,-53.0,-38.0,-39.0,-30.0,-7.0,-29.0,-36.0,-41.0,-37.0,-56.0,-51.0,-40.0,16.0,-27.0,-31.0,-24.0,-42.0,-13.0,-8.0,4.0,-33.0,-4.0,-23.0,-49.0,-14.0,-17.0,-10.0,-26.0,-21.0,-26.0,-17.0,-45.0,-22.0,-5.0,-21.0,-24.0,-26.0,-8.0,-9.0,-1.0
-25.0,-49.0,-40.0,-48.0,-45.0,-48.0,-36.0,-17.0,-25.0,-39.0,-39.0,-32.0,-31.0,-27.0,-33.0,-35.0,-34.0,-31.0,-12.0,-17.0,-32.0,10.0,-2.0,0.0,-30.0,-24.0,-25.0,-14.0,-9.0,-12.0,-37.0,-25.0,-18.0,-42.0,-33.0,-27.0,26.0,-16.0,-10.0,-23.0,-22.0,-12.0,9.0,-1.0,-21.0,-2.0,-13.0,-41.0,-9.0,-22.0,-24.0,-37.0,-30.0,-40.0,-16.0,-43.0,-22.0,-19.0,-38.0,-31.0,-32.0,-16.0,-30.0,-10.0
-12.0,-37.0,-31.0,-42.0,-42.0,-44.0,-32.0,-14.0,-16.0,-36.0,-34.0,-32.0,-34.0,-31.0,-27.0,-30.0,-32.0,-35.0,-21.0,-31.0,-35.0,14.0,4.0,-13.0,8.0,-15.0,-10.0,-3.0,-4.0,1.0,-19.0,-13.0,-4.0,-26.0,-15.0,-8.0,28.0,-6.0,5.0,-16.0,-5.0,-7.0,25.0,3.0,-3.0,-6.0,3.0,-21.0,6.0,-8.0,-11.0,-19.0,-11.0,-16.0,8.0,-25.0,0.0,2.0,-7.0,2.0,-15.0,8.0,5.0,16.0
15.0,-8.0,6.0,-16.0,-11.0,-8.0,-11.0,13.0,17.0,-3.0,-5.0,1.0,-1.0,-9.0,1.0,-6.0,-4.0,1.0,13.0,-5.0,-3.0,18.0,13.0,18.0,-15.0,16.0,4.0,10.0,15.0,7.0,1.0,7.0,14.0,-12.0,3.0,7.0,35.0,1.0,12.0,-3.0,6.0,6.0,27.0,20.0,7.0,5.0,7.0,-12.0,14.0,10.0,6.0,2.0,8.0,-2.0,23.0,-14.0,7.0,18.0,13.0,7.0,-3.0,18.0,22.0,12.0
-8.0,-24.0,-4.0,-28.0,-22.0,-17.0,-19.0,0.0,2.0,-20.0,-20.0,-11.0,-12.0,-14.0,-10.0,-18.0,-15.0,-8.0,4.0,-12.0,-7.0,-41.0,-25.0,-16.0,-46.0,-6.0,-15.0,-12.0,-2.0,-15.0,-19.0,-17.0,-8.0,-33.0,-21.0,-17.0,17.0,-14.0,-10.0,-12.0,-6.0,2.0,10.0,13.0,-8.0,3.0,1.0,-24.0,-1.0,-7.0,-7.0,-14.0,5.0,-11.0,16.0,-25.0,-5.0,5.0,5.0,-11.0,-15.0,0.0,-1.0,-6.0
-22.0,-39.0,-20.0,-39.0,-39.0,-24.0,-34.0,-8.0,-17.0,-38.0,-35.0,-22.0,-19.0,-14.0,-16.0,-29.0,-26.0,-22.0,-9.0,-16.0,-13.0,-21.0,-23.0,-26.0,8.0,-27.0,-40.0,-34.0,-11.0,-13.0,-25.0,-45.0,-33.0,-55.0,-43.0,-31.0,9.0,-16.0,-25.0,-16.0,-14.0,2.0,5.0,12.0,-12.0,-9.0,-6.0,-26.0,-14.0,-23.0,-22.0,-29.0,-11.0,-21.0,13.0,-37.0,-20.0,-8.0,-6.0,-4.0,-26.0,-8.0,-15.0,-7.0
-32.0,-54.0,-37.0,-54.0,-53.0,-32.0,-43.0,-6.0,-29.0,-44.0,-45.0,-31.0,-24.0,-17.0,-16.0,-32.0,-28.0,-26.0,-20.0,-22.0,-20.0,0.0,-20.0,-18.0,-11.0,-38.0,-42.0,-14.0,-29.0,-18.0,-30.0,-41.0,-31.0,-55.0,-40.0,-26.0,31.0,-10.0,-17.0,-9.0,-3.0,5.0,16.0,18.0,-3.0,-5.0,8.0,-5.0,-3.0,-12.0,-12.0,-20.0,-12.0,-14.0,18.0,-28.0,-14.0,1.0,-2.0,4.0,-28.0,-6.0,-17.0,-11.0
-17.0,-40.0,-30.0,-48.0,-50.0,-30.0,-43.0,-10.0,-31.0,-40.0,-39.0,-28.0,-20.0,-18.0,-19.0,-33.0,-26.0,-31.0,-25.0,-28.0,-24.0,-13.0,-24.0,-39.0,-42.0,-53.0,-48.0,-30.0,-31.0,-32.0,-40.0,-37.0,-34.0,-62.0,-48.0,-36.0,18.0,-28.0,-37.0,-20.0,-29.0,-7.0,-16.0,6.0,-39.0,-15.0,-25.0,-33.0,-28.0,-40.0,-34.0,-46.0,-34.0,-35.0,4.0,-70.0,-42.0,-29.0,-30.0,-26.0,-65.0,-37.0,-47.0,-39.0
-31.0,-53.0,-38.0,-55.0,-55.0,-44.0,-57.0,-28.0,-40.0,-50.0,-48.0,-42.0,-30.0,-33.0,-43.0,-52.0,-40.0,-43.0,-47.0,-45.0,-42.0,-34.0,-30.0,-40.0,-36.0,-19.0,-46.0,-34.0,-24.0,-13.0,-18.0,-31.0,-24.0,-51.0,-39.0,-34.0,15.0,-23.0,-20.0,-20.0,-5.0,-10.0,3.0,8.0,-28.0,-6.0,-21.0,-21.0,-15.0,-36.0,-36.0,-45.0,-31.0,-36.0,16.0,-55.0,-23.0,-24.0,-27.0,-16.0,-50.0,-22.0,-29.0,-25.0
-1.0,-21.0,-4.0,-25.0,-25.0,-19.0,-35.0,14.0,6.0,-16.0,-24.0,-20.0,-13.0,-16.0,-3.0,-15.0,-10.0,-18.0,-27.0,-30.0,-26.0,-3.0,3.0,14.0,-8.0,16.0,-10.0,-4.0,12.0,27.0,25.0,10.0,18.0,-13.0,-4.0,-1.0,33.0,6.0,24.0,-1.0,25.0,7.0,42.0,19.0,-3.0,3.0,17.0,15.0,9.0,-15.0,-25.0,-28.0,-18.0,-29.0,13.0,-26.0,-4.0,-14.0,-21.0,-17.0,-26.0,-12.0,-26.0,-19.0
17.0,-8.0,8.0,-9.0,-6.0,-6.0,-35.0,3.0,11.0,-9.0,-14.0,-13.0,-11.0,-11.0,7.0,-9.0,-4.0,-13.0,-18.0,-26.0,-26.0,-2.0,13.0,13.0,-6.0,-8.0,-11.0,-7.0,8.0,23.0,13.0,12.0,17.0,-16.0,-9.0,-1.0,32.0,4.0,26.0,1.0,12.0,2.0,40.0,20.0,-10.0,-4.0,19.0,17.0,4.0,-15.0,-30.0,-29.0,-14.0,-30.0,2.0,-20.0,-10.0,-22.0,-23.0,-26.0,-30.0,-12.0,-32.0,-15.0
20.0,-10.0,9.0,-8.0,-6.0,-4.0,-38.0,10.0,17.0,-7.0,-11.0,-10.0,-2.0,-1.0,10.0,-8.0,0.0,-9.0,-10.0,-18.0,-14.0,18.0,14.0,-3.0,17.0,6.0,-12.0,8.0,5.0,24.0,8.0,-3.0,14.0,-21.0,-12.0,-1.0,39.0,4.0,26.0,2.0,10.0,4.0,33.0,20.0,-11.0,5.0,13.0,11.0,2.0,-17.0,-32.0,-28.0,-8.0,-25.0,5.0,-30.0,-13.0,-25.0,-25.0,-21.0,-32.0,-19.0,-41.0,-23.0
5.0,-28.0,-5.0,-20.0,-21.0,-7.0,-40.0,0.0,-2.0,-20.0,-20.0,-16.0,-1.0,-12.0,-4.0,-18.0,-7.0,-14.0,-12.0,-21.0,-12.0,14.0,-3.0,-16.0,10.0,12.0,-18.0,4.0,-15.0,10.0,-11.0,-25.0,9.0,-26.0,-6.0,8.0,24.0,-9.0,12.0,-5.0,-2.0,3.0,25.0,16.0,-20.0,-4.0,15.0,16.0,11.0,-8.0,-14.0,-11.0,7.0,-14.0,5.0,-20.0,1.0,-8.0,-13.0,-9.0,-12.0,-1.0,-34.0,-12.0
14.0,-9.0,11.0,-1.0,5.0,17.0,-24.0,7.0,14.0,9.0,6.0,11.0,19.0,2.0,15.0,5.0,13.0,10.0,7.0,-5.0,5.0,21.0,15.0,20.0,10.0,18.0,8.0,-2.0,8.0,26.0,-2.0,7.0,39.0,-3.0,14.0,28.0,30.0,2.0,18.0,3.0,19.0,12.0,42.0,16.0,-7.0,1.0,18.0,19.0,14.0,-4.0,-8.0,-6.0,12.0,-10.0,3.0,-20.0,-7.0,-11.0,-3.0,-2.0,-15.0,-9.0,-39.0,-16.0
7.0,-4.0,14.0,5.0,3.0,4.0,-30.0,3.0,16.0,6.0,-2.0,-2.0,7.0,-12.0,2.0,-7.0,3.0,-3.0,-10.0,-8.0,-7.0,3.0,3.0,23.0,-3.0,8.0,2.0,-1.0,-18.0,17.0,-4.0,-1.0,35.0,-13.0,-2.0,-3.0,29.0,-5.0,10.0,-8.0,12.0,-1.0,29.0,14.0,-17.0,-3.0,8.0,9.0,8.0,-8.0,-15.0,-16.0,-3.0,-13.0,0.0,-32.0,-7.0,-11.0,-7.0,1.0,-10.0,-8.0,-37.0,-11.0
0.0,-7.0,7.0,-5.0,-7.0,-10.0,-49.0,-3.0,10.0,3.0,-10.0,-15.0,-8.0,-23.0,4.0,-6.0,8.0,-4.0,-20.0,-17.0,-11.0,-10.0,16.0,10.0,20.0,-3.0,-2.0,11.0,-14.0,22.0,7.0,-2.0,36.0,-15.0,-4.0,-3.0,27.0,-4.0,19.0,-9.0,14.0,-6.0,32.0,17.0,-13.0,-7.0,12.0,13.0,11.0,-5.0,-8.0,-17.0,-13.0,-19.0,-7.0,-30.0,-5.0,-15.0,-18.0,1.0,-9.0,-13.0,-33.0,-13.0
10.0,-13.0,5.0,-13.0,-6.0,-9.0,-51.0,-7.0,-1.0,-7.0,-16.0,-24.0,-18.0,-30.0,-1.0,-13.0,2.0,-14.0,-32.0,-39.0,-26.0,-10.0,-5.0,-25.0,11.0,-2.0,-12.0,-1.0,-13.0,13.0,7.0,-17.0,18.0,-31.0,-12.0,-10.0,3.0,-13.0,11.0,-20.0,-4.0,-15.0,17.0,13.0,-19.0,-12.0,-2.0,-4.0,-10.0,-27.0,-26.0,-37.0,-27.0,-37.0,-30.0,-35.0,-21.0,-35.0,-35.0,-14.0,-21.0,-27.0,-48.0,-17.0
-1.0,-29.0,-10.0,-29.0,-18.0,-15.0,-54.0,-20.0,-14.0,-20.0,-31.0,-31.0,-21.0,-33.0,-11.0,-23.0,-16.0,-23.0,-34.0,-30.0,-23.0,30.0,14.0,13.0,5.0,5.0,-8.0,2.0,-17.0,15.0,13.0,-5.0,31.0,-16.0,0.0,-2.0,13.0,-6.0,12.0,-11.0,1.0,-4.0,25.0,17.0,-7.0,2.0,10.0,2.0,3.0,-18.0,-12.0,-21.0,-4.0,-15.0,-14.0,-32.0,-7.0,-21.0,-14.0,-2.0,-10.0,-11.0,-38.0,-11.0
17.0,3.0,29.0,3.0,9.0,13.0,-21.0,1.0,4.0,8.0,-2.0,3.0,8.0,1.0,10.0,-5.0,4.0,5.0,-4.0,-1.0,8.0,24.0,30.0,36.0,-4.0,33.0,16.0,10.0,-7.0,21.0,12.0,15.0,55.0,8.0,19.0,16.0,30.0,-3.0,16.0,2.0,8.0,8.0,31.0,12.0,-12.0,2.0,8.0,-7.0,3.0,-23.0,-17.0,-20.0,-3.0,-18.0,-23.0,-51.0,-24.0,-32.0,-17.0,-3.0,-22.0,-22.0,-45.0,-30.0
8.0,-12.0,22.0,-4.0,3.0,3.0,-30.0,-16.0,-20.0,-14.0,-18.0,-8.0,1.0,-5.0,-17.0,-30.0,-18.0,-14.0,-20.0,0.0,-4.0,24.0,5.0,7.0,-1.0,1.0,5.0,-4.0,-7.0,-2.0,1.0,5.0,43.0,-4.0,10.0,10.0,12.0,-7.0,2.0,-2.0,-6.0,11.0,16.0,8.0,-25.0,4.0,-8.0,-22.0,-7.0,-25.0,-23.0,-16.0,15.0,-8.0,-8.0,-50.0,-26.0,-22.0,4.0,22.0,-22.0,-10.0,-20.0,-13.0
14.0,1.0,34.0,9.0,19.0,21.0,-20.0,-2.0,5.0,5.0,7.0,22.0,25.0,18.0,-9.0,-12.0,1.0,8.0,11.0,36.0,28.0,24.0,10.0,16.0,16.0,16.0,23.0,19.0,1.0,8.0,32.0,30.0,64.0,16.0,28.0,27.0,22.0,8.0,13.0,16.0,2.0,32.0,22.0,32.0,-15.0,21.0,-1.0,-18.0,-5.0,-10.0,-5.0,4.0,37.0,14.0,7.0,-53.0,-31.0,-13.0,20.0,42.0,-25.0,-6.0,-8.0,-16.0
16.0,11.0,53.0,18.0,23.0,27.0,-16.0,-5.0,9.0,14.0,13.0,29.0,31.0,23.0,-2.0,-7.0,14.0,13.0,17.0,34.0,34.0,3.0,13.0,20.0,34.0,17.0,24.0,6.0,2.0,6.0,-4.0,26.0,66.0,16.0,23.0,20.0,11.0,6.0,6.0,14.0,2.0,26.0,17.0,29.0,-15.0,17.0,3.0,-18.0,-5.0,-15.0,-8.0,-5.0,22.0,10.0,-4.0,-53.0,-37.0,-18.0,17.0,27.0,-27.0,-4.0,-15.0,-22.0
14.0,3.0,45.0,15.0,17.0,12.0,-26.0,-5.0,-2.0,4.0,1.0,15.0,14.0,8.0,-10.0,-15.0,6.0,-2.0,3.0,30.0,23.0,1.0,8.0,6.0,15.0,19.0,7.0,-2.0,-26.0,10.0,-14.0,-3.0,45.0,1.0,8.0,10.0,7.0,-3.0,-1.0,7.0,10.0,15.0,5.0,23.0,-16.0,14.0,4.0,-19.0,-1.0,-18.0,-12.0,-11.0,13.0,2.0,-8.0,-49.0,-33.0,-21.0,23.0,21.0,-25.0,-2.0,-12.0,-23.0
-3.0,-18.0,18.0,-7.0,1.0,-6.0,-34.0,-6.0,-12.0,-14.0,-19.0,-8.0,0.0,-5.0,-6.0,-18.0,-8.0,-16.0,-8.0,14.0,15.0,22.0,-6.0,-12.0,6.0,-2.0,-12.0,-18.0,-31.0,11.0,-3.0,-20.0,22.0,-17.0,-13.0,-8.0,2.0,-9.0,4.0,-3.0,-6.0,6.0,27.0,16.0,1.0,2.0,15.0,-8.0,-4.0,-27.0,-26.0,-31.0,-7.0,-12.0,-21.0,-34.0,-39.0,-43.0,-4.0,2.0,-35.0,-27.0,-41.0,-30.0
