Fc5.,Fc3.,Fc1.,Fcz.,Fc2.,Fc4.,Fc6.,C5..,C3..,C1..,Cz..,C2..,C4..,C6..,Cp5.,Cp3.,Cp1.,Cpz.,Cp2.,Cp4.,Cp6.,Fp1.,Fpz.,Fp2.,Af7.,Af3.,Afz.,Af4.,Af8.,F7..,F5..,F3..,F1..,Fz..,F2..,F4..,F6..,F8..,Ft7.,Ft8.,T7..,T8..,T9..,T10.,Tp7.,Tp8.,P7..,P5..,P3..,P1..,Pz..,P2..,P4..,P6..,P8..,Po7.,Po3.,Poz.,Po4.,Po8.,O1..,Oz..,O2..,Iz..
6.0,8.0,1.0,10.0,-1.0,-1.0,19.0,19.0,35.0,24.0,30.0,16.0,13.0,-52.0,10.0,21.0,18.0,14.0,16.0,24.0,-1.0,-27.0,-18.0,-3.0,-43.0,-28.0,-6.0,-6.0,2.0,11.0,-3.0,-15.0,-13.0,-15.0,-57.0,-55.0,-40.0,11.0,11.0,-21.0,18.0,-14.0,26.0,-11.0,32.0,28.0,23.0,15.0,13.0,12.0,16.0,16.0,4.0,-2.0,-8.0,25.0,36.0,11.0,14.0,6.0,-2.0,24.0,11.0,-5.0
-16.0,2.0,-1.0,8.0,4.0,8.0,30.0,17.0,27.0,12.0,27.0,14.0,16.0,-27.0,10.0,15.0,15.0,11.0,11.0,16.0,10.0,-58.0,-61.0,-88.0,-77.0,-35.0,3.0,-51.0,-41.0,-10.0,-12.0,-13.0,-6.0,-4.0,-8.0,-5.0,13.0,-17.0,-6.0,-32.0,3.0,-22.0,1.0,-15.0,25.0,27.0,14.0,10.0,14.0,12.0,18.0,12.0,8.0,-5.0,-12.0,24.0,34.0,12.0,23.0,16.0,-1.0,29.0,24.0,7.0
-7.0,3.0,-2.0,13.0,-7.0,-18.0,-4.0,6.0,19.0,5.0,28.0,8.0,-5.0,-60.0,13.0,17.0,16.0,13.0,8.0,11.0,-21.0,-40.0,-58.0,-22.0,-70.0,-38.0,-43.0,-42.0,-30.0,-18.0,-37.0,-15.0,-10.0,-11.0,10.0,10.0,65.0,15.0,-5.0,-8.0,5.0,9.0,0.0,-2.0,30.0,39.0,20.0,15.0,17.0,17.0,22.0,18.0,16.0,4.0,-8.0,26.0,38.0,11.0,31.0,33.0,0.0,27.0,27.0,3.0
-17.0,21.0,8.0,25.0,11.0,-3.0,-5.0,17.0,27.0,29.0,38.0,29.0,4.0,-56.0,29.0,33.0,34.0,28.0,25.0,23.0,-4.0,-46.0,-28.0,-15.0,-71.0,-35.0,-35.0,-17.0,-10.0,-11.0,0.0,3.0,6.0,4.0,2.0,4.0,45.0,-1.0,22.0,-1.0,22.0,13.0,17.0,5.0,46.0,43.0,42.0,37.0,25.0,29.0,34.0,22.0,15.0,6.0,5.0,42.0,54.0,11.0,27.0,30.0,10.0,27.0,21.0,11.0
12.0,64.0,41.0,48.0,32.0,20.0,24.0,40.0,50.0,50.0,63.0,42.0,15.0,-44.0,50.0,53.0,46.0,45.0,38.0,24.0,4.0,-60.0,-61.0,-116.0,-92.0,-56.0,42.0,-28.0,-24.0,7.0,7.0,43.0,62.0,43.0,15.0,19.0,-26.0,-23.0,42.0,57.0,42.0,14.0,26.0,15.0,68.0,39.0,62.0,58.0,43.0,44.0,39.0,26.0,21.0,7.0,13.0,49.0,63.0,12.0,20.0,11.0,18.0,27.0,13.0,24.0
24.0,93.0,67.0,80.0,59.0,48.0,44.0,49.0,66.0,56.0,86.0,64.0,36.0,-28.0,64.0,72.0,62.0,60.0,54.0,47.0,38.0,-42.0,-60.0,-89.0,-30.0,-16.0,48.0,-12.0,-6.0,15.0,34.0,39.0,70.0,59.0,61.0,62.0,23.0,-3.0,44.0,33.0,43.0,5.0,27.0,5.0,59.0,36.0,45.0,61.0,51.0,52.0,47.0,26.0,32.0,19.0,1.0,44.0,59.0,15.0,23.0,10.0,10.0,21.0,10.0,-5.0
6.0,79.0,56.0,71.0,53.0,41.0,37.0,49.0,56.0,48.0,78.0,52.0,29.0,-32.0,52.0,56.0,54.0,46.0,42.0,30.0,-15.0,-24.0,-20.0,-18.0,-11.0,2.0,-4.0,-20.0,-12.0,5.0,24.0,38.0,33.0,29.0,41.0,41.0,42.0,0.0,26.0,-32.0,18.0,-3.0,16.0,-2.0,35.0,46.0,22.0,43.0,37.0,36.0,33.0,9.0,13.0,7.0,3.0,26.0,39.0,-1.0,20.0,14.0,-11.0,4.0,4.0,-21.0
6.0,52.0,30.0,34.0,16.0,1.0,-1.0,27.0,39.0,27.0,54.0,18.0,1.0,-38.0,31.0,43.0,38.0,30.0,26.0,17.0,-7.0,-21.0,-37.0,-24.0,-39.0,-28.0,0.0,-52.0,-41.0,-6.0,-37.0,21.0,23.0,11.0,-11.0,-9.0,-40.0,-9.0,20.0,-35.0,19.0,-11.0,16.0,1.0,50.0,44.0,49.0,59.0,51.0,41.0,34.0,8.0,25.0,20.0,18.0,50.0,61.0,13.0,34.0,30.0,22.0,37.0,30.0,14.0
21.0,68.0,32.0,27.0,16.0,12.0,0.0,37.0,51.0,30.0,50.0,20.0,15.0,-24.0,46.0,48.0,41.0,31.0,27.0,25.0,21.0,-32.0,-23.0,30.0,-36.0,7.0,14.0,-1.0,11.0,7.0,3.0,6.0,26.0,20.0,-20.0,-17.0,1.0,20.0,37.0,15.0,44.0,31.0,49.0,-4.0,64.0,42.0,54.0,67.0,46.0,36.0,31.0,-3.0,25.0,18.0,8.0,46.0,56.0,7.0,18.0,15.0,21.0,21.0,19.0,-10.0
5.0,63.0,25.0,27.0,24.0,18.0,37.0,42.0,37.0,12.0,31.0,10.0,10.0,-50.0,43.0,32.0,22.0,6.0,1.0,-2.0,-8.0,-40.0,-15.0,4.0,-53.0,17.0,-2.0,-50.0,-41.0,11.0,46.0,1.0,4.0,4.0,-13.0,-12.0,-54.0,-22.0,36.0,-22.0,30.0,-4.0,45.0,13.0,42.0,30.0,21.0,39.0,15.0,-1.0,-7.0,-45.0,-22.0,-36.0,-31.0,15.0,25.0,-27.0,-23.0,-27.0,-11.0,-14.0,-12.0,-25.0
1.0,8.0,-18.0,-15.0,-14.0,-21.0,-22.0,-5.0,-18.0,-34.0,-16.0,-32.0,-36.0,-87.0,-7.0,-9.0,-23.0,-35.0,-32.0,-42.0,-74.0,-59.0,-79.0,-97.0,-129.0,-66.0,-49.0,-187.0,-172.0,-32.0,-1.0,-12.0,-14.0,-13.0,22.0,24.0,-121.0,-50.0,-7.0,-42.0,-8.0,-22.0,7.0,2.0,4.0,23.0,-12.0,7.0,-13.0,-23.0,-23.0,-55.0,-33.0,-53.0,-38.0,1.0,11.0,-32.0,-22.0,-25.0,-23.0,-19.0,-15.0,-30.0
-31.0,5.0,-23.0,-23.0,-13.0,-13.0,-14.0,-14.0,-25.0,-35.0,-21.0,-24.0,-26.0,-60.0,-18.0,-8.0,-20.0,-23.0,-12.0,-18.0,-28.0,-74.0,-56.0,-87.0,-98.0,-92.0,-25.0,-123.0,-107.0,-45.0,-51.0,-10.0,6.0,3.0,18.0,19.0,32.0,6.0,-11.0,-7.0,-3.0,-1.0,8.0,7.0,19.0,49.0,14.0,32.0,11.0,7.0,12.0,-10.0,7.0,-14.0,1.0,36.0,46.0,7.0,17.0,15.0,13.0,16.0,15.0,0.0
-25.0,45.0,3.0,1.0,-5.0,-23.0,1.0,20.0,5.0,-14.0,0.0,-3.0,-17.0,-39.0,12.0,22.0,3.0,0.0,9.0,-2.0,1.0,-23.0,-28.0,-43.0,-21.0,-36.0,-15.0,-12.0,-5.0,-24.0,-51.0,-17.0,7.0,-1.0,-42.0,-42.0,56.0,11.0,-2.0,12.0,8.0,0.0,22.0,3.0,38.0,45.0,36.0,45.0,18.0,3.0,10.0,-5.0,14.0,-5.0,1.0,44.0,53.0,10.0,18.0,11.0,14.0,23.0,20.0,17.0
-12.0,25.0,-17.0,-26.0,-42.0,-51.0,-24.0,16.0,-8.0,-30.0,-14.0,-20.0,-30.0,-49.0,2.0,9.0,-10.0,-18.0,-5.0,-9.0,1.0,-41.0,-32.0,-57.0,-51.0,-67.0,-33.0,-22.0,-15.0,-17.0,-39.0,-36.0,-25.0,-37.0,-108.0,-103.0,-11.0,-17.0,1.0,17.0,2.0,1.0,23.0,-1.0,26.0,23.0,27.0,28.0,2.0,-18.0,-4.0,-21.0,7.0,-9.0,-7.0,25.0,34.0,-6.0,12.0,5.0,1.0,17.0,14.0,8.0
-34.0,15.0,-35.0,-41.0,-45.0,-47.0,-23.0,20.0,-18.0,-33.0,-20.0,-16.0,-17.0,-64.0,-6.0,-7.0,-15.0,-22.0,-6.0,-7.0,-6.0,-74.0,-59.0,-80.0,-51.0,-59.0,-24.0,-71.0,-61.0,-20.0,-52.0,-51.0,-31.0,-34.0,-42.0,-37.0,-40.0,-29.0,-1.0,-23.0,-3.0,-5.0,20.0,9.0,29.0,30.0,31.0,36.0,19.0,-4.0,7.0,-13.0,12.0,-12.0,-7.0,41.0,50.0,8.0,24.0,27.0,22.0,40.0,30.0,43.0
-23.0,33.0,-24.0,-31.0,-30.0,-42.0,-12.0,25.0,-4.0,-14.0,-6.0,-11.0,-25.0,-69.0,6.0,16.0,7.0,-4.0,10.0,-6.0,-21.0,-63.0,-24.0,26.0,-31.0,4.0,-20.0,-24.0,-10.0,3.0,-50.0,-29.0,-3.0,-11.0,-11.0,-12.0,49.0,13.0,24.0,12.0,36.0,13.0,64.0,25.0,69.0,68.0,73.0,72.0,55.0,29.0,39.0,17.0,34.0,18.0,24.0,93.0,103.0,53.0,56.0,67.0,75.0,91.0,76.0,121.0
15.0,55.0,5.0,-7.0,-3.0,-5.0,34.0,59.0,28.0,18.0,31.0,23.0,16.0,-1.0,51.0,62.0,43.0,35.0,55.0,46.0,36.0,-6.0,-1.0,22.0,17.0,12.0,1.0,12.0,20.0,37.0,-13.0,-15.0,19.0,12.0,-14.0,-12.0,72.0,11.0,68.0,51.0,86.0,26.0,117.0,29.0,118.0,96.0,126.0,120.0,88.0,64.0,78.0,59.0,79.0,72.0,75.0,143.0,147.0,92.0,99.0,110.0,134.0,140.0,119.0,193.0
52.0,83.0,37.0,31.0,30.0,45.0,71.0,99.0,70.0,53.0,70.0,60.0,70.0,39.0,93.0,87.0,73.0,68.0,87.0,78.0,72.0,9.0,34.0,31.0,27.0,35.0,29.0,8.0,14.0,48.0,48.0,32.0,44.0,32.0,32.0,33.0,77.0,44.0,92.0,37.0,102.0,45.0,133.0,35.0,136.0,117.0,136.0,132.0,100.0,66.0,76.0,59.0,83.0,70.0,47.0,133.0,135.0,84.0,91.0,99.0,123.0,129.0,109.0,195.0
53.0,68.0,29.0,25.0,21.0,15.0,30.0,78.0,40.0,34.0,47.0,32.0,36.0,-23.0,58.0,56.0,37.0,32.0,53.0,39.0,33.0,1.0,1.0,-15.0,-10.0,24.0,-7.0,-58.0,-47.0,36.0,39.0,-5.0,11.0,11.0,3.0,2.0,-21.0,23.0,51.0,3.0,53.0,11.0,79.0,20.0,73.0,61.0,68.0,67.0,49.0,14.0,26.0,11.0,36.0,29.0,3.0,62.0,69.0,27.0,38.0,44.0,46.0,51.0,44.0,74.0
-26.0,30.0,-9.0,-8.0,-3.0,-15.0,1.0,38.0,-2.0,-2.0,12.0,-1.0,4.0,-58.0,8.0,26.0,4.0,-2.0,17.0,7.0,-1.0,-58.0,-36.0,-37.0,-35.0,-21.0,-19.0,-93.0,-81.0,23.0,1.0,-18.0,1.0,7.0,-11.0,-8.0,-52.0,-15.0,34.0,0.0,33.0,7.0,57.0,28.0,50.0,58.0,35.0,34.0,21.0,2.0,8.0,-13.0,7.0,-6.0,-1.0,33.0,43.0,1.0,12.0,10.0,16.0,12.0,5.0,4.0
-7.0,44.0,-5.0,-10.0,2.0,-5.0,26.0,34.0,3.0,-11.0,10.0,-3.0,12.0,-41.0,-1.0,25.0,0.0,-9.0,7.0,-2.0,-24.0,-56.0,-24.0,-14.0,-51.0,-60.0,-7.0,-43.0,-35.0,11.0,-55.0,1.0,4.0,13.0,-6.0,-6.0,-15.0,11.0,22.0,1.0,21.0,12.0,44.0,25.0,44.0,67.0,36.0,27.0,19.0,-11.0,2.0,-15.0,7.0,-6.0,13.0,28.0,35.0,-5.0,19.0,21.0,22.0,20.0,17.0,32.0
7.0,20.0,-15.0,-15.0,-1.0,-4.0,22.0,2.0,-23.0,-29.0,5.0,-3.0,18.0,-27.0,-27.0,-2.0,-14.0,-15.0,6.0,4.0,-3.0,-50.0,-22.0,-9.0,-59.0,-44.0,-31.0,-37.0,-29.0,-16.0,-54.0,-23.0,-14.0,0.0,-43.0,-44.0,12.0,17.0,-10.0,-7.0,-11.0,6.0,18.0,22.0,8.0,58.0,1.0,6.0,-1.0,-27.0,-11.0,-17.0,5.0,-10.0,-3.0,4.0,7.0,-22.0,10.0,14.0,5.0,4.0,8.0,-2.0
-47.0,-3.0,-33.0,-33.0,-19.0,-31.0,-16.0,-16.0,-43.0,-44.0,-8.0,-25.0,-14.0,-66.0,-58.0,-32.0,-29.0,-29.0,-13.0,-14.0,-25.0,-45.0,-36.0,-41.0,-45.0,8.0,-36.0,-93.0,-86.0,-15.0,-28.0,-60.0,-43.0,-22.0,-61.0,-60.0,-48.0,-10.0,-16.0,3.0,-22.0,-18.0,18.0,4.0,-8.0,31.0,-33.0,-15.0,-25.0,-40.0,-23.0,-32.0,-8.0,-19.0,-22.0,-21.0,-15.0,-34.0,-6.0,1.0,-22.0,-11.0,5.0,-23.0
-46.0,-13.0,-48.0,-44.0,-31.0,-47.0,-26.0,-23.0,-57.0,-55.0,-18.0,-33.0,-20.0,-76.0,-73.0,-39.0,-39.0,-37.0,-17.0,-29.0,-32.0,-38.0,-51.0,-71.0,-72.0,0.0,-49.0,-90.0,-82.0,-13.0,-65.0,-92.0,-57.0,-35.0,-48.0,-46.0,1.0,-25.0,-34.0,-36.0,-36.0,-25.0,0.0,-8.0,-20.0,23.0,-43.0,-36.0,-37.0,-48.0,-34.0,-45.0,-15.0,-22.0,-26.0,-26.0,-20.0,-37.0,-14.0,1.0,-32.0,-10.0,10.0,-19.0
-53.0,-14.0,-47.0,-39.0,-22.0,-26.0,-6.0,-30.0,-62.0,-62.0,-14.0,-20.0,5.0,-42.0,-70.0,-34.0,-31.0,-29.0,-4.0,-8.0,6.0,-34.0,-32.0,-42.0,-48.0,-15.0,-46.0,-115.0,-106.0,-17.0,-83.0,-74.0,-30.0,-4.0,-6.0,-4.0,-20.0,-18.0,-33.0,-26.0,-23.0,-7.0,3.0,18.0,-7.0,50.0,-20.0,-13.0,-13.0,-17.0,-1.0,-14.0,19.0,6.0,-7.0,8.0,16.0,-6.0,16.0,20.0,-3.0,22.0,35.0,-4.0
-39.0,24.0,-11.0,-3.0,13.0,-1.0,14.0,4.0,-29.0,-28.0,12.0,4.0,20.0,-27.0,-42.0,-7.0,2.0,-3.0,16.0,8.0,12.0,-52.0,-31.0,-49.0,-50.0,-37.0,-37.0,-68.0,-60.0,-32.0,-59.0,-67.0,-18.0,6.0,-6.0,-6.0,-29.0,-14.0,-47.0,-7.0,-25.0,-6.0,-11.0,5.0,-12.0,54.0,-22.0,-13.0,-13.0,-24.0,-3.0,-12.0,12.0,-2.0,-11.0,-8.0,1.0,-22.0,-1.0,3.0,-29.0,-4.0,10.0,-32.0
-44.0,5.0,-24.0,-20.0,-16.0,-30.0,-14.0,-20.0,-41.0,-30.0,-1.0,-13.0,-10.0,-56.0,-50.0,-7.0,-6.0,-11.0,1.0,-10.0,-8.0,-61.0,-64.0,-82.0,-87.0,-62.0,-28.0,-16.0,-10.0,-45.0,-26.0,-37.0,-18.0,-1.0,-44.0,-42.0,-4.0,-14.0,-42.0,-12.0,-28.0,-4.0,-12.0,3.0,-4.0,33.0,-14.0,-7.0,-10.0,-19.0,-7.0,-21.0,-8.0,-12.0,-13.0,-1.0,8.0,-22.0,-14.0,-8.0,-20.0,-6.0,-4.0,-30.0
-37.0,22.0,-16.0,-11.0,-15.0,-34.0,-34.0,3.0,-17.0,0.0,11.0,-3.0,-20.0,-87.0,-27.0,16.0,11.0,1.0,1.0,-17.0,-34.0,-58.0,-78.0,-98.0,-83.0,-12.0,24.0,-33.0,-27.0,-32.0,-3.0,-5.0,5.0,33.0,-23.0,-19.0,10.0,-25.0,-20.0,-18.0,-7.0,-11.0,7.0,15.0,10.0,24.0,-5.0,6.0,11.0,6.0,7.0,-16.0,-8.0,-10.0,-21.0,13.0,22.0,-5.0,-7.0,-8.0,-8.0,3.0,-4.0,-20.0
-19.0,54.0,5.0,1.0,-2.0,-21.0,-16.0,28.0,7.0,14.0,22.0,1.0,-8.0,-65.0,-16.0,28.0,26.0,5.0,-1.0,-12.0,-20.0,-64.0,-64.0,-98.0,-37.0,-5.0,-3.0,-56.0,-51.0,-23.0,-79.0,-35.0,-2.0,26.0,-13.0,-11.0,2.0,-34.0,-41.0,-40.0,-11.0,-26.0,5.0,11.0,5.0,5.0,-15.0,-1.0,14.0,-7.0,-6.0,-25.0,-13.0,-15.0,-24.0,-2.0,6.0,-17.0,-18.0,-17.0,-14.0,-7.0,-8.0,-16.0
-46.0,53.0,-1.0,-17.0,-23.0,-50.0,-44.0,11.0,-9.0,-11.0,1.0,-19.0,-23.0,-70.0,-35.0,3.0,6.0,-14.0,-22.0,-18.0,2.0,-109.0,-63.0,-58.0,-58.0,-49.0,-48.0,-96.0,-83.0,-45.0,-68.0,-37.0,-16.0,16.0,-15.0,-14.0,-27.0,-50.0,-37.0,-20.0,-21.0,-20.0,3.0,5.0,1.0,4.0,-6.0,-3.0,10.0,-21.0,-15.0,-34.0,-23.0,-26.0,-24.0,1.0,7.0,-24.0,-27.0,-21.0,-5.0,-3.0,-14.0,-23.0
-66.0,32.0,-6.0,-21.0,-16.0,-34.0,-17.0,6.0,-16.0,-5.0,-7.0,-14.0,-21.0,-69.0,-27.0,-4.0,-2.0,-14.0,-19.0,-22.0,-23.0,-79.0,-28.0,-32.0,-67.0,-47.0,-37.0,-66.0,-58.0,-65.0,-48.0,-28.0,-20.0,6.0,-64.0,-65.0,-46.0,-60.0,-29.0,1.0,-23.0,-9.0,1.0,3.0,4.0,22.0,-2.0,11.0,12.0,-20.0,-15.0,-25.0,-32.0,-26.0,-24.0,-2.0,4.0,-18.0,-18.0,-17.0,-10.0,-6.0,-15.0,-23.0
-49.0,29.0,-15.0,-29.0,-32.0,-29.0,-45.0,-7.0,-26.0,-10.0,-14.0,-18.0,-21.0,-56.0,-36.0,-5.0,-7.0,-15.0,-15.0,-14.0,-20.0,-32.0,-25.0,-24.0,-44.0,-27.0,-21.0,-72.0,-64.0,-32.0,-60.0,-41.0,-12.0,3.0,-62.0,-59.0,-80.0,-62.0,-17.0,-9.0,-4.0,-32.0,19.0,20.0,17.0,24.0,3.0,23.0,30.0,-7.0,-1.0,1.0,-7.0,-1.0,-1.0,10.0,18.0,2.0,9.0,16.0,5.0,19.0,16.0,8.0
-21.0,29.0,-2.0,-5.0,-6.0,-7.0,-24.0,7.0,-8.0,18.0,12.0,6.0,17.0,-8.0,-20.0,13.0,20.0,11.0,12.0,15.0,-8.0,-27.0,3.0,29.0,-15.0,10.0,-1.0,-43.0,-35.0,10.0,18.0,11.0,17.0,26.0,-16.0,-15.0,-5.0,-3.0,8.0,-34.0,20.0,-2.0,35.0,-4.0,33.0,33.0,12.0,31.0,43.0,10.0,14.0,8.0,1.0,0.0,6.0,17.0,27.0,-3.0,3.0,-1.0,1.0,14.0,14.0,-29.0
-11.0,39.0,19.0,10.0,10.0,-17.0,-20.0,22.0,4.0,40.0,20.0,5.0,0.0,-54.0,-9.0,8.0,29.0,18.0,13.0,4.0,-20.0,-60.0,-35.0,1.0,-40.0,7.0,22.0,-1.0,8.0,1.0,-6.0,11.0,22.0,35.0,1.0,1.0,29.0,15.0,5.0,1.0,21.0,20.0,27.0,-1.0,37.0,40.0,18.0,33.0,41.0,12.0,11.0,1.0,-3.0,-18.0,-19.0,20.0,31.0,-5.0,-3.0,-11.0,1.0,12.0,7.0,-11.0
22.0,50.0,20.0,6.0,1.0,-21.0,-20.0,23.0,5.0,23.0,13.0,-3.0,-1.0,-24.0,-17.0,16.0,20.0,6.0,1.0,3.0,-10.0,-41.0,-53.0,-53.0,-50.0,22.0,-7.0,-87.0,-80.0,1.0,-29.0,-21.0,8.0,32.0,3.0,3.0,-13.0,-34.0,-3.0,-39.0,22.0,-55.0,12.0,4.0,31.0,-3.0,18.0,31.0,18.0,-14.0,-16.0,-33.0,-41.0,-62.0,-48.0,1.0,10.0,-24.0,-40.0,-40.0,-16.0,-10.0,-20.0,-32.0
-17.0,22.0,-14.0,-23.0,-26.0,-45.0,-59.0,5.0,-22.0,-12.0,-20.0,-48.0,-42.0,-108.0,-50.0,-9.0,-11.0,-31.0,-46.0,-48.0,-72.0,-62.0,-28.0,-97.0,-17.0,41.0,-32.0,-140.0,-130.0,1.0,18.0,-7.0,-13.0,8.0,-29.0,-27.0,-80.0,-49.0,3.0,-54.0,22.0,-34.0,17.0,8.0,30.0,7.0,8.0,34.0,20.0,-11.0,-7.0,-27.0,-25.0,-43.0,-18.0,8.0,21.0,-3.0,-17.0,-4.0,6.0,18.0,12.0,-7.0
