Fc5.,Fc3.,Fc1.,Fcz.,Fc2.,Fc4.,Fc6.,C5..,C3..,C1..,Cz..,C2..,C4..,C6..,Cp5.,Cp3.,Cp1.,Cpz.,Cp2.,Cp4.,Cp6.,Fp1.,Fpz.,Fp2.,Af7.,Af3.,Afz.,Af4.,Af8.,F7..,F5..,F3..,F1..,Fz..,F2..,F4..,F6..,F8..,Ft7.,Ft8.,T7..,T8..,T9..,T10.,Tp7.,Tp8.,P7..,P5..,P3..,P1..,Pz..,P2..,P4..,P6..,P8..,Po7.,Po3.,Poz.,Po4.,Po8.,O1..,Oz..,O2..,Iz..
-61.0,-66.0,-61.0,-89.0,-89.0,-84.0,-50.0,-30.0,-53.0,-90.0,-74.0,-71.0,-60.0,-53.0,-37.0,-37.0,-59.0,-56.0,-56.0,-48.0,-48.0,-414.0,-377.0,-367.0,-352.0,-227.0,-207.0,-213.0,-371.0,-99.0,-156.0,-133.0,-125.0,-128.0,-133.0,-135.0,-124.0,-93.0,-32.0,-60.0,-3.0,-10.0,14.0,3.0,-10.0,-18.0,-25.0,-43.0,-42.0,-60.0,-54.0,-57.0,-42.0,-48.0,-37.0,-33.0,-46.0,-44.0,-36.0,-38.0,-46.0,-37.0,-24.0,-30.0
-82.0,-83.0,-80.0,-99.0,-94.0,-86.0,-53.0,-23.0,-53.0,-88.0,-68.0,-63.0,-54.0,-46.0,-21.0,-30.0,-51.0,-44.0,-48.0,-41.0,-41.0,-407.0,-384.0,-377.0,-341.0,-223.0,-220.0,-233.0,-360.0,-112.0,-170.0,-140.0,-129.0,-131.0,-142.0,-138.0,-129.0,-97.0,-29.0,-55.0,10.0,-4.0,17.0,7.0,30.0,-12.0,-2.0,-31.0,-38.0,-50.0,-45.0,-53.0,-42.0,-50.0,-30.0,-30.0,-43.0,-37.0,-31.0,-34.0,-37.0,-34.0,-14.0,-14.0
-82.0,-86.0,-82.0,-105.0,-101.0,-94.0,-64.0,-26.0,-60.0,-89.0,-72.0,-72.0,-63.0,-59.0,-32.0,-38.0,-58.0,-55.0,-56.0,-56.0,-53.0,-419.0,-412.0,-404.0,-357.0,-247.0,-228.0,-265.0,-371.0,-109.0,-190.0,-167.0,-157.0,-156.0,-167.0,-161.0,-157.0,-117.0,-35.0,-73.0,-9.0,-23.0,11.0,-5.0,-5.0,-25.0,-27.0,-51.0,-60.0,-62.0,-62.0,-69.0,-63.0,-59.0,-42.0,-52.0,-65.0,-51.0,-44.0,-46.0,-58.0,-49.0,-28.0,-29.0
-90.0,-93.0,-88.0,-118.0,-117.0,-111.0,-91.0,-48.0,-69.0,-98.0,-83.0,-87.0,-76.0,-73.0,-52.0,-55.0,-66.0,-70.0,-68.0,-64.0,-59.0,-442.0,-421.0,-415.0,-380.0,-265.0,-243.0,-270.0,-391.0,-129.0,-188.0,-160.0,-158.0,-164.0,-174.0,-167.0,-169.0,-133.0,-31.0,-84.0,-13.0,-24.0,4.0,-12.0,-20.0,-24.0,-34.0,-48.0,-60.0,-64.0,-62.0,-73.0,-65.0,-60.0,-47.0,-44.0,-56.0,-49.0,-46.0,-39.0,-59.0,-39.0,-24.0,-25.0
-87.0,-90.0,-84.0,-124.0,-126.0,-126.0,-100.0,-49.0,-65.0,-103.0,-92.0,-99.0,-87.0,-77.0,-48.0,-48.0,-67.0,-80.0,-77.0,-71.0,-61.0,-438.0,-418.0,-412.0,-376.0,-299.0,-259.0,-282.0,-376.0,-129.0,-200.0,-171.0,-174.0,-181.0,-189.0,-185.0,-188.0,-145.0,-45.0,-96.0,-32.0,-32.0,-10.0,-10.0,-30.0,-25.0,-31.0,-41.0,-60.0,-69.0,-69.0,-80.0,-64.0,-51.0,-35.0,-26.0,-46.0,-47.0,-31.0,-18.0,-36.0,-13.0,10.0,11.0
-103.0,-109.0,-103.0,-146.0,-144.0,-137.0,-106.0,-57.0,-82.0,-120.0,-113.0,-117.0,-99.0,-91.0,-63.0,-54.0,-81.0,-95.0,-89.0,-81.0,-70.0,-432.0,-422.0,-410.0,-356.0,-286.0,-241.0,-284.0,-358.0,-126.0,-197.0,-174.0,-175.0,-182.0,-191.0,-193.0,-184.0,-150.0,-52.0,-98.0,-36.0,-40.0,-16.0,-18.0,-33.0,-34.0,-28.0,-39.0,-54.0,-69.0,-81.0,-90.0,-70.0,-63.0,-46.0,-23.0,-42.0,-53.0,-44.0,-37.0,-34.0,-23.0,-10.0,-7.0
-98.0,-102.0,-97.0,-135.0,-129.0,-124.0,-100.0,-60.0,-69.0,-112.0,-103.0,-107.0,-89.0,-81.0,-55.0,-54.0,-77.0,-88.0,-86.0,-76.0,-64.0,-432.0,-399.0,-393.0,-357.0,-265.0,-229.0,-247.0,-344.0,-141.0,-205.0,-168.0,-158.0,-159.0,-166.0,-161.0,-150.0,-125.0,-54.0,-86.0,-27.0,-32.0,-12.0,-17.0,-23.0,-38.0,-18.0,-29.0,-45.0,-64.0,-79.0,-92.0,-74.0,-73.0,-57.0,-6.0,-31.0,-55.0,-52.0,-47.0,-26.0,-22.0,-18.0,-2.0
-84.0,-87.0,-81.0,-108.0,-99.0,-100.0,-61.0,-44.0,-48.0,-93.0,-82.0,-86.0,-69.0,-61.0,-32.0,-33.0,-56.0,-72.0,-70.0,-67.0,-56.0,-401.0,-343.0,-357.0,-351.0,-275.0,-223.0,-232.0,-313.0,-112.0,-191.0,-153.0,-139.0,-136.0,-139.0,-128.0,-152.0,-101.0,-43.0,-78.0,-8.0,-29.0,9.0,-14.0,6.0,-25.0,7.0,-5.0,-24.0,-43.0,-56.0,-71.0,-56.0,-54.0,-34.0,14.0,-17.0,-35.0,-32.0,-23.0,1.0,-1.0,6.0,27.0
-71.0,-76.0,-71.0,-83.0,-74.0,-80.0,-48.0,-48.0,-43.0,-78.0,-63.0,-67.0,-52.0,-51.0,-27.0,-31.0,-46.0,-59.0,-59.0,-56.0,-55.0,-383.0,-345.0,-353.0,-338.0,-269.0,-204.0,-226.0,-300.0,-114.0,-161.0,-137.0,-123.0,-116.0,-120.0,-110.0,-143.0,-102.0,-40.0,-75.0,-10.0,-27.0,7.0,-22.0,-8.0,-26.0,-16.0,-22.0,-38.0,-51.0,-62.0,-70.0,-56.0,-58.0,-37.0,-21.0,-33.0,-45.0,-39.0,-41.0,-29.0,-28.0,-9.0,-8.0
-67.0,-70.0,-64.0,-69.0,-60.0,-63.0,-39.0,-51.0,-46.0,-72.0,-55.0,-56.0,-43.0,-39.0,-34.0,-35.0,-47.0,-57.0,-52.0,-47.0,-47.0,-361.0,-330.0,-334.0,-323.0,-254.0,-176.0,-195.0,-272.0,-108.0,-155.0,-124.0,-98.0,-92.0,-100.0,-91.0,-110.0,-83.0,-35.0,-60.0,-15.0,-17.0,-1.0,-8.0,-12.0,-16.0,-16.0,-22.0,-35.0,-46.0,-53.0,-61.0,-49.0,-56.0,-29.0,-12.0,-28.0,-41.0,-32.0,-35.0,-18.0,-23.0,4.0,9.0
-63.0,-67.0,-62.0,-74.0,-61.0,-68.0,-31.0,-44.0,-51.0,-74.0,-62.0,-64.0,-58.0,-44.0,-40.0,-40.0,-51.0,-61.0,-60.0,-56.0,-57.0,-345.0,-319.0,-332.0,-345.0,-199.0,-174.0,-201.0,-296.0,-81.0,-131.0,-115.0,-114.0,-109.0,-114.0,-110.0,-118.0,-89.0,-34.0,-61.0,-22.0,-25.0,-7.0,-6.0,-18.0,-22.0,-26.0,-30.0,-42.0,-54.0,-60.0,-74.0,-61.0,-65.0,-33.0,-22.0,-43.0,-50.0,-43.0,-39.0,-26.0,-33.0,-5.0,-3.0
-65.0,-68.0,-64.0,-92.0,-78.0,-89.0,-49.0,-58.0,-55.0,-86.0,-78.0,-83.0,-73.0,-58.0,-52.0,-58.0,-61.0,-69.0,-70.0,-66.0,-69.0,-350.0,-314.0,-332.0,-305.0,-203.0,-183.0,-208.0,-277.0,-103.0,-116.0,-112.0,-122.0,-117.0,-123.0,-122.0,-134.0,-99.0,-34.0,-64.0,-20.0,-33.0,-16.0,-14.0,-21.0,-36.0,-40.0,-42.0,-46.0,-59.0,-64.0,-81.0,-69.0,-68.0,-51.0,-35.0,-49.0,-55.0,-49.0,-45.0,-43.0,-45.0,-15.0,-20.0
-62.0,-65.0,-61.0,-97.0,-80.0,-91.0,-62.0,-54.0,-46.0,-81.0,-74.0,-79.0,-70.0,-64.0,-41.0,-46.0,-55.0,-63.0,-60.0,-59.0,-61.0,-329.0,-300.0,-307.0,-265.0,-252.0,-173.0,-203.0,-227.0,-91.0,-129.0,-115.0,-118.0,-109.0,-116.0,-115.0,-130.0,-90.0,-24.0,-65.0,-12.0,-28.0,-6.0,-5.0,-10.0,-26.0,-23.0,-30.0,-35.0,-43.0,-48.0,-60.0,-53.0,-50.0,-40.0,-14.0,-34.0,-41.0,-31.0,-35.0,-22.0,-32.0,5.0,4.0
-43.0,-44.0,-41.0,-80.0,-61.0,-68.0,-33.0,-40.0,-30.0,-60.0,-53.0,-60.0,-48.0,-47.0,-31.0,-16.0,-38.0,-45.0,-41.0,-42.0,-48.0,-312.0,-289.0,-291.0,-277.0,-221.0,-163.0,-188.0,-205.0,-72.0,-143.0,-120.0,-102.0,-97.0,-97.0,-95.0,-107.0,-70.0,-21.0,-49.0,-14.0,-18.0,-8.0,-5.0,-13.0,-26.0,-27.0,-33.0,-37.0,-45.0,-49.0,-61.0,-55.0,-57.0,-48.0,-32.0,-49.0,-56.0,-46.0,-47.0,-42.0,-61.0,-25.0,-31.0
-48.0,-51.0,-45.0,-67.0,-42.0,-50.0,-25.0,-55.0,-36.0,-62.0,-46.0,-54.0,-37.0,-40.0,-39.0,-31.0,-37.0,-41.0,-40.0,-37.0,-48.0,-320.0,-285.0,-286.0,-289.0,-184.0,-162.0,-170.0,-205.0,-99.0,-118.0,-103.0,-90.0,-85.0,-82.0,-79.0,-89.0,-66.0,-27.0,-42.0,-18.0,-10.0,-15.0,-2.0,-15.0,-24.0,-31.0,-30.0,-32.0,-44.0,-46.0,-54.0,-48.0,-43.0,-43.0,-28.0,-41.0,-53.0,-39.0,-36.0,-37.0,-44.0,-20.0,-15.0
-44.0,-48.0,-42.0,-50.0,-22.0,-34.0,-21.0,-36.0,-32.0,-56.0,-37.0,-39.0,-20.0,-25.0,-25.0,-15.0,-30.0,-32.0,-31.0,-25.0,-35.0,-298.0,-274.0,-274.0,-254.0,-179.0,-142.0,-163.0,-194.0,-69.0,-85.0,-100.0,-89.0,-83.0,-81.0,-75.0,-91.0,-73.0,-26.0,-45.0,-14.0,-11.0,-14.0,0.0,-6.0,-21.0,-12.0,-17.0,-33.0,-43.0,-51.0,-56.0,-44.0,-34.0,-35.0,-3.0,-32.0,-50.0,-26.0,-34.0,-23.0,-29.0,-1.0,2.0
-56.0,-61.0,-56.0,-74.0,-44.0,-52.0,-37.0,-47.0,-49.0,-79.0,-66.0,-61.0,-41.0,-37.0,-40.0,-42.0,-56.0,-59.0,-56.0,-46.0,-50.0,-314.0,-287.0,-289.0,-311.0,-199.0,-161.0,-185.0,-228.0,-96.0,-108.0,-117.0,-105.0,-101.0,-100.0,-85.0,-110.0,-78.0,-34.0,-47.0,-26.0,-20.0,-20.0,-15.0,-10.0,-33.0,-22.0,-32.0,-50.0,-62.0,-69.0,-77.0,-57.0,-46.0,-57.0,-15.0,-44.0,-58.0,-42.0,-48.0,-40.0,-41.0,-17.0,-24.0
-56.0,-60.0,-55.0,-82.0,-50.0,-54.0,-45.0,-52.0,-51.0,-81.0,-72.0,-61.0,-40.0,-36.0,-43.0,-56.0,-56.0,-62.0,-53.0,-36.0,-42.0,-306.0,-283.0,-276.0,-277.0,-202.0,-158.0,-176.0,-228.0,-98.0,-127.0,-134.0,-102.0,-100.0,-95.0,-83.0,-100.0,-68.0,-33.0,-39.0,-21.0,-11.0,-14.0,-6.0,-6.0,-15.0,-16.0,-22.0,-37.0,-46.0,-52.0,-56.0,-36.0,-24.0,-42.0,4.0,-26.0,-33.0,-22.0,-20.0,-11.0,-8.0,10.0,13.0
-59.0,-63.0,-59.0,-81.0,-50.0,-51.0,-41.0,-36.0,-50.0,-79.0,-64.0,-56.0,-34.0,-31.0,-39.0,-44.0,-46.0,-55.0,-43.0,-28.0,-33.0,-299.0,-288.0,-286.0,-241.0,-212.0,-161.0,-186.0,-239.0,-88.0,-149.0,-144.0,-114.0,-109.0,-105.0,-94.0,-112.0,-80.0,-44.0,-40.0,-30.0,-11.0,-20.0,-4.0,-20.0,-10.0,-9.0,-11.0,-27.0,-33.0,-35.0,-44.0,-29.0,-20.0,-35.0,24.0,-11.0,-24.0,-10.0,-11.0,6.0,-4.0,11.0,10.0
-78.0,-83.0,-78.0,-84.0,-52.0,-60.0,-42.0,-43.0,-47.0,-77.0,-57.0,-55.0,-34.0,-30.0,-32.0,-29.0,-37.0,-45.0,-39.0,-26.0,-31.0,-319.0,-281.0,-282.0,-271.0,-208.0,-156.0,-180.0,-249.0,-109.0,-139.0,-98.0,-103.0,-106.0,-97.0,-88.0,-112.0,-84.0,-45.0,-37.0,-30.0,-5.0,-15.0,-7.0,-23.0,-9.0,-15.0,-2.0,-15.0,-22.0,-28.0,-40.0,-24.0,-16.0,-33.0,18.0,-8.0,-19.0,-4.0,-8.0,-5.0,-11.0,0.0,-5.0
-63.0,-67.0,-61.0,-77.0,-48.0,-54.0,-37.0,-34.0,-34.0,-68.0,-54.0,-50.0,-33.0,-25.0,-35.0,-19.0,-26.0,-41.0,-34.0,-22.0,-27.0,-298.0,-269.0,-268.0,-267.0,-204.0,-150.0,-176.0,-260.0,-93.0,-127.0,-103.0,-101.0,-103.0,-99.0,-93.0,-93.0,-77.0,-34.0,-40.0,-27.0,-8.0,-8.0,-6.0,-51.0,-12.0,-31.0,-6.0,-11.0,-15.0,-22.0,-32.0,-18.0,-13.0,-27.0,9.0,-7.0,-14.0,5.0,3.0,-3.0,-1.0,12.0,10.0
-46.0,-49.0,-44.0,-73.0,-48.0,-51.0,-42.0,-23.0,-30.0,-61.0,-47.0,-41.0,-29.0,-26.0,-32.0,-10.0,-15.0,-33.0,-22.0,-14.0,-24.0,-287.0,-273.0,-271.0,-257.0,-199.0,-144.0,-167.0,-272.0,-77.0,-107.0,-97.0,-85.0,-86.0,-89.0,-78.0,-91.0,-65.0,-27.0,-34.0,-24.0,-6.0,-29.0,-9.0,-1.0,-5.0,-10.0,5.0,3.0,-2.0,-6.0,-13.0,-1.0,0.0,-30.0,6.0,4.0,-1.0,14.0,9.0,-7.0,5.0,12.0,-14.0
-26.0,-26.0,-24.0,-42.0,-17.0,-25.0,-24.0,-6.0,-7.0,-33.0,-15.0,-14.0,-5.0,-7.0,-4.0,8.0,5.0,-6.0,1.0,10.0,-3.0,-263.0,-240.0,-237.0,-258.0,-158.0,-119.0,-120.0,-233.0,-80.0,-81.0,-62.0,-52.0,-56.0,-59.0,-49.0,-76.0,-42.0,-17.0,-17.0,-11.0,-1.0,-27.0,-6.0,21.0,-10.0,-1.0,15.0,3.0,-1.0,1.0,-11.0,1.0,2.0,-37.0,5.0,2.0,-1.0,10.0,4.0,-7.0,7.0,7.0,-11.0
-13.0,-14.0,-10.0,-29.0,-9.0,-20.0,-25.0,10.0,-2.0,-27.0,-12.0,-9.0,-4.0,-8.0,1.0,25.0,4.0,-5.0,-1.0,2.0,-8.0,-229.0,-220.0,-226.0,-212.0,-168.0,-104.0,-120.0,-209.0,-40.0,-74.0,-44.0,-41.0,-52.0,-52.0,-49.0,-61.0,-41.0,-2.0,-10.0,10.0,4.0,1.0,7.0,16.0,3.0,4.0,18.0,2.0,-1.0,-1.0,-15.0,-6.0,-4.0,-30.0,17.0,2.0,-7.0,1.0,2.0,3.0,2.0,4.0,2.0
-3.0,-5.0,-1.0,-21.0,1.0,-15.0,-30.0,10.0,7.0,-20.0,-7.0,-5.0,-1.0,-6.0,-3.0,28.0,5.0,-6.0,-3.0,-4.0,-14.0,-248.0,-219.0,-223.0,-187.0,-219.0,-104.0,-120.0,-202.0,-52.0,-83.0,-59.0,-49.0,-52.0,-53.0,-49.0,-70.0,-41.0,-11.0,-10.0,5.0,6.0,-14.0,5.0,1.0,2.0,-13.0,-3.0,-13.0,-17.0,-18.0,-33.0,-27.0,-25.0,-41.0,-11.0,-22.0,-31.0,-25.0,-27.0,-35.0,-35.0,-25.0,-36.0
-22.0,-26.0,-22.0,-36.0,-13.0,-29.0,-45.0,-20.0,-12.0,-37.0,-24.0,-24.0,-17.0,-20.0,-15.0,12.0,-11.0,-22.0,-23.0,-20.0,-27.0,-266.0,-227.0,-236.0,-238.0,-208.0,-127.0,-134.0,-238.0,-82.0,-115.0,-91.0,-74.0,-70.0,-70.0,-68.0,-89.0,-62.0,-24.0,-26.0,-4.0,-6.0,-7.0,5.0,2.0,-10.0,-12.0,-2.0,-14.0,-24.0,-28.0,-42.0,-30.0,-27.0,-35.0,0.0,-17.0,-30.0,-14.0,-17.0,-20.0,-15.0,-8.0,-12.0
-44.0,-46.0,-42.0,-62.0,-41.0,-49.0,-42.0,-19.0,-32.0,-59.0,-49.0,-44.0,-33.0,-31.0,-9.0,13.0,-26.0,-38.0,-35.0,-30.0,-34.0,-244.0,-228.0,-245.0,-215.0,-157.0,-134.0,-159.0,-248.0,-66.0,-123.0,-113.0,-101.0,-95.0,-93.0,-90.0,-95.0,-68.0,-27.0,-24.0,-3.0,-6.0,1.0,3.0,6.0,-10.0,3.0,11.0,-6.0,-22.0,-26.0,-40.0,-24.0,-19.0,-33.0,17.0,-8.0,-23.0,-5.0,-8.0,-12.0,-3.0,0.0,-5.0
-58.0,-61.0,-57.0,-71.0,-52.0,-56.0,-46.0,-30.0,-34.0,-67.0,-52.0,-48.0,-34.0,-32.0,-13.0,1.0,-28.0,-43.0,-37.0,-30.0,-35.0,-253.0,-232.0,-238.0,-222.0,-172.0,-141.0,-164.0,-248.0,-86.0,-129.0,-106.0,-97.0,-97.0,-95.0,-87.0,-92.0,-78.0,-38.0,-25.0,-8.0,-13.0,-14.0,-16.0,-1.0,-19.0,-3.0,4.0,-15.0,-30.0,-34.0,-48.0,-37.0,-31.0,-55.0,2.0,-21.0,-32.0,-25.0,-31.0,-40.0,-20.0,-18.0,-26.0
