Fc5.,Fc3.,Fc1.,Fcz.,Fc2.,Fc4.,Fc6.,C5..,C3..,C1..,Cz..,C2..,C4..,C6..,Cp5.,Cp3.,Cp1.,Cpz.,Cp2.,Cp4.,Cp6.,Fp1.,Fpz.,Fp2.,Af7.,Af3.,Afz.,Af4.,Af8.,F7..,F5..,F3..,F1..,Fz..,F2..,F4..,F6..,F8..,Ft7.,Ft8.,T7..,T8..,T9..,T10.,Tp7.,Tp8.,P7..,P5..,P3..,P1..,Pz..,P2..,P4..,P6..,P8..,Po7.,Po3.,Poz.,Po4.,Po8.,O1..,Oz..,O2..,Iz..
35.0,26.0,26.0,15.0,7.0,6.0,-3.0,42.0,34.0,20.0,27.0,6.0,-10.0,-10.0,-19.0,6.0,6.0,4.0,-5.0,10.0,4.0,-68.0,-14.0,-55.0,-29.0,-20.0,3.0,-7.0,-7.0,-7.0,18.0,19.0,18.0,6.0,-30.0,-31.0,-27.0,-10.0,-19.0,-9.0,-8.0,-22.0,-12.0,-39.0,6.0,-8.0,-6.0,4.0,4.0,2.0,12.0,-1.0,11.0,13.0,18.0,3.0,24.0,26.0,3.0,-5.0,-4.0,12.0,6.0,-5.0
7.0,11.0,11.0,9.0,11.0,11.0,-11.0,28.0,18.0,10.0,21.0,13.0,-3.0,-3.0,-32.0,-3.0,-3.0,-4.0,-6.0,7.0,-6.0,-95.0,-60.0,-70.0,-33.0,1.0,-18.0,-91.0,-89.0,-19.0,10.0,12.0,11.0,0.0,-15.0,-15.0,-11.0,-11.0,-48.0,-8.0,-7.0,-4.0,-43.0,-33.0,-13.0,0.0,-20.0,-1.0,0.0,-2.0,11.0,-1.0,12.0,15.0,4.0,-3.0,21.0,24.0,2.0,-6.0,-8.0,5.0,1.0,-14.0
2.0,10.0,10.0,14.0,20.0,18.0,2.0,30.0,15.0,11.0,25.0,18.0,2.0,2.0,-31.0,-3.0,-4.0,-4.0,-4.0,8.0,-4.0,-71.0,-51.0,-62.0,-11.0,-14.0,-11.0,-4.0,-1.0,-16.0,-3.0,-2.0,-3.0,4.0,18.0,17.0,20.0,-1.0,-52.0,11.0,-25.0,-20.0,-31.0,-44.0,-6.0,-5.0,-22.0,-5.0,-4.0,-6.0,6.0,-4.0,10.0,10.0,11.0,-4.0,18.0,20.0,-2.0,-5.0,-12.0,1.0,-2.0,-14.0
-46.0,-6.0,-5.0,19.0,24.0,23.0,16.0,-20.0,-1.0,7.0,32.0,25.0,9.0,10.0,-50.0,-5.0,-6.0,-6.0,2.0,16.0,1.0,-54.0,-40.0,-87.0,25.0,0.0,2.0,5.0,5.0,-6.0,-4.0,-2.0,-2.0,15.0,30.0,28.0,29.0,-13.0,-40.0,8.0,-47.0,3.0,-27.0,-36.0,-14.0,4.0,-20.0,-1.0,1.0,-1.0,11.0,0.0,16.0,18.0,17.0,2.0,20.0,23.0,1.0,-1.0,-9.0,4.0,2.0,-11.0
-27.0,12.0,13.0,28.0,26.0,24.0,-13.0,3.0,17.0,17.0,38.0,23.0,6.0,6.0,-36.0,4.0,4.0,3.0,0.0,8.0,-7.0,-45.0,-18.0,-30.0,40.0,15.0,10.0,-12.0,-11.0,-4.0,20.0,22.0,22.0,18.0,-1.0,-2.0,-1.0,13.0,-16.0,-25.0,-5.0,-11.0,-38.0,-36.0,7.0,-6.0,-11.0,5.0,6.0,4.0,7.0,-10.0,2.0,4.0,11.0,4.0,22.0,18.0,-11.0,-11.0,-10.0,-2.0,-5.0,-14.0
36.0,33.0,34.0,25.0,8.0,6.0,-12.0,49.0,37.0,22.0,35.0,5.0,-11.0,-12.0,-21.0,7.0,8.0,7.0,-13.0,-10.0,-20.0,-34.0,-37.0,-10.0,25.0,23.0,17.0,16.0,19.0,-15.0,34.0,35.0,35.0,20.0,-13.0,-13.0,-11.0,37.0,-40.0,4.0,-5.0,-18.0,-12.0,-42.0,10.0,-11.0,-13.0,4.0,4.0,3.0,2.0,-16.0,-5.0,-2.0,14.0,-2.0,21.0,15.0,-15.0,-16.0,-15.0,-4.0,-8.0,-16.0
67.0,37.0,38.0,27.0,10.0,8.0,16.0,50.0,43.0,26.0,40.0,12.0,-5.0,-4.0,-25.0,14.0,14.0,14.0,-4.0,2.0,-3.0,-45.0,-41.0,-77.0,15.0,5.0,14.0,16.0,16.0,27.0,37.0,37.0,37.0,30.0,29.0,29.0,30.0,9.0,12.0,25.0,16.0,31.0,5.0,-31.0,4.0,18.0,-7.0,18.0,20.0,18.0,22.0,7.0,21.0,24.0,29.0,11.0,39.0,36.0,10.0,2.0,-1.0,16.0,14.0,3.0
11.0,41.0,41.0,48.0,39.0,38.0,32.0,40.0,42.0,39.0,60.0,39.0,23.0,23.0,-16.0,24.0,24.0,24.0,16.0,23.0,15.0,-31.0,2.0,-22.0,16.0,17.0,24.0,15.0,17.0,5.0,34.0,34.0,33.0,36.0,33.0,29.0,29.0,35.0,13.0,30.0,13.0,31.0,-7.0,-31.0,13.0,17.0,-6.0,16.0,17.0,15.0,21.0,9.0,21.0,23.0,34.0,5.0,30.0,32.0,5.0,0.0,-6.0,7.0,8.0,-5.0
12.0,28.0,28.0,38.0,30.0,28.0,25.0,35.0,27.0,23.0,46.0,25.0,10.0,10.0,-28.0,6.0,6.0,5.0,2.0,9.0,-7.0,-91.0,-26.0,-25.0,-6.0,19.0,15.0,12.0,12.0,-30.0,14.0,15.0,13.0,16.0,-12.0,-14.0,-12.0,17.0,-41.0,2.0,-32.0,-17.0,-40.0,-43.0,-19.0,-11.0,-33.0,-8.0,-8.0,-11.0,-4.0,-16.0,-5.0,-6.0,1.0,-21.0,2.0,5.0,-24.0,-34.0,-31.0,-24.0,-23.0,-34.0
-26.0,-1.0,-1.0,15.0,7.0,5.0,-21.0,7.0,6.0,1.0,26.0,6.0,-11.0,-11.0,-48.0,-12.0,-12.0,-13.0,-17.0,-14.0,-37.0,-102.0,-55.0,-60.0,-39.0,-7.0,-8.0,-83.0,-82.0,-31.0,-4.0,-2.0,-3.0,3.0,-17.0,-18.0,-15.0,-41.0,-56.0,-28.0,-38.0,-17.0,-58.0,-55.0,-32.0,-19.0,-39.0,-14.0,-13.0,-15.0,-7.0,-23.0,-14.0,-15.0,-13.0,-22.0,-2.0,3.0,-32.0,-46.0,-34.0,-27.0,-31.0,-36.0
1.0,13.0,14.0,21.0,13.0,12.0,-21.0,42.0,26.0,11.0,32.0,12.0,-5.0,-4.0,-31.0,-3.0,-3.0,-4.0,-13.0,-6.0,-24.0,-15.0,-27.0,-46.0,23.0,-3.0,-2.0,-73.0,-71.0,16.0,19.0,20.0,20.0,10.0,-17.0,-19.0,-15.0,-24.0,-43.0,-20.0,4.0,-42.0,-52.0,-56.0,15.0,-24.0,-12.0,-2.0,0.0,-2.0,2.0,-15.0,-5.0,-6.0,10.0,1.0,18.0,18.0,-21.0,-29.0,-13.0,-5.0,-12.0,-6.0
37.0,34.0,35.0,25.0,11.0,10.0,-11.0,71.0,46.0,22.0,37.0,10.0,-6.0,-5.0,-6.0,9.0,9.0,8.0,-3.0,5.0,-17.0,5.0,1.0,-22.0,32.0,24.0,14.0,-31.0,-29.0,25.0,34.0,35.0,35.0,20.0,20.0,19.0,21.0,-25.0,4.0,-12.0,34.0,-11.0,2.0,-42.0,22.0,-4.0,9.0,7.0,7.0,5.0,6.0,-11.0,1.0,3.0,7.0,12.0,25.0,23.0,-14.0,-21.0,-8.0,-1.0,-5.0,-3.0
31.0,27.0,28.0,17.0,4.0,3.0,-12.0,44.0,27.0,4.0,24.0,1.0,-16.0,-15.0,-32.0,-12.0,-12.0,-14.0,-25.0,-14.0,-27.0,-47.0,-68.0,-79.0,8.0,21.0,-4.0,-6.0,-6.0,30.0,7.0,7.0,6.0,0.0,-11.0,-16.0,-14.0,-19.0,9.0,-25.0,1.0,-1.0,-15.0,-41.0,-27.0,-20.0,-33.0,-34.0,-34.0,-38.0,-34.0,-46.0,-32.0,-26.0,-18.0,-34.0,-20.0,-15.0,-45.0,-46.0,-50.0,-38.0,-36.0,-36.0
-14.0,-18.0,-17.0,-14.0,-26.0,-27.0,-32.0,-8.0,-18.0,-32.0,-5.0,-27.0,-42.0,-42.0,-77.0,-45.0,-45.0,-46.0,-51.0,-36.0,-36.0,-90.0,-65.0,-102.0,-26.0,-23.0,-24.0,-30.0,-28.0,-33.0,-24.0,-22.0,-23.0,-13.0,-38.0,-36.0,-31.0,-6.0,-56.0,-18.0,-23.0,-13.0,-27.0,-44.0,-26.0,-19.0,-39.0,-36.0,-33.0,-36.0,-29.0,-37.0,-23.0,-17.0,-2.0,-26.0,-12.0,-4.0,-33.0,-34.0,-39.0,-25.0,-23.0,-20.0
-2.0,-6.0,-6.0,8.0,1.0,0.0,3.0,13.0,2.0,-7.0,23.0,4.0,-13.0,-12.0,-54.0,-16.0,-17.0,-17.0,-20.0,-6.0,-23.0,-50.0,-11.0,-63.0,-3.0,-10.0,4.0,51.0,54.0,-14.0,5.0,7.0,7.0,16.0,36.0,36.0,37.0,55.0,-38.0,4.0,-4.0,-4.0,-21.0,-35.0,-16.0,-6.0,-24.0,-12.0,-11.0,-12.0,-7.0,-16.0,-4.0,-1.0,1.0,-13.0,2.0,8.0,-21.0,-27.0,-30.0,-21.0,-18.0,-21.0
6.0,10.0,10.0,19.0,8.0,7.0,-3.0,29.0,11.0,1.0,26.0,4.0,-12.0,-11.0,-49.0,-14.0,-13.0,-15.0,-20.0,-8.0,-29.0,-35.0,-15.0,-16.0,21.0,2.0,7.0,76.0,78.0,-12.0,-5.0,-4.0,-5.0,1.0,3.0,-3.0,-2.0,47.0,-37.0,-4.0,-18.0,5.0,-29.0,-54.0,-17.0,-12.0,-36.0,-22.0,-21.0,-23.0,-20.0,-31.0,-18.0,-13.0,-2.0,-27.0,-9.0,-3.0,-34.0,-41.0,-40.0,-33.0,-33.0,-32.0
1.0,-7.0,-6.0,-1.0,-12.0,-13.0,3.0,39.0,10.0,-3.0,12.0,-11.0,-27.0,-27.0,-42.0,-14.0,-14.0,-14.0,-23.0,-12.0,-21.0,-67.0,-33.0,-27.0,13.0,4.0,-8.0,-20.0,-20.0,-25.0,5.0,6.0,7.0,-4.0,-49.0,-49.0,-44.0,-12.0,-58.0,8.0,-4.0,26.0,-41.0,-52.0,4.0,-4.0,-13.0,1.0,2.0,1.0,4.0,-11.0,-1.0,1.0,12.0,-3.0,19.0,22.0,-14.0,-23.0,-11.0,-4.0,-9.0,-7.0
32.0,17.0,17.0,16.0,6.0,5.0,11.0,63.0,27.0,17.0,27.0,6.0,-11.0,-11.0,-21.0,2.0,2.0,1.0,-10.0,3.0,-14.0,-86.0,-33.0,-21.0,24.0,22.0,-11.0,-68.0,-67.0,10.0,8.0,8.0,7.0,-1.0,-33.0,-33.0,-27.0,-28.0,-7.0,5.0,-1.0,-8.0,-41.0,-50.0,-4.0,-7.0,-9.0,1.0,1.0,-1.0,3.0,-11.0,1.0,2.0,6.0,-3.0,15.0,23.0,-12.0,-23.0,-8.0,-1.0,-5.0,-7.0
1.0,5.0,6.0,10.0,4.0,3.0,-3.0,41.0,11.0,6.0,22.0,3.0,-13.0,-13.0,-33.0,-7.0,-7.0,-7.0,-14.0,2.0,-18.0,-64.0,-65.0,-37.0,-17.0,-17.0,-21.0,-99.0,-99.0,-5.0,5.0,6.0,5.0,-2.0,18.0,17.0,20.0,-30.0,-16.0,-13.0,-11.0,-4.0,-16.0,-59.0,0.0,6.0,-4.0,1.0,2.0,1.0,7.0,-7.0,8.0,12.0,22.0,8.0,22.0,30.0,-2.0,-7.0,5.0,13.0,6.0,8.0
11.0,8.0,8.0,19.0,11.0,10.0,-4.0,28.0,8.0,9.0,30.0,11.0,-5.0,-4.0,-39.0,-5.0,-5.0,-6.0,-6.0,8.0,-11.0,-36.0,-42.0,-31.0,-8.0,-26.0,2.0,-37.0,-33.0,-11.0,3.0,3.0,3.0,5.0,9.0,5.0,6.0,35.0,-41.0,7.0,-14.0,-11.0,-15.0,-46.0,-7.0,-8.0,-4.0,-4.0,-4.0,-5.0,2.0,-8.0,8.0,12.0,7.0,4.0,18.0,23.0,-6.0,-17.0,-3.0,4.0,-2.0,-4.0
-3.0,1.0,2.0,18.0,14.0,13.0,8.0,21.0,-1.0,1.0,28.0,14.0,-2.0,-2.0,-48.0,-12.0,-12.0,-13.0,-10.0,4.0,-13.0,-29.0,-11.0,-58.0,37.0,21.0,3.0,17.0,19.0,15.0,-1.0,1.0,1.0,8.0,-14.0,-15.0,-12.0,-4.0,-47.0,-6.0,-41.0,-19.0,-19.0,-41.0,-7.0,-12.0,-8.0,-5.0,-4.0,-6.0,-2.0,-12.0,4.0,8.0,8.0,0.0,16.0,19.0,-11.0,-17.0,-8.0,0.0,-6.0,-12.0
32.0,13.0,14.0,24.0,21.0,19.0,-18.0,56.0,20.0,13.0,36.0,22.0,6.0,6.0,-27.0,2.0,1.0,1.0,0.0,14.0,4.0,-33.0,-21.0,-62.0,36.0,28.0,3.0,17.0,19.0,31.0,18.0,20.0,19.0,15.0,16.0,15.0,17.0,-17.0,3.0,-26.0,13.0,2.0,-5.0,-52.0,23.0,8.0,11.0,14.0,14.0,13.0,16.0,4.0,17.0,22.0,27.0,16.0,33.0,31.0,2.0,-4.0,2.0,8.0,2.0,-5.0
33.0,13.0,14.0,28.0,24.0,23.0,-18.0,41.0,25.0,19.0,35.0,20.0,4.0,3.0,-20.0,4.0,4.0,3.0,0.0,12.0,2.0,-31.0,-38.0,-43.0,10.0,-3.0,-4.0,39.0,41.0,16.0,-3.0,-1.0,-3.0,1.0,-1.0,-6.0,-3.0,8.0,-1.0,-5.0,26.0,-4.0,-6.0,-43.0,6.0,-4.0,6.0,10.0,11.0,8.0,11.0,-4.0,5.0,11.0,1.0,16.0,31.0,27.0,-5.0,-14.0,-2.0,3.0,0.0,-4.0
7.0,2.0,3.0,12.0,-3.0,-4.0,3.0,39.0,23.0,15.0,23.0,-3.0,-18.0,-18.0,-13.0,3.0,4.0,3.0,-7.0,3.0,-15.0,-36.0,-32.0,-55.0,20.0,14.0,3.0,34.0,36.0,11.0,10.0,12.0,11.0,5.0,-20.0,-20.0,-17.0,5.0,-3.0,-3.0,22.0,-15.0,-18.0,-38.0,32.0,-7.0,15.0,15.0,16.0,14.0,16.0,1.0,10.0,13.0,11.0,18.0,31.0,33.0,1.0,-5.0,1.0,7.0,6.0,3.0
34.0,20.0,21.0,20.0,15.0,14.0,-6.0,53.0,31.0,20.0,32.0,18.0,1.0,2.0,-12.0,6.0,6.0,6.0,2.0,16.0,3.0,-35.0,-15.0,-15.0,43.0,29.0,4.0,-41.0,-40.0,45.0,19.0,20.0,20.0,13.0,-15.0,-16.0,-13.0,-30.0,-18.0,2.0,17.0,-1.0,-10.0,-37.0,24.0,9.0,10.0,12.0,13.0,12.0,22.0,11.0,26.0,32.0,28.0,13.0,29.0,40.0,15.0,11.0,2.0,14.0,16.0,5.0
33.0,22.0,23.0,36.0,44.0,44.0,22.0,28.0,26.0,24.0,51.0,46.0,30.0,31.0,-22.0,11.0,12.0,11.0,21.0,39.0,27.0,-68.0,-20.0,-1.0,-1.0,7.0,17.0,-44.0,-42.0,16.0,18.0,18.0,18.0,28.0,33.0,31.0,33.0,-6.0,-11.0,17.0,11.0,24.0,10.0,-40.0,-4.0,19.0,0.0,12.0,13.0,11.0,22.0,13.0,29.0,36.0,26.0,10.0,23.0,36.0,11.0,4.0,-1.0,9.0,6.0,1.0
3.0,11.0,12.0,33.0,35.0,33.0,0.0,20.0,15.0,14.0,41.0,30.0,14.0,14.0,-35.0,-1.0,0.0,-1.0,4.0,15.0,4.0,-50.0,-63.0,-34.0,-8.0,-4.0,11.0,-45.0,-44.0,-28.0,3.0,5.0,4.0,14.0,23.0,20.0,21.0,-36.0,-24.0,-13.0,0.0,3.0,-22.0,-61.0,3.0,5.0,-10.0,1.0,2.0,-1.0,4.0,-11.0,1.0,7.0,10.0,-2.0,12.0,20.0,-14.0,-16.0,-14.0,-8.0,-15.0,-16.0
39.0,14.0,15.0,22.0,16.0,15.0,-18.0,48.0,29.0,15.0,34.0,16.0,-1.0,1.0,-21.0,3.0,3.0,2.0,-9.0,2.0,-7.0,-24.0,-36.0,-78.0,4.0,6.0,-1.0,-39.0,-37.0,-13.0,20.0,21.0,21.0,9.0,-14.0,-15.0,-14.0,-29.0,-43.0,-23.0,13.0,-24.0,-23.0,-46.0,6.0,-4.0,-6.0,8.0,9.0,7.0,10.0,-8.0,3.0,10.0,2.0,1.0,19.0,26.0,-9.0,-14.0,-10.0,0.0,-8.0,-16.0
42.0,18.0,19.0,20.0,16.0,16.0,-15.0,37.0,29.0,17.0,32.0,15.0,-2.0,-1.0,-13.0,3.0,4.0,3.0,-6.0,9.0,0.0,-37.0,-23.0,-81.0,5.0,-6.0,-11.0,17.0,20.0,33.0,11.0,12.0,12.0,3.0,-29.0,-28.0,-24.0,12.0,4.0,-2.0,18.0,-2.0,-12.0,-41.0,11.0,-3.0,-3.0,8.0,8.0,7.0,10.0,-6.0,5.0,14.0,7.0,7.0,23.0,31.0,-5.0,-12.0,-3.0,8.0,-1.0,-13.0
5.0,11.0,12.0,7.0,-4.0,-6.0,10.0,30.0,22.0,9.0,18.0,-7.0,-23.0,-23.0,-16.0,-4.0,-4.0,-6.0,-14.0,1.0,-8.0,-25.0,-32.0,-20.0,17.0,-16.0,-3.0,34.0,35.0,33.0,10.0,11.0,11.0,2.0,6.0,5.0,9.0,10.0,9.0,7.0,15.0,17.0,-1.0,-54.0,25.0,5.0,11.0,14.0,15.0,13.0,15.0,2.0,15.0,22.0,25.0,22.0,37.0,44.0,7.0,1.0,12.0,23.0,13.0,4.0
39.0,21.0,21.0,18.0,14.0,14.0,-7.0,32.0,34.0,23.0,31.0,17.0,1.0,1.0,1.0,11.0,11.0,10.0,4.0,20.0,0.0,-23.0,-29.0,-4.0,47.0,19.0,7.0,14.0,15.0,18.0,20.0,21.0,20.0,14.0,15.0,11.0,14.0,2.0,-26.0,-25.0,25.0,-19.0,-18.0,-31.0,27.0,11.0,24.0,26.0,27.0,25.0,29.0,15.0,27.0,34.0,24.0,29.0,46.0,54.0,16.0,7.0,18.0,27.0,19.0,3.0
