Fc5.,Fc3.,Fc1.,Fcz.,Fc2.,Fc4.,Fc6.,C5..,C3..,C1..,Cz..,C2..,C4..,C6..,Cp5.,Cp3.,Cp1.,Cpz.,Cp2.,Cp4.,Cp6.,Fp1.,Fpz.,Fp2.,Af7.,Af3.,Afz.,Af4.,Af8.,F7..,F5..,F3..,F1..,Fz..,F2..,F4..,F6..,F8..,Ft7.,Ft8.,T7..,T8..,T9..,T10.,Tp7.,Tp8.,P7..,P5..,P3..,P1..,Pz..,P2..,P4..,P6..,P8..,Po7.,Po3.,Poz.,Po4.,Po8.,O1..,Oz..,O2..,Iz..
-6.0,15.0,14.0,30.0,31.0,-1.0,-2.0,11.0,7.0,49.0,45.0,21.0,39.0,24.0,20.0,42.0,35.0,55.0,38.0,52.0,23.0,-42.0,-36.0,-33.0,-44.0,7.0,-9.0,-58.0,-73.0,-44.0,-24.0,20.0,13.0,8.0,6.0,5.0,-14.0,-27.0,-7.0,-259.0,43.0,13.0,22.0,5.0,49.0,28.0,45.0,40.0,39.0,41.0,41.0,65.0,41.0,7.0,21.0,32.0,39.0,33.0,52.0,16.0,34.0,32.0,25.0,25.0
10.0,29.0,21.0,36.0,36.0,6.0,4.0,4.0,6.0,49.0,41.0,14.0,34.0,16.0,3.0,27.0,23.0,39.0,17.0,34.0,5.0,-51.0,-42.0,-37.0,-67.0,-2.0,-18.0,-66.0,-91.0,-74.0,-42.0,-3.0,-11.0,-12.0,-6.0,-9.0,-15.0,-33.0,-20.0,-254.0,1.0,-3.0,-1.0,12.0,-10.0,1.0,2.0,-3.0,-10.0,-9.0,-6.0,21.0,1.0,-30.0,-13.0,-20.0,-10.0,-12.0,10.0,-25.0,-13.0,-15.0,-18.0,-26.0
-49.0,-28.0,-29.0,0.0,-2.0,-14.0,-15.0,-47.0,-43.0,1.0,-1.0,-18.0,6.0,-3.0,-36.0,-11.0,-15.0,1.0,-15.0,8.0,-15.0,-59.0,-48.0,-42.0,-80.0,-29.0,-32.0,-71.0,-86.0,-71.0,-68.0,-29.0,-27.0,-31.0,-13.0,-14.0,-23.0,-34.0,-33.0,-251.0,-21.0,1.0,-3.0,10.0,-31.0,-6.0,-12.0,-16.0,-24.0,-22.0,-20.0,11.0,-8.0,-37.0,-17.0,-27.0,-17.0,-18.0,5.0,-27.0,-15.0,-14.0,-22.0,-25.0
-52.0,-20.0,-20.0,4.0,4.0,-5.0,-6.0,-36.0,-35.0,7.0,0.0,-13.0,9.0,1.0,-23.0,-4.0,-7.0,8.0,-8.0,12.0,-10.0,-49.0,-43.0,-35.0,-71.0,-48.0,-23.0,-60.0,-67.0,-64.0,-62.0,-5.0,-5.0,-17.0,-4.0,-6.0,-3.0,-24.0,-26.0,-222.0,-7.0,1.0,-11.0,12.0,-13.0,3.0,3.0,-2.0,-6.0,-4.0,-4.0,26.0,3.0,-24.0,-7.0,-10.0,-1.0,-4.0,17.0,-16.0,1.0,2.0,-7.0,-12.0
-30.0,-10.0,-10.0,5.0,5.0,-7.0,-8.0,-33.0,-27.0,13.0,3.0,-12.0,7.0,-3.0,-17.0,-6.0,-3.0,11.0,-7.0,6.0,-13.0,-54.0,-50.0,-46.0,-61.0,14.0,-28.0,-72.0,-89.0,-46.0,-45.0,-15.0,-23.0,-30.0,-12.0,-14.0,-11.0,-33.0,-28.0,-124.0,-18.0,-14.0,-13.0,-2.0,-29.0,-9.0,-20.0,-18.0,-24.0,-23.0,-20.0,8.0,-13.0,-41.0,-22.0,-34.0,-24.0,-28.0,-1.0,-36.0,-25.0,-24.0,-33.0,-40.0
-46.0,-29.0,-29.0,-5.0,-5.0,-14.0,-15.0,-48.0,-39.0,-1.0,-4.0,-17.0,1.0,-5.0,-34.0,-23.0,-16.0,1.0,-9.0,-3.0,-15.0,-71.0,-59.0,-57.0,-62.0,12.0,-25.0,-78.0,-90.0,-61.0,-51.0,-14.0,-23.0,-24.0,-9.0,-10.0,-19.0,-40.0,-17.0,127.0,-15.0,-4.0,-9.0,10.0,-30.0,-1.0,-20.0,-12.0,-18.0,-16.0,-8.0,18.0,3.0,-25.0,-1.0,-23.0,-10.0,-11.0,16.0,-16.0,-12.0,-7.0,-15.0,-23.0
-32.0,-13.0,-16.0,10.0,9.0,-8.0,-9.0,-39.0,-29.0,11.0,9.0,-6.0,7.0,-2.0,-25.0,-14.0,-4.0,12.0,3.0,6.0,-10.0,-60.0,-48.0,-56.0,-78.0,-11.0,-19.0,-71.0,-69.0,-57.0,-59.0,-10.0,-20.0,-23.0,-15.0,-18.0,-7.0,-34.0,-29.0,256.0,-13.0,-3.0,12.0,12.0,-21.0,2.0,-12.0,-6.0,-15.0,-11.0,-4.0,17.0,3.0,-27.0,-10.0,-15.0,-6.0,-7.0,14.0,-16.0,-7.0,-3.0,-13.0,-18.0
-41.0,-18.0,-23.0,0.0,-1.0,-15.0,-17.0,-41.0,-33.0,7.0,4.0,-11.0,5.0,-6.0,-21.0,-12.0,-1.0,13.0,3.0,9.0,-11.0,-63.0,-62.0,-63.0,-81.0,-21.0,-25.0,-71.0,-83.0,-56.0,-70.0,-24.0,-26.0,-31.0,-21.0,-23.0,-14.0,-42.0,-40.0,259.0,-17.0,-10.0,-5.0,-2.0,-29.0,-7.0,-24.0,-10.0,-25.0,-18.0,-14.0,7.0,-4.0,-34.0,-18.0,-30.0,-19.0,-20.0,6.0,-26.0,-19.0,-16.0,-24.0,-30.0
-53.0,-28.0,-32.0,-13.0,-15.0,-27.0,-29.0,-55.0,-45.0,-4.0,-10.0,-24.0,-2.0,-10.0,-36.0,-24.0,-14.0,1.0,-10.0,-2.0,-20.0,-72.0,-68.0,-68.0,-81.0,-34.0,-38.0,-88.0,-78.0,-72.0,-65.0,-28.0,-36.0,-39.0,-29.0,-30.0,-37.0,-60.0,-45.0,258.0,-27.0,-11.0,-20.0,5.0,-39.0,-12.0,-26.0,-15.0,-27.0,-24.0,-18.0,3.0,-6.0,-36.0,-20.0,-27.0,-18.0,-18.0,4.0,-27.0,-18.0,-16.0,-24.0,-32.0
-43.0,-20.0,-25.0,-7.0,-8.0,-17.0,-18.0,-47.0,-36.0,10.0,-1.0,-16.0,6.0,-1.0,-27.0,-11.0,-5.0,10.0,-7.0,5.0,-20.0,-56.0,-52.0,-51.0,-78.0,-25.0,-33.0,-78.0,-71.0,-70.0,-53.0,-10.0,-23.0,-25.0,-16.0,-18.0,-28.0,-55.0,-30.0,260.0,-15.0,-2.0,3.0,4.0,-18.0,-5.0,-5.0,-2.0,-11.0,-14.0,-6.0,13.0,2.0,-31.0,-16.0,-15.0,-8.0,-11.0,10.0,-21.0,-7.0,-7.0,-18.0,-25.0
-39.0,-14.0,-18.0,-2.0,-3.0,-18.0,-20.0,-39.0,-35.0,13.0,4.0,-13.0,11.0,-3.0,-17.0,-3.0,-3.0,13.0,-1.0,16.0,-14.0,-59.0,-54.0,-54.0,-88.0,-21.0,-38.0,-76.0,-93.0,-56.0,-48.0,-15.0,-23.0,-25.0,-18.0,-20.0,-12.0,-41.0,-28.0,258.0,-13.0,-12.0,-5.0,1.0,-20.0,-1.0,-4.0,-1.0,-13.0,-13.0,0.0,15.0,8.0,-21.0,1.0,-15.0,-5.0,-6.0,15.0,-12.0,-5.0,-1.0,-15.0,-21.0
-31.0,-8.0,-13.0,3.0,2.0,-10.0,-11.0,-21.0,-31.0,14.0,9.0,-8.0,20.0,6.0,-13.0,2.0,-2.0,15.0,5.0,24.0,-9.0,-65.0,-54.0,-41.0,-76.0,-14.0,-34.0,-72.0,-88.0,-41.0,-51.0,-15.0,-16.0,-20.0,-10.0,-11.0,-18.0,-33.0,-16.0,258.0,-4.0,-1.0,-7.0,3.0,-13.0,8.0,-3.0,1.0,-13.0,-13.0,3.0,18.0,10.0,-20.0,-5.0,-12.0,-2.0,-6.0,15.0,-16.0,-4.0,-1.0,-14.0,-21.0
-53.0,-20.0,-18.0,2.0,1.0,-12.0,-13.0,-36.0,-41.0,12.0,11.0,-12.0,19.0,3.0,-28.0,-3.0,-6.0,12.0,0.0,22.0,-14.0,-74.0,-58.0,-39.0,-81.0,-37.0,-40.0,-78.0,-99.0,-83.0,-85.0,-24.0,-23.0,-26.0,-18.0,-21.0,-27.0,-35.0,-44.0,256.0,-26.0,-3.0,11.0,8.0,-27.0,-4.0,-14.0,-11.0,-21.0,-22.0,-4.0,10.0,-1.0,-29.0,-18.0,-22.0,-13.0,-13.0,7.0,-26.0,-11.0,-7.0,-21.0,-30.0
-49.0,-11.0,-14.0,4.0,4.0,-16.0,-17.0,-31.0,-35.0,17.0,13.0,-13.0,14.0,1.0,-21.0,10.0,-2.0,17.0,5.0,28.0,-10.0,-72.0,-58.0,-48.0,-63.0,-47.0,-32.0,-74.0,-106.0,-63.0,-58.0,2.0,-5.0,-16.0,-16.0,-18.0,-29.0,-28.0,-17.0,257.0,-15.0,-5.0,-4.0,9.0,-23.0,-1.0,-8.0,5.0,-5.0,-6.0,10.0,20.0,11.0,-18.0,-7.0,-8.0,4.0,8.0,24.0,-9.0,5.0,11.0,-3.0,-14.0
-21.0,-6.0,-13.0,1.0,-1.0,-20.0,-22.0,-18.0,-30.0,13.0,5.0,-19.0,5.0,-6.0,-17.0,8.0,-4.0,14.0,-1.0,18.0,-16.0,-80.0,-60.0,-53.0,-84.0,-2.0,-49.0,-98.0,-92.0,-60.0,-67.0,-37.0,-39.0,-44.0,-32.0,-34.0,-47.0,-36.0,-28.0,239.0,-18.0,-12.0,11.0,4.0,-15.0,-5.0,-8.0,-8.0,-20.0,-24.0,-8.0,5.0,-2.0,-29.0,-13.0,-16.0,-10.0,-8.0,13.0,-16.0,-4.0,1.0,-11.0,-21.0
-72.0,-59.0,-56.0,-35.0,-38.0,-42.0,-43.0,-61.0,-77.0,-28.0,-30.0,-44.0,-16.0,-22.0,-50.0,-27.0,-35.0,-14.0,-24.0,1.0,-29.0,-94.0,-77.0,-65.0,-112.0,-39.0,-74.0,-114.0,-109.0,-114.0,-109.0,-74.0,-65.0,-67.0,-45.0,-46.0,-59.0,-48.0,-71.0,210.0,-39.0,-20.0,2.0,-3.0,-37.0,-14.0,-22.0,-26.0,-35.0,-41.0,-22.0,-5.0,-13.0,-38.0,-17.0,-27.0,-22.0,-16.0,6.0,-14.0,-11.0,-4.0,-15.0,-28.0
-70.0,-49.0,-49.0,-31.0,-31.0,-36.0,-37.0,-46.0,-65.0,-20.0,-22.0,-33.0,-7.0,-13.0,-39.0,-15.0,-28.0,-5.0,-15.0,13.0,-17.0,-78.0,-79.0,-58.0,-80.0,-44.0,-54.0,-96.0,-85.0,-83.0,-75.0,-41.0,-36.0,-39.0,-29.0,-31.0,-46.0,-28.0,-34.0,238.0,-13.0,-11.0,8.0,1.0,-17.0,-7.0,-1.0,-8.0,-18.0,-23.0,-7.0,10.0,-1.0,-26.0,-12.0,-13.0,-5.0,-5.0,12.0,-8.0,-1.0,6.0,-5.0,-16.0
-41.0,-27.0,-25.0,-14.0,-15.0,-26.0,-27.0,-27.0,-50.0,-4.0,-13.0,-24.0,-4.0,-9.0,-30.0,-10.0,-21.0,-1.0,-17.0,13.0,-25.0,-81.0,-77.0,-64.0,-81.0,-41.0,-59.0,-99.0,-98.0,-92.0,-72.0,-53.0,-42.0,-44.0,-34.0,-36.0,-69.0,-44.0,-40.0,230.0,-23.0,-17.0,-3.0,-3.0,-29.0,-19.0,-15.0,-23.0,-34.0,-36.0,-23.0,-9.0,-17.0,-44.0,-34.0,-31.0,-25.0,-23.0,-5.0,-30.0,-18.0,-11.0,-24.0,-34.0
-64.0,-51.0,-50.0,-29.0,-31.0,-43.0,-44.0,-59.0,-71.0,-22.0,-31.0,-39.0,-18.0,-24.0,-45.0,-29.0,-35.0,-12.0,-28.0,2.0,-37.0,-96.0,-84.0,-78.0,-110.0,-60.0,-80.0,-118.0,-132.0,-120.0,-91.0,-72.0,-60.0,-58.0,-46.0,-48.0,-88.0,-61.0,-64.0,210.0,-39.0,-33.0,-2.0,-8.0,-40.0,-23.0,-23.0,-25.0,-35.0,-36.0,-22.0,-11.0,-17.0,-40.0,-27.0,-24.0,-21.0,-17.0,-1.0,-21.0,-14.0,-4.0,-19.0,-28.0
-56.0,-43.0,-48.0,-28.0,-29.0,-39.0,-40.0,-46.0,-60.0,-12.0,-24.0,-30.0,-11.0,-20.0,-33.0,-18.0,-25.0,1.0,-20.0,13.0,-28.0,-81.0,-71.0,-55.0,-84.0,-49.0,-59.0,-109.0,-113.0,-108.0,-74.0,-52.0,-46.0,-44.0,-37.0,-39.0,-66.0,-46.0,-42.0,215.0,-20.0,-24.0,2.0,3.0,-23.0,-13.0,-9.0,-14.0,-23.0,-26.0,-12.0,1.0,-8.0,-31.0,-15.0,-19.0,-13.0,-8.0,11.0,-8.0,-9.0,3.0,-7.0,-13.0
-53.0,-42.0,-45.0,-27.0,-28.0,-34.0,-35.0,-49.0,-63.0,-15.0,-28.0,-30.0,-11.0,-22.0,-35.0,-24.0,-27.0,-2.0,-25.0,11.0,-28.0,-79.0,-77.0,-78.0,-82.0,-50.0,-58.0,-105.0,-124.0,-111.0,-64.0,-59.0,-49.0,-48.0,-36.0,-39.0,-63.0,-44.0,-40.0,216.0,-22.0,-29.0,4.0,-3.0,-27.0,-20.0,-15.0,-23.0,-34.0,-37.0,-24.0,-8.0,-16.0,-43.0,-25.0,-35.0,-26.0,-25.0,-1.0,-21.0,-25.0,-13.0,-25.0,-27.0
-63.0,-46.0,-49.0,-29.0,-30.0,-34.0,-35.0,-52.0,-68.0,-22.0,-33.0,-35.0,-16.0,-25.0,-38.0,-31.0,-31.0,-10.0,-30.0,4.0,-34.0,-89.0,-80.0,-66.0,-106.0,-59.0,-61.0,-104.0,-108.0,-110.0,-60.0,-55.0,-51.0,-50.0,-35.0,-37.0,-70.0,-48.0,-47.0,209.0,-33.0,-29.0,-4.0,-3.0,-38.0,-23.0,-27.0,-26.0,-39.0,-41.0,-29.0,-8.0,-19.0,-46.0,-26.0,-41.0,-28.0,-28.0,-6.0,-22.0,-28.0,-17.0,-29.0,-30.0
-62.0,-45.0,-50.0,-27.0,-26.0,-34.0,-34.0,-54.0,-65.0,-16.0,-30.0,-36.0,-13.0,-21.0,-38.0,-29.0,-27.0,-4.0,-27.0,11.0,-31.0,-86.0,-75.0,-59.0,-117.0,-65.0,-61.0,-105.0,-111.0,-117.0,-61.0,-55.0,-50.0,-48.0,-34.0,-35.0,-69.0,-47.0,-49.0,204.0,-28.0,-22.0,-7.0,0.0,-27.0,-14.0,-17.0,-17.0,-26.0,-28.0,-20.0,-4.0,-12.0,-39.0,-20.0,-27.0,-18.0,-20.0,0.0,-18.0,-20.0,-15.0,-24.0,-28.0
-61.0,-44.0,-46.0,-22.0,-21.0,-34.0,-35.0,-52.0,-63.0,-8.0,-21.0,-36.0,-12.0,-20.0,-32.0,-23.0,-23.0,4.0,-25.0,9.0,-32.0,-84.0,-77.0,-64.0,-97.0,-58.0,-60.0,-100.0,-123.0,-119.0,-58.0,-54.0,-48.0,-43.0,-34.0,-35.0,-71.0,-58.0,-52.0,195.0,-29.0,-24.0,-13.0,-5.0,-34.0,-25.0,-24.0,-21.0,-27.0,-30.0,-23.0,-13.0,-15.0,-46.0,-30.0,-35.0,-23.0,-24.0,-8.0,-30.0,-25.0,-20.0,-33.0,-35.0
-53.0,-31.0,-29.0,-6.0,-5.0,-24.0,-24.0,-41.0,-49.0,7.0,0.0,-22.0,2.0,-10.0,-26.0,-11.0,-8.0,22.0,-9.0,17.0,-23.0,-68.0,-67.0,-56.0,-86.0,-32.0,-35.0,-84.0,-113.0,-109.0,-44.0,-38.0,-30.0,-22.0,-14.0,-16.0,-76.0,-59.0,-38.0,204.0,-14.0,-14.0,-8.0,4.0,-21.0,-8.0,-11.0,-4.0,-10.0,-10.0,-2.0,7.0,14.0,-22.0,-4.0,-18.0,-4.0,-2.0,16.0,-3.0,-6.0,4.0,-10.0,-14.0
-40.0,-17.0,-13.0,6.0,6.0,-5.0,-6.0,-27.0,-35.0,23.0,11.0,-6.0,20.0,1.0,-15.0,2.0,6.0,35.0,3.0,32.0,-10.0,-59.0,-55.0,-52.0,-98.0,-70.0,-29.0,-80.0,-103.0,-105.0,-32.0,-22.0,-22.0,-20.0,-9.0,-13.0,-71.0,-56.0,-29.0,202.0,-8.0,-12.0,3.0,10.0,-12.0,1.0,-4.0,1.0,-5.0,-11.0,-3.0,3.0,13.0,-24.0,-13.0,-17.0,-5.0,-5.0,13.0,-8.0,-10.0,-3.0,-12.0,-19.0
-42.0,-26.0,-28.0,-9.0,-10.0,-20.0,-21.0,-35.0,-48.0,9.0,-6.0,-16.0,13.0,-4.0,-24.0,-7.0,-6.0,17.0,-7.0,20.0,-13.0,-76.0,-62.0,-55.0,-92.0,-53.0,-40.0,-84.0,-116.0,-108.0,-40.0,-33.0,-35.0,-31.0,-23.0,-25.0,-51.0,-46.0,-39.0,194.0,-18.0,-13.0,-3.0,8.0,-24.0,-4.0,-10.0,-6.0,-10.0,-20.0,-7.0,-6.0,7.0,-26.0,-12.0,-20.0,-6.0,-4.0,12.0,-13.0,-9.0,-4.0,-15.0,-18.0
-40.0,-21.0,-24.0,-4.0,-4.0,-12.0,-13.0,-31.0,-41.0,14.0,-2.0,-8.0,15.0,3.0,-15.0,3.0,0.0,24.0,2.0,23.0,-7.0,-44.0,-48.0,-51.0,-61.0,4.0,-16.0,-64.0,-112.0,-92.0,-32.0,-22.0,-26.0,-16.0,-7.0,-8.0,-44.0,-44.0,-29.0,192.0,-8.0,-3.0,7.0,16.0,-10.0,5.0,8.0,3.0,-4.0,-12.0,0.0,-3.0,12.0,-20.0,-5.0,-10.0,-1.0,-2.0,15.0,-8.0,-5.0,3.0,-11.0,-14.0
-43.0,-25.0,-25.0,-5.0,-6.0,-5.0,-7.0,-41.0,-45.0,6.0,-9.0,-17.0,10.0,-3.0,-26.0,-6.0,-11.0,14.0,-12.0,16.0,-16.0,-62.0,-57.0,-63.0,-83.0,-33.0,-29.0,-75.0,-136.0,-111.0,-45.0,-36.0,-39.0,-29.0,-11.0,-13.0,-60.0,-48.0,-43.0,199.0,-21.0,-11.0,-10.0,14.0,-28.0,-5.0,-12.0,-18.0,-23.0,-30.0,-16.0,-20.0,-1.0,-33.0,-16.0,-29.0,-17.0,-20.0,5.0,-17.0,-20.0,-7.0,-21.0,-23.0
-53.0,-32.0,-30.0,-10.0,-10.0,-12.0,-14.0,-49.0,-54.0,1.0,-8.0,-23.0,5.0,-2.0,-33.0,-9.0,-16.0,13.0,-11.0,11.0,-14.0,-62.0,-43.0,-40.0,-73.0,-37.0,-36.0,-83.0,-82.0,-118.0,-36.0,-33.0,-35.0,-26.0,-11.0,-14.0,-62.0,-36.0,-42.0,206.0,-19.0,-7.0,-9.0,16.0,-26.0,-3.0,-7.0,-10.0,-15.0,-17.0,-5.0,-14.0,10.0,-25.0,-10.0,-16.0,-4.0,-6.0,15.0,-6.0,-4.0,4.0,-10.0,-10.0
-44.0,-18.0,-14.0,6.0,5.0,-7.0,-9.0,-35.0,-40.0,20.0,10.0,-9.0,15.0,4.0,-21.0,3.0,0.0,31.0,1.0,18.0,-7.0,-42.0,-36.0,-32.0,-68.0,-24.0,-24.0,-77.0,-59.0,-107.0,-29.0,-27.0,-31.0,-16.0,-10.0,-12.0,-63.0,-35.0,-36.0,197.0,-13.0,-7.0,-7.0,16.0,-14.0,-1.0,4.0,-2.0,-7.0,-10.0,5.0,-8.0,14.0,-18.0,-6.0,-8.0,3.0,5.0,20.0,-3.0,3.0,7.0,-3.0,-5.0
-49.0,-30.0,-22.0,-4.0,-5.0,-16.0,-18.0,-41.0,-50.0,7.0,-1.0,-20.0,7.0,-7.0,-31.0,-5.0,-7.0,19.0,-12.0,17.0,-17.0,-53.0,-54.0,-58.0,-93.0,-42.0,-39.0,-93.0,-89.0,-121.0,-40.0,-46.0,-54.0,-35.0,-26.0,-29.0,-82.0,-53.0,-46.0,173.0,-20.0,-19.0,-16.0,-1.0,-26.0,-18.0,-9.0,-14.0,-20.0,-24.0,-7.0,-24.0,0.0,-30.0,-19.0,-20.0,-7.0,-6.0,7.0,-13.0,-7.0,-4.0,-16.0,-16.0
-50.0,-35.0,-32.0,-14.0,-14.0,-23.0,-24.0,-36.0,-53.0,2.0,-12.0,-25.0,3.0,-6.0,-25.0,-3.0,-6.0,14.0,-9.0,20.0,-17.0,-61.0,-50.0,-62.0,-82.0,-39.0,-31.0,-88.0,-88.0,-118.0,-29.0,-35.0,-42.0,-30.0,-17.0,-18.0,-76.0,-50.0,-36.0,177.0,-13.0,-17.0,-3.0,2.0,-15.0,-9.0,2.0,-2.0,-6.0,-12.0,1.0,-14.0,11.0,-21.0,-8.0,-10.0,1.0,-4.0,14.0,-4.0,-3.0,2.0,-8.0,-11.0
-40.0,-24.0,-26.0,-4.0,-5.0,-8.0,-10.0,-30.0,-49.0,5.0,-11.0,-24.0,6.0,-6.0,-29.0,-10.0,-8.0,11.0,-13.0,17.0,-24.0,-60.0,-49.0,-66.0,-68.0,-40.0,-28.0,-82.0,-101.0,-122.0,-36.0,-42.0,-40.0,-30.0,-11.0,-13.0,-83.0,-59.0,-46.0,169.0,-28.0,-21.0,-11.0,0.0,-25.0,-13.0,-10.0,-17.0,-23.0,-27.0,-18.0,-30.0,-5.0,-41.0,-28.0,-27.0,-18.0,-25.0,-6.0,-26.0,-20.0,-19.0,-30.0,-25.0
